"time","part5_displacement_output"
7.813,-1.0137071976732155E+002
7.814,-1.0142320090298907E+002
7.815,-1.0147380295746534E+002
7.816,-1.0152251739610266E+002
7.817,-1.0156933594588702E+002
7.818,-1.0161425030495619E+002
7.819,-1.0165725230146155E+002
7.82,-1.0169833401795340E+002
7.821,-1.0173748753530973E+002
7.822,-1.0177470511086618E+002
7.823,-1.0180997910299499E+002
7.824,-1.0184330211421461E+002
7.825,-1.0187466678163385E+002
7.826,-1.0190406589535050E+002
7.827,-1.0193149248137551E+002
7.828,-1.0195693962740194E+002
7.829,-1.0198040058346348E+002
