"time","PistonPosition","PressureExtend","PressureRetract","TemperatureExtend","TemperatureRetract","FlowExtend","FlowRetract"
21.78,-2.9626724349882059E+000,3.9620382915767365E+001,6.7764148202780419E+001,8.5999469904595017E+001,8.9943362883133631E+001,-4.4246051425388365E-005,1.0518151375259149E-004
21.79,-2.9635142684858975E+000,3.9618115738899661E+001,6.7764678247132949E+001,8.5995060190332367E+001,8.9885149798644647E+001,-4.3303544706757227E-005,1.0296591758406933E-004
21.8,-2.9643357410347395E+000,3.9615867202899992E+001,6.7765152179204293E+001,8.5990862739265339E+001,8.9827727450010912E+001,-4.2384175215310474E-005,1.0080396214782108E-004
21.81,-2.9651373906830680E+000,3.9613637688426252E+001,6.7765572509635149E+001,8.5986872382598591E+001,8.9771088762715635E+001,-4.1487301281634248E-005,9.8694174666133960E-005
21.82,-2.9659197435973210E+000,3.9611427550001110E+001,6.7765941666965986E+001,8.5983083967006920E+001,8.9715226537291827E+001,-4.0612295867972046E-005,9.6635116316493518E-005
21.83,-2.9666833093995932E+000,3.9609237109445182E+001,6.7766261973481335E+001,8.5979492385350227E+001,8.9660133475977872E+001,-3.9758552391111390E-005,9.4625395493273638E-005
21.84,-2.9674285833800758E+000,3.9607066659848506E+001,6.7766535660862075E+001,8.5976092572592620E+001,8.9605802203116497E+001,-3.8925482156131492E-005,9.2663661659879532E-005
21.85,-2.9681560461328074E+000,3.9604916464957149E+001,6.7766764868940697E+001,8.5972879510726074E+001,8.9552225270184849E+001,-3.8112514833514657E-005,9.0748606455164955E-005
21.86,-2.9688661647876868E+000,3.9602786761855057E+001,6.7766951654313843E+001,8.5969848229054037E+001,8.9499395168336832E+001,-3.7319096972320954E-005,8.8878960075055940E-005
21.87,-2.9695593921910173E+000,3.9600677759690385E+001,6.7767097986110741E+001,8.5966993811888130E+001,8.9447304331204506E+001,-3.6544693036166311E-005,8.7053493718995356E-005
21.88,-2.9702361690719497E+000,3.9598589644302969E+001,6.7767205759990290E+001,8.5964311394932196E+001,8.9395945149566117E+001,-3.5788782696249247E-005,8.5271013261560541E-005
21.89,-2.9708969227028339E+000,3.9596522576033870E+001,6.7767276790636544E+001,8.5961796175319677E+001,8.9345309971951835E+001,-3.5050862498941095E-005,8.3530363143688143E-005
21.9,-2.9715420680226843E+000,3.9594476692382052E+001,6.7767312819259303E+001,8.5959443412036435E+001,8.9295391114801703E+001,-3.4330444417012744E-005,8.1830422996841161E-005
21.91,-2.9721720080810559E+000,3.9592452109275584E+001,6.7767315516834145E+001,8.5957248428255156E+001,8.9246180869102034E+001,-3.3627055312635347E-005,8.0170106426688940E-005
21.92,-2.9727871347602126E+000,3.9590448922794870E+001,6.7767286488900282E+001,8.5955206611523622E+001,8.9197671506868346E+001,-3.2940236019731679E-005,7.8548358863820015E-005
21.93,-2.9733878281393471E+000,3.9588467208501534E+001,6.7767227272403119E+001,8.5953313421850453E+001,8.9149855285482317E+001,-3.2269542087565007E-005,7.6964159330815567E-005
21.94,-2.9739744582222785E+000,3.9586507024868446E+001,6.7767139346258560E+001,8.5951564385148586E+001,8.9102724454870199E+001,-3.1614541620879432E-005,7.5416515441600573E-005
21.95,-2.9745473840435426E+000,3.9584568412151462E+001,6.7767024126667536E+001,8.5949955102641368E+001,8.9056271261318187E+001,-3.0974816375657002E-005,7.3904465951948970E-005
21.96,-2.9751069542980515E+000,3.9582651393910517E+001,6.7766882971284232E+001,8.5948481250880675E+001,8.9010487953311809E+001,-3.0349960958330945E-005,7.2427078924232834E-005
21.97,-2.9756535081375506E+000,3.9580755978695400E+001,6.7766717184189318E+001,8.5947138579452371E+001,8.8965366785944283E+001,-2.9739581801138426E-005,7.0983449329333460E-005
21.98,-2.9761873749401486E+000,3.9578882160018551E+001,6.7766528015038958E+001,8.5945922915865339E+001,8.8920900025563185E+001,-2.9143297435169751E-005,6.9572699798578857E-005
21.99,-2.9767088747931028E+000,3.9577029917570854E+001,6.7766316662233891E+001,8.5944830165469966E+001,8.8877079954018754E+001,-2.8560737873945847E-005,6.8193979104992790E-005
22,-2.9772183192310502E+000,3.9575199218606841E+001,6.7766084277384820E+001,8.5943856307885326E+001,8.8833898871439388E+001,-2.7991543689233473E-005,6.6846460034861594E-005
22.01,-2.9777160108332814E+000,3.9573390017712235E+001,6.7765831963506884E+001,8.5942997403358703E+001,8.8791349101145855E+001,-2.7435366485242931E-005,6.5529340581421900E-005
22.02,-2.9782022434498701E+000,3.9571602257525029E+001,6.7765560776711197E+001,8.5942249593981245E+001,8.8749422993908013E+001,-2.6891868589615577E-005,6.4241843181139219E-005
22.03,-2.9786773033293028E+000,3.9569835870599320E+001,6.7765271732637473E+001,8.5941609095660013E+001,8.8708112928289879E+001,-2.6360721636875451E-005,6.2983211497988437E-005
22.04,-2.9791414685281183E+000,3.9568090778912087E+001,6.7764965803649091E+001,8.5941072206100415E+001,8.8667411316331652E+001,-2.5841607322194510E-005,6.1752712116772127E-005
22.05,-2.9795950091852772E+000,3.9566366894586764E+001,6.7764643920710455E+001,8.5940635304885205E+001,8.8627310606975612E+001,-2.5334217013940318E-005,6.0549633680531787E-005
22.06,-2.9800381884907843E+000,3.9564664121385903E+001,6.7764306978785214E+001,8.5940294845599723E+001,8.8587803285112329E+001,-2.4838250521648468E-005,5.9373284116923011E-005
22.07,-2.9804712620334111E+000,3.9562982354218626E+001,6.7763955833784664E+001,8.5940047364881025E+001,8.8548881878455219E+001,-2.4353416950382497E-005,5.8222992556919758E-005
22.08,-2.9808944785680551E+000,3.9561321480333490E+001,6.7763591306874574E+001,8.5939889476205295E+001,8.8510538957154722E+001,-2.3879433681182155E-005,5.7098106967271528E-005
22.09,-2.9813080806547698E+000,3.9559681379237915E+001,6.7763214186814380E+001,8.5939817863007065E+001,8.8472767117075989E+001,-2.3416025669979804E-005,5.5997992608244642E-005
22.1,-2.9817123018797300E+000,3.9558061924720448E+001,6.7762825221660322E+001,8.5939829319103950E+001,8.8435559073605191E+001,-2.2962928557994155E-005,5.4922039159723540E-005
22.11,-2.9821073730075471E+000,3.9556462983257120E+001,6.7762425140373438E+001,8.5939920667730405E+001,8.8398907494759342E+001,-2.2519881574303411E-005,5.3869644481669646E-005
22.12,-2.9824935162563881E+000,3.9554884415549090E+001,6.7762014632856193E+001,8.5940088839417768E+001,8.8362805157139064E+001,-2.2086634159960474E-005,5.2840229760916140E-005
22.13,-2.9828709484670197E+000,3.9553326076957106E+001,6.7761594362395400E+001,8.5940330832561813E+001,8.8327244877306882E+001,-2.1662942251250508E-005,5.1833230922137027E-005
22.14,-2.9832398806293279E+000,3.9551787817694716E+001,6.7761164964200688E+001,8.5940643720628358E+001,8.8292219526643279E+001,-2.1248568770575966E-005,5.0848099971403590E-005
22.15,-2.9836005180051806E+000,3.9550269483293434E+001,6.7760727046241726E+001,8.5941024652571684E+001,8.8257722033244804E+001,-2.0843283513193222E-005,4.9884304532621741E-005
22.16,-2.9839530603956650E+000,3.9548770914925043E+001,6.7760281190826873E+001,8.5941470850067887E+001,8.8223745382415018E+001,-2.0446862793340428E-005,4.8941327165253112E-005
22.17,-2.9842977026671220E+000,3.9547291950099797E+001,6.7759827957259105E+001,8.5941979601987669E+001,8.8190282613552000E+001,-2.0059088805295419E-005,4.8018663815338540E-005
22.18,-2.9846346340496828E+000,3.9545832422318234E+001,6.7759367878824420E+001,8.5942548274930616E+001,8.8157326830710147E+001,-1.9679750443993699E-005,4.7115825784745724E-005
22.19,-2.9849640389512739E+000,3.9544392161938546E+001,6.7758901466826615E+001,8.5943174303499049E+001,8.8124871196479802E+001,-1.9308642313774094E-005,4.6232337439731648E-005
22.2,-2.9852860968951496E+000,3.9542970996171022E+001,6.7758429210495905E+001,8.5943855191432547E+001,8.8092908935152693E+001,-1.8945564827622271E-005,4.5367736362705811E-005
22.21,-2.9856009826855789E+000,3.9541568749612296E+001,6.7757951577976485E+001,8.5944588511311920E+001,8.8061433333355893E+001,-1.8590323943002570E-005,4.4521572876056837E-005
22.22,-2.9859088665761093E+000,3.9540185244384020E+001,6.7757469017280272E+001,8.5945371902337882E+001,8.8030437740298709E+001,-1.8242730975939977E-005,4.3693409593873165E-005
22.23,-2.9862099143625742E+000,3.9538820300337150E+001,6.7756981956953680E+001,8.5946203069686405E+001,8.7999915569136718E+001,-1.7902602504634877E-005,4.2882821049471636E-005
22.24,-2.9865042875016878E+000,3.9537473735419042E+001,6.7756490806717039E+001,8.5947079784145743E+001,8.7969860297532179E+001,-1.7569760178047694E-005,4.2089393483989969E-005
22.25,-2.9867921433554248E+000,3.9536145365859234E+001,6.7755995958775486E+001,8.5947999878723323E+001,8.7940265466464979E+001,-1.7244030446206286E-005,4.1312724111635176E-005
22.26,-2.9870736351353422E+000,3.9534835006301286E+001,6.7755497787740580E+001,8.5948961250132854E+001,8.7911124683329959E+001,-1.6925244575705562E-005,4.0552421183400454E-005
22.27,-2.9873489121132089E+000,3.9533542470221569E+001,6.7754996651751753E+001,8.5949961857009967E+001,8.7882431621028715E+001,-1.6613238458446912E-005,3.9808103499037353E-005
22.28,-2.9876181197318150E+000,3.9532267569860046E+001,6.7754492893070633E+001,8.5950999717563334E+001,8.7854180018177146E+001,-1.6307852414627075E-005,3.9079400051415134E-005
22.29,-2.9878813997265872E+000,3.9531010116597919E+001,6.7753986838780307E+001,8.5952072909103549E+001,8.7826363679235925E+001,-1.6008931057435976E-005,3.8365949651818760E-005
22.3,-2.9881388901577521E+000,3.9529769921050331E+001,6.7753478801081229E+001,8.5953179567745977E+001,8.7798976476021480E+001,-1.5716323247158861E-005,3.7667400878468228E-005
22.31,-2.9883907256354201E+000,3.9528546793263892E+001,6.7752969078363606E+001,8.5954317885306665E+001,8.7772012345681205E+001,-1.5429881849644493E-005,3.6983411434626787E-005
22.32,-2.9886370373561051E+000,3.9527340542910501E+001,6.7752457955509158E+001,8.5955486109387721E+001,8.7745465291864079E+001,-1.5149463612189759E-005,3.6313648010870200E-005
22.33,-2.9888779530939802E+000,3.9526150979350533E+001,6.7751945704018993E+001,8.5956682543564625E+001,8.7719329386992442E+001,-1.4874929257535995E-005,3.5657786328019958E-005
22.34,-2.9891135975986534E+000,3.9524977911837709E+001,6.7751432583703476E+001,8.5957905541437825E+001,8.7693598766037695E+001,-1.4606142940479925E-005,3.5015510075631000E-005
22.35,-2.9893440923041479E+000,3.9523821149624219E+001,6.7750918841702742E+001,8.5959153511730065E+001,8.7668267634346321E+001,-1.4342972621470740E-005,3.4386511592132107E-005
22.36,-2.9895695556369035E+000,3.9522680502097799E+001,6.7750404713812571E+001,8.5960424913497064E+001,8.7643330263106606E+001,-1.4085289674240336E-005,3.3770491145640498E-005
22.37,-2.9897901030789433E+000,3.9521555778897778E+001,6.7749890424855309E+001,8.5961718255349453E+001,8.7618780989656912E+001,-1.3832968840127886E-005,3.3167156671278038E-005
22.38,-2.9900058471837343E+000,3.9520446790033517E+001,6.7749376188871167E+001,8.5963032095440965E+001,8.7594614218870632E+001,-1.3585888165627291E-005,3.2576223727364828E-005
22.39,-2.9902168978947148E+000,3.9519353345953064E+001,6.7748862210407921E+001,8.5964365036306333E+001,8.7570824417337818E+001,-1.3343928660461700E-005,3.1997414699261488E-005
22.4,-2.9904233622482979E+000,3.9518275257687989E+001,6.7748348683555449E+001,8.5965715730051357E+001,8.7547406121941719E+001,-1.3106974615346026E-005,3.1430459488279079E-005
22.41,-2.9906253446606073E+000,3.9517212336868113E+001,6.7747835793092349E+001,8.5967082873424872E+001,8.7524353934712465E+001,-1.2874913276858114E-005,3.0875094715061110E-005
22.42,-2.9908229470005767E+000,3.9516164396060198E+001,6.7747323714947782E+001,8.5968465207921440E+001,8.7501662522758352E+001,-1.2647634723657335E-005,3.0331063913784592E-005
22.43,-2.9910162686352320E+000,3.9515131248436610E+001,6.7746812616342126E+001,8.5969861517162855E+001,8.7479326618157330E+001,-1.2425031893547447E-005,2.9798116610314068E-005
22.44,-2.9912054064556997E+000,3.9514112708171865E+001,6.7746302656061843E+001,8.5971270628006167E+001,8.7457341019095637E+001,-1.2207000465325913E-005,2.9276009011652846E-005
22.45,-2.9913904550869987E+000,3.9513108590370010E+001,6.7745793985261386E+001,8.5972691406594265E+001,8.7435700585562643E+001,-1.1993438645575851E-005,2.8764503094011103E-005
22.46,-2.9915715067715585E+000,3.9512118711200294E+001,6.7745286747172571E+001,8.5974122760447045E+001,8.7414400243878433E+001,-1.1784247302076233E-005,2.8263366919733072E-005
22.47,-2.9917486514736313E+000,3.9511142887956943E+001,6.7744781077558017E+001,8.5975563636737476E+001,8.7393434985320241E+001,-1.1579329828903815E-005,2.7772374401714914E-005
22.48,-2.9919219771144023E+000,3.9510180939012031E+001,6.7744277105571186E+001,8.5977013018191926E+001,8.7372799860631346E+001,-1.1378591899771419E-005,2.7291304705683374E-005
22.49,-2.9920915694043639E+000,3.9509232683999372E+001,6.7743774953300729E+001,8.5978469926118777E+001,8.7352489986089850E+001,-1.1181941607080273E-005,2.6819942595324942E-005
22.5,-2.9922575119512334E+000,3.9508297943835380E+001,6.7743274736219675E+001,8.5979933418486340E+001,8.7332500541769420E+001,-1.0989289410945800E-005,2.6358078224974913E-005
22.51,-2.9924198864174052E+000,3.9507376540703440E+001,6.7742776563765077E+001,8.5981402587192761E+001,8.7312826767960999E+001,-1.0800547859048023E-005,2.5905506703449046E-005
22.52,-2.9925787724741766E+000,3.9506468298155184E+001,6.7742280539277559E+001,8.5982876558842563E+001,8.7293463967739513E+001,-1.0615631736934819E-005,2.5462028181753187E-005
22.53,-2.9927342478676109E+000,3.9505573041148160E+001,6.7741786760290040E+001,8.5984354493592519E+001,8.7274407506130174E+001,-1.0434457910887121E-005,2.5027447626302398E-005
22.54,-2.9928863886022303E+000,3.9504690595994433E+001,6.7741295319159434E+001,8.5985835581999567E+001,8.7255652805241269E+001,-1.0256945182012105E-005,2.4601574554093928E-005
22.55,-2.9930352687850208E+000,3.9503820790503987E+001,6.7740806302668204E+001,8.5987319047495603E+001,8.7237195350398196E+001,-1.0083014391848180E-005,2.4184223167660144E-005
22.56,-2.9931809607564501E+000,3.9502963453993146E+001,6.7740319792499150E+001,8.5988804144217951E+001,8.7219030687041979E+001,-9.9125883379739398E-006,2.3775212156761779E-005
22.57,-2.9933235351722729E+000,3.9502118417270943E+001,6.7739835865542403E+001,8.5990290155487187E+001,8.7201154418969566E+001,-9.7455916393162255E-006,2.3374364452207183E-005
22.58,-2.9934630610078861E+000,3.9501285512697208E+001,6.7739354593977410E+001,8.5991776393659705E+001,8.7183562209188395E+001,-9.5819507412128931E-006,2.2981507217858168E-005
22.59,-2.9935996056333578E+000,3.9500464574175048E+001,6.7738876045550896E+001,8.5993262198756028E+001,8.7166249778264060E+001,-9.4215938254752885E-006,2.2596471642434301E-005
22.6,-2.9937332348277184E+000,3.9499655437197127E+001,6.7738400283682736E+001,8.5994746938133957E+001,8.7149212904773393E+001,-9.2644508210697059E-006,2.2219092912338012E-005
22.61,-2.9938640128128751E+000,3.9498857938856148E+001,6.7737927367626995E+001,8.5996230005732158E+001,8.7132447425069671E+001,-9.1104532918511550E-006,2.1849210070026750E-005
22.62,-2.9939920023022024E+000,3.9498071917861402E+001,6.7737457352660755E+001,8.5997710821182437E+001,8.7115949232432399E+001,-8.9595344863993399E-006,2.1486666005847745E-005
22.63,-2.9941172646463237E+000,3.9497297214582268E+001,6.7736990290515919E+001,8.5999188827958392E+001,8.7099714272267889E+001,-8.8116290637383634E-006,2.1131306944446932E-005
22.64,-2.9942398596602011E+000,3.9496533670947350E+001,6.7736526229028598E+001,8.6000663494560655E+001,8.7083738549762728E+001,-8.6666733778702008E-006,2.0782982970352709E-005
22.65,-2.9943598457933542E+000,3.9495781130594935E+001,6.7736065212593189E+001,8.6002134312868222E+001,8.7068018124171246E+001,-8.5246052147223439E-006,2.0441547552440600E-005
22.66,-2.9944772801280668E+000,3.9495039438844735E+001,6.7735607282230390E+001,8.6003600797680988E+001,8.7052549109704429E+001,-8.3853638587851227E-006,2.0106857592735487E-005
22.67,-2.9945922185132092E+000,3.9494308442558349E+001,6.7735152475962693E+001,8.6005062484280216E+001,8.7037327670879321E+001,-8.2488898803497836E-006,1.9778772988888700E-005
22.68,-2.9947047154317032E+000,3.9493587990386374E+001,6.7734700828548270E+001,8.6006518930686923E+001,8.7022350028696479E+001,-8.1151253307186031E-006,1.9457157111929620E-005
22.69,-2.9948148241027002E+000,3.9492877932666488E+001,6.7734252371784606E+001,8.6007969715703311E+001,8.7007612457329586E+001,-7.9840136021138507E-006,1.9141876387705410E-005
22.7,-2.9949225965318647E+000,3.9492178121402787E+001,6.7733807134674549E+001,8.6009414437973504E+001,8.6993111282751329E+001,-7.8554993714314794E-006,1.8832800297874962E-005
22.71,-2.9950280836412966E+000,3.9491488410107465E+001,6.7733365143759286E+001,8.6010852713680848E+001,8.6978842877777197E+001,-7.7295284769492137E-006,1.8529800989851054E-005
22.72,-2.9951313350475677E+000,3.9490808654201210E+001,6.7732926422672094E+001,8.6012284180240499E+001,8.6964803672415712E+001,-7.6060481359254880E-006,1.8232753802068045E-005
22.73,-2.9952323992696885E+000,3.9490138710724629E+001,6.7732490992654860E+001,8.6013708492581586E+001,8.6950990145614014E+001,-7.4850067319127139E-006,1.7941536835800883E-005
22.74,-2.9953313237768069E+000,3.9489478438302385E+001,6.7732058872696058E+001,8.6015125322289080E+001,8.6937398823685868E+001,-7.3663537641473125E-006,1.7656030736598412E-005
22.75,-2.9954281549273905E+000,3.9488827697292010E+001,6.7731630079441615E+001,8.6016534358542870E+001,8.6924026283675857E+001,-7.2500398975336861E-006,1.7376118885772105E-005
22.76,-2.9955229379907879E+000,3.9488186349777500E+001,6.7731204627289472E+001,8.6017935307542743E+001,8.6910869153122192E+001,-7.1360169567483909E-006,1.7101687401176915E-005
22.77,-2.9956157172752835E+000,3.9487554259412086E+001,6.7730782528692757E+001,8.6019327890425942E+001,8.6897924104728432E+001,-7.0242377639076817E-006,1.6832624670589697E-005
22.78,-2.9957065360621238E+000,3.9486931291530567E+001,6.7730363794059727E+001,8.6020711844041500E+001,8.6885187860007989E+001,-6.9146562332709184E-006,1.6568821686224491E-005
22.79,-2.9957954366195705E+000,3.9486317313186746E+001,6.7729948431824212E+001,8.6022086920681971E+001,8.6872657189303595E+001,-6.8072273709636260E-006,1.6310171864156212E-005
22.8,-2.9958824603615066E+000,3.9485712192972791E+001,6.7729536448799962E+001,8.6023452885822635E+001,8.6860328904685218E+001,-6.7019070177034233E-006,1.6056570787509122E-005
22.81,-2.9959676476753283E+000,3.9485115801205843E+001,6.7729127849871290E+001,8.6024809519912793E+001,8.6848199868831088E+001,-6.5986521502379056E-006,1.5807916493113751E-005
22.82,-2.9960510380734080E+000,3.9484528009789003E+001,6.7728722638321869E+001,8.6026156616372461E+001,8.6836266988268747E+001,-6.4974206296792222E-006,1.5564109157401538E-005
22.83,-2.9961326701954714E+000,3.9483948692263581E+001,6.7728320815869779E+001,8.6027493981587170E+001,8.6824527213704954E+001,-6.3981712627201637E-006,1.5325051154215199E-005
22.84,-2.9962125817988650E+000,3.9483377723788536E+001,6.7727922382689584E+001,8.6028821434578632E+001,8.6812977541067582E+001,-6.3008637399418854E-006,1.5090646959941269E-005
22.85,-2.9962908098140195E+000,3.9482814981108838E+001,6.7727527337533758E+001,8.6030138806271552E+001,8.6801615009161878E+001,-6.2054586467576272E-006,1.4860803125449032E-005
22.86,-2.9963673903399943E+000,3.9482260342554213E+001,6.7727135677768146E+001,8.6031445939246623E+001,8.6790436700432224E+001,-6.1119174296709732E-006,1.4635428095315098E-005
22.87,-2.9964423586826148E+000,3.9481713688035214E+001,6.7726747399450304E+001,8.6032742687269817E+001,8.6779439739407024E+001,-6.0202023569588651E-006,1.4414432485046254E-005
22.88,-2.9965157493524064E+000,3.9481174899049570E+001,6.7726362497365812E+001,8.6034028915073520E+001,8.6768621293299518E+001,-5.9302765408080980E-006,1.4197728652163205E-005
22.89,-2.9965875960857904E+000,3.9480643858666248E+001,6.7725980965092731E+001,8.6035304497919284E+001,8.6757978571369534E+001,-5.8421038812510330E-006,1.3985230935234337E-005
22.9,-2.9966579319119706E+000,3.9480120451414827E+001,6.7725602795131294E+001,8.6036569320577087E+001,8.6747508821710653E+001,-5.7556490212755663E-006,1.3776855368084287E-005
22.91,-2.9967267891054177E+000,3.9479604563410113E+001,6.7725227978854562E+001,8.6037823277862216E+001,8.6737209334257784E+001,-5.6708774192631195E-006,1.3572519851950217E-005
22.92,-2.9967941992072871E+000,3.9479096082329491E+001,6.7724856506574156E+001,8.6039066274177529E+001,8.6727077440107507E+001,-5.5877552370859284E-006,1.3372144060489607E-005
22.93,-2.9968601930985748E+000,3.9478594897280402E+001,6.7724488367670943E+001,8.6040298222438253E+001,8.6717110507823463E+001,-5.5062493734352735E-006,1.3175649258901126E-005
22.94,-2.9969248009441025E+000,3.9478100898947247E+001,6.7724123550540241E+001,8.6041519044691270E+001,8.6707305947005253E+001,-5.4263274580749255E-006,1.2982958514227564E-005
22.95,-2.9969880523062233E+000,3.9477613979345477E+001,6.7723762042768158E+001,8.6042728670467753E+001,8.6697661202148694E+001,-5.3479577455300722E-006,1.2793996275869455E-005
22.96,-2.9970499760397087E+000,3.9477134032102541E+001,6.7723403831020775E+001,8.6043927038114205E+001,8.6688173759123998E+001,-5.2711092099044458E-006,1.2608688824448947E-005
22.97,-2.9971106003867587E+000,3.9476660952238703E+001,6.7723048901192627E+001,8.6045114093336437E+001,8.6678841140058196E+001,-5.1957514888505580E-006,1.2426963823644506E-005
22.98,-2.9971699529682323E+000,3.9476194636244394E+001,6.7722697238410660E+001,8.6046289789384076E+001,8.6669660904174989E+001,-5.1218548610838839E-006,1.2248750587750936E-005
22.99,-2.9972280608128963E+000,3.9475734981985397E+001,6.7722348827102564E+001,8.6047454086368290E+001,8.6660630646421438E+001,-5.0493901847927020E-006,1.2073979719338826E-005
23,-2.9972849503416232E+000,3.9475281888783805E+001,6.7722003650994168E+001,8.6048606951442807E+001,8.6651747998784430E+001,-4.9783289868668926E-006,1.1902583405437350E-005
23.01,-2.9973406474156437E+000,3.9474835257301336E+001,6.7721661693184799E+001,8.6049748358035743E+001,8.6643010627688895E+001,-4.9086433622185356E-006,1.1734495169698894E-005
23.02,-2.9973951773157106E+000,3.9474394989646925E+001,6.7721322936145981E+001,8.6050878286160568E+001,8.6634416235625224E+001,-4.8403060127540688E-006,1.1569649949040142E-005
23.03,-2.9974485647954610E+000,3.9473960989228388E+001,6.7720987361799629E+001,8.6051996721547866E+001,8.6625962558146568E+001,-4.7732901634604239E-006,1.1407983979410666E-005
23.04,-2.9975008340407689E+000,3.9473533160880358E+001,6.7720654951495817E+001,8.6053103656023680E+001,8.6617647366752720E+001,-4.7075696684038663E-006,1.1249434862863980E-005
23.05,-2.9975520087399503E+000,3.9473111410705854E+001,6.7720325686102811E+001,8.6054199086650300E+001,8.6609468464767460E+001,-4.6431188486373900E-006,1.1093941434221348E-005
23.06,-2.9976021120724048E+000,3.9472695646124443E+001,6.7719999546011934E+001,8.6055283015784710E+001,8.6601423688317368E+001,-4.5799126037844601E-006,1.0941443761316519E-005
23.07,-2.9976511666855887E+000,3.9472285775912468E+001,6.7719676511133130E+001,8.6056355451021119E+001,8.6593510908147763E+001,-4.5179263504977391E-006,1.0791883202509265E-005
23.08,-2.9976991947500653E+000,3.9471881710138675E+001,6.7719356560967753E+001,8.6057416404824437E+001,8.6585728026373502E+001,-4.4571360111753760E-006,1.0645202311498714E-005
23.09,-2.9977462179593930E+000,3.9471483360138400E+001,6.7719039674621541E+001,8.6058465894248329E+001,8.6578072976720904E+001,-4.3975179971006468E-006,1.0501344780269650E-005
23.1,-2.9977922575417395E+000,3.9471090638477008E+001,6.7718725830838721E+001,8.6059503940629497E+001,8.6570543724072976E+001,-4.3390492083373140E-006,1.0360255420239613E-005
23.11,-2.9978373342527114E+000,3.9470703459040415E+001,6.7718415007998502E+001,8.6060530569822376E+001,8.6563138265183014E+001,-4.2817070336379416E-006,1.0221880257925896E-005
23.12,-2.9978814684231687E+000,3.9470321736867405E+001,6.7718107184179999E+001,8.6061545811423116E+001,8.6555854625741773E+001,-4.2254692944918774E-006,1.0086166315614129E-005
23.13,-2.9979246799387096E+000,3.9469945388241008E+001,6.7717802337153159E+001,8.6062549698976284E+001,8.6548690861986714E+001,-4.1703142952990318E-006,9.9530617261063119E-006
23.14,-2.9979669882486517E+000,3.9469574330688587E+001,6.7717500444411684E+001,8.6063542269851865E+001,8.6541645060389826E+001,-4.1162207562698850E-006,9.8225156565580486E-006
23.15,-2.9980084123788711E+000,3.9469208482924415E+001,6.7717201483186301E+001,8.6064523564863876E+001,8.6534715336992164E+001,-4.0631678747598339E-006,9.6944783659494310E-006
23.16,-2.9980489709743252E+000,3.9468847764758181E+001,6.7716905430492588E+001,8.6065493627923942E+001,8.6527899834702126E+001,-4.0111352358324399E-006,9.5689010048003629E-006
23.17,-2.9980886822594726E+000,3.9468492097234595E+001,6.7716612263113063E+001,8.6066452506355432E+001,8.6521196726256363E+001,-3.9601028401108568E-006,9.4457357871826317E-006
23.18,-2.9981275640666127E+000,3.9468141402544497E+001,6.7716321957635145E+001,8.6067400250473057E+001,8.6514604212493524E+001,-3.9100511148598642E-006,9.3249358572442532E-006
23.19,-2.9981656338515816E+000,3.9467795603995434E+001,6.7716034490470264E+001,8.6068336913405702E+001,8.6508120521447665E+001,-3.8609608748199195E-006,9.2064553084796205E-006
23.2,-2.9982029086950854E+000,3.9467454626018807E+001,6.7715749837867278E+001,8.6069262551007185E+001,8.6501743908464903E+001,-3.8128133277185282E-006,9.0902491552501182E-006
23.21,-2.9982394053135968E+000,3.9467118394148123E+001,6.7715467975930224E+001,8.6070177221695715E+001,8.6495472655626884E+001,-3.7655900351116287E-006,8.9762733043026665E-006
23.22,-2.9982751400663092E+000,3.9466786835008101E+001,6.7715188880633832E+001,8.6071080986324120E+001,8.6489305071448655E+001,-3.7192729793181842E-006,8.8644845262802362E-006
23.23,-2.9983101289630074E+000,3.9466459876301236E+001,6.7714912527838692E+001,8.6071973908049557E+001,8.6483239490502740E+001,-3.6738444572630305E-006,8.7548405131702565E-006
23.24,-2.9983443876705258E+000,3.9466137446797511E+001,6.7714638893305860E+001,8.6072856052210767E+001,8.6477274273140026E+001,-3.6292871585827501E-006,8.6472997065695379E-006
23.25,-2.9983779315229659E+000,3.9465819476299934E+001,6.7714367952710433E+001,8.6073727486126003E+001,8.6471407804920830E+001,-3.5855840818075381E-006,8.5418214601650152E-006
23.26,-2.9984107755224847E+000,3.9465505895668976E+001,6.7714099681652925E+001,8.6074588279093859E+001,8.6465638496761514E+001,-3.5427186403886736E-006,8.4383659157335023E-006
23.27,-2.9984429343731454E+000,3.9465196636786906E+001,6.7713834055681971E+001,8.6075438502451490E+001,8.6459964782480810E+001,-3.5006744783828421E-006,8.3368939364358304E-006
23.28,-2.9984744224439828E+000,3.9464891632512675E+001,6.7713571050298327E+001,8.6076278228867793E+001,8.6454385121845277E+001,-3.4594356323152690E-006,8.2373672310815485E-006
23.29,-2.9985052538034802E+000,3.9464590816727444E+001,6.7713310640964394E+001,8.6077107532779209E+001,8.6448897998124934E+001,-3.4189864417912089E-006,8.1397482587686338E-006
23.3,-2.9985354422226651E+000,3.9464294124292287E+001,6.7713052803119723E+001,8.6077926490121996E+001,8.6443501917997168E+001,-3.3793115829404245E-006,8.0440001908061903E-006
23.31,-2.9985650011782563E+000,3.9464001491043490E+001,6.7712797512191415E+001,8.6078735178236144E+001,8.6438195411471455E+001,-3.3403959957840762E-006,7.9500869681354402E-006
