"time","V","X"
5.593,6.0556620651673954E-001,-1.3198708968406538E+000
5.594,6.0598734548305278E-001,-1.3192653306341369E+000
5.595,6.0640919080675271E-001,-1.3186593432886535E+000
5.596,6.0683174417265173E-001,-1.3180529340978466E+000
5.597,6.0725500727050263E-001,-1.3174461023536739E+000
5.598,6.0767898179501578E-001,-1.3168388473464032E+000
5.599,6.0810366944587579E-001,-1.3162311683646080E+000
5.6,6.0852907192775874E-001,-1.3156230646951619E+000
5.601,6.0895519095034889E-001,-1.3150145356232339E+000
5.602,6.0938202822835608E-001,-1.3144055804322834E+000
5.603,6.0980958548153275E-001,-1.3137961984040549E+000
5.604,6.1023786443469130E-001,-1.3131863888185731E+000
5.605,6.1066686681772120E-001,-1.3125761509541383E+000
5.606,6.1109659436560648E-001,-1.3119654840873203E+000
5.607,6.1152704881844322E-001,-1.3113543874929545E+000
5.608,6.1195823192145693E-001,-1.3107428604441358E+000
5.609,6.1239014542502013E-001,-1.3101309022122141E+000
5.61,6.1282279108466986E-001,-1.3095185120667889E+000
5.611,6.1325617066112570E-001,-1.3089056892757041E+000
5.612,6.1369028592030705E-001,-1.3082924331050427E+000
5.613,6.1412513863335150E-001,-1.3076787428191221E+000
5.614,6.1456073057663230E-001,-1.3070646176804885E+000
5.615,6.1499706353177630E-001,-1.3064500569499118E+000
5.616,6.1543413928568236E-001,-1.3058350598863797E+000
5.617,6.1587195963053920E-001,-1.3052196257470938E+000
5.618,6.1631052636384331E-001,-1.3046037537874631E+000
5.619,6.1674984128841759E-001,-1.3039874432610989E+000
5.62,6.1718990621242942E-001,-1.3033706934198104E+000
5.621,6.1763072294940913E-001,-1.3027535035135978E+000
5.622,6.1807229331826830E-001,-1.3021358727906482E+000
5.623,6.1851461914331840E-001,-1.3015178004973298E+000
5.624,6.1895770225428914E-001,-1.3008992858781863E+000
5.625,6.1940154448634732E-001,-1.3002803281759319E+000
5.626,6.1984614768011559E-001,-1.2996609266314454E+000
5.627,6.2029151368169089E-001,-1.2990410804837651E+000
5.628,6.2073764434266365E-001,-1.2984207889700832E+000
5.629,6.2118454152013658E-001,-1.2978000513257404E+000
5.63,6.2163220707674349E-001,-1.2971788667842201E+000
5.631,6.2208064288066867E-001,-1.2965572345771432E+000
5.632,6.2252985080566581E-001,-1.2959351539342623E+000
5.633,6.2297983273107715E-001,-1.2953126240834565E+000
5.634,6.2343059054185290E-001,-1.2946896442507252E+000
5.635,6.2388212612857052E-001,-1.2940662136601830E+000
5.636,6.2433444138745420E-001,-1.2934423315340542E+000
5.637,6.2478753822039423E-001,-1.2928179970926665E+000
5.638,6.2524141853496673E-001,-1.2921932095544459E+000
5.639,6.2569608424445311E-001,-1.2915679681359107E+000
5.64,6.2615153726785999E-001,-1.2909422720516661E+000
5.641,6.2660777952993862E-001,-1.2903161205143980E+000
5.642,6.2706481296120520E-001,-1.2896895127348680E+000
5.643,6.2752263949796050E-001,-1.2890624479219066E+000
5.644,6.2798126108231000E-001,-1.2884349252824083E+000
5.645,6.2844067966218387E-001,-1.2878069440213258E+000
5.646,6.2890089719135722E-001,-1.2871785033416634E+000
5.647,6.2936191562947041E-001,-1.2865496024444718E+000
5.648,6.2982373694204907E-001,-1.2859202405288421E+000
5.649,6.3028636310052488E-001,-1.2852904167918999E+000
5.65,6.3074979608225568E-001,-1.2846601304287992E+000
5.651,6.3121403787054620E-001,-1.2840293806327168E+000
5.652,6.3167909045466875E-001,-1.2833981665948460E+000
5.653,6.3214495582988361E-001,-1.2827664875043912E+000
5.654,6.3261163599746006E-001,-1.2821343425485610E+000
5.655,6.3307913296469731E-001,-1.2815017309125634E+000
5.656,6.3354744874494517E-001,-1.2808686517795984E+000
5.657,6.3401658535762506E-001,-1.2802351043308533E+000
5.658,6.3448654482825151E-001,-1.2796010877454955E+000
5.659,6.3495732918845271E-001,-1.2789666012006671E+000
5.66,6.3542894047599230E-001,-1.2783316438714785E+000
5.661,6.3590138073479041E-001,-1.2776962149310023E+000
5.662,6.3637465201494503E-001,-1.2770603135502672E+000
5.663,6.3684875637275373E-001,-1.2764239388982521E+000
5.664,6.3732369587073501E-001,-1.2757870901418791E+000
5.665,6.3779947257765002E-001,-1.2751497664460081E+000
5.666,6.3827608856852436E-001,-1.2745119669734302E+000
5.667,6.3875354592466982E-001,-1.2738736908848614E+000
5.668,6.3923184673370625E-001,-1.2732349373389364E+000
5.669,6.3971099308958357E-001,-1.2725957054922026E+000
5.67,6.4019098709260380E-001,-1.2719559944991128E+000
5.671,6.4067183084944346E-001,-1.2713158035120200E+000
5.672,6.4115352647317525E-001,-1.2706751316811704E+000
5.673,6.4163607608329087E-001,-1.2700339781546970E+000
5.674,6.4211948180572320E-001,-1.2693923420786135E+000
5.675,6.4260374577286883E-001,-1.2687502225968075E+000
5.676,6.4308887012361049E-001,-1.2681076188510343E+000
5.677,6.4357485700333983E-001,-1.2674645299809104E+000
5.678,6.4406170856398026E-001,-1.2668209551239069E+000
5.679,6.4454942696400941E-001,-1.2661768934153428E+000
5.68,6.4503801436848252E-001,-1.2655323439883785E+000
5.681,6.4552747294905488E-001,-1.2648873059740098E+000
5.682,6.4601780488400551E-001,-1.2642417785010605E+000
5.683,6.4650901235825975E-001,-1.2635957606961763E+000
5.684,6.4700109756341295E-001,-1.2629492516838179E+000
5.685,6.4749406269775356E-001,-1.2623022505862542E+000
5.686,6.4798790996628663E-001,-1.2616547565235563E+000
5.687,6.4848264158075730E-001,-1.2610067686135897E+000
5.688,6.4897825975967449E-001,-1.2603582859720088E+000
5.689,6.4947476672833460E-001,-1.2597093077122490E+000
5.69,6.4997216471884511E-001,-1.2590598329455205E+000
5.691,6.5047045597014874E-001,-1.2584098607808014E+000
5.692,6.5096964272804703E-001,-1.2577593903248310E+000
5.693,6.5146972724522478E-001,-1.2571084206821026E+000
5.694,6.5197071178127408E-001,-1.2564569509548571E+000
5.695,6.5247259860271833E-001,-1.2558049802430755E+000
5.696,6.5297538998303684E-001,-1.2551525076444725E+000
5.697,6.5347908820268907E-001,-1.2544995322544892E+000
5.698,6.5398369554913927E-001,-1.2538460531662863E+000
5.699,6.5448921431688101E-001,-1.2531920694707370E+000
5.7,6.5499564680746192E-001,-1.2525375802564200E+000
5.701,6.5550299532950851E-001,-1.2518825846096124E+000
5.702,6.5601126219875094E-001,-1.2512270816142828E+000
5.703,6.5652044973804802E-001,-1.2505710703520838E+000
5.704,6.5703056027741236E-001,-1.2499145499023456E+000
5.705,6.5754159615403551E-001,-1.2492575193420681E+000
5.706,6.5805355971231327E-001,-1.2485999777459138E+000
5.707,6.5856645330387098E-001,-1.2479419241862013E+000
5.708,6.5908027928758883E-001,-1.2472833577328972E+000
5.709,6.5959504002962766E-001,-1.2466242774536094E+000
5.71,6.6011073790345454E-001,-1.2459646824135795E+000
5.711,6.6062737528986848E-001,-1.2453045716756759E+000
5.712,6.6114495457702627E-001,-1.2446439443003858E+000
5.713,6.6166347816046833E-001,-1.2439827993458086E+000
5.714,6.6218294844314496E-001,-1.2433211358676479E+000
5.715,6.6270336783544226E-001,-1.2426589529192045E+000
5.716,6.6322473875520860E-001,-1.2419962495513688E+000
5.717,6.6374706362778058E-001,-1.2413330248126133E+000
5.718,6.6427034488600989E-001,-1.2406692777489854E+000
5.719,6.6479458497028954E-001,-1.2400050074040991E+000
5.72,6.6531978632858058E-001,-1.2393402128191287E+000
5.721,6.6584595141643887E-001,-1.2386748930327998E+000
5.722,6.6637308269704199E-001,-1.2380090470813832E+000
5.723,6.6690118264121589E-001,-1.2373426739986859E+000
5.724,6.6743025372746223E-001,-1.2366757728160445E+000
5.725,6.6796029844198535E-001,-1.2360083425623167E+000
5.726,6.6849131927871952E-001,-1.2353403822638744E+000
5.727,6.6902331873935650E-001,-1.2346718909445955E+000
5.728,6.6955629933337257E-001,-1.2340028676258559E+000
5.729,6.7009026357805657E-001,-1.2333333113265224E+000
5.73,6.7062521399853714E-001,-1.2326632210629440E+000
5.731,6.7116115312781066E-001,-1.2319925958489453E+000
5.732,6.7169808350676918E-001,-1.2313214346958172E+000
5.733,6.7223600768422831E-001,-1.2306497366123101E+000
5.734,6.7277492821695528E-001,-1.2299775006046256E+000
5.735,6.7331484766969718E-001,-1.2293047256764085E+000
5.736,6.7385576861520913E-001,-1.2286314108287386E+000
5.737,6.7439769363428281E-001,-1.2279575550601232E+000
5.738,6.7494062531577503E-001,-1.2272831573664886E+000
5.739,6.7548456625663600E-001,-1.2266082167411727E+000
5.74,6.7602951906193842E-001,-1.2259327321749158E+000
5.741,6.7657548634490605E-001,-1.2252567026558536E+000
5.742,6.7712247072694298E-001,-1.2245801271695085E+000
5.743,6.7767047483766218E-001,-1.2239030046987813E+000
5.744,6.7821950131491515E-001,-1.2232253342239434E+000
5.745,6.7876955280482076E-001,-1.2225471147226283E+000
5.746,6.7932063196179504E-001,-1.2218683451698233E+000
5.747,6.7987274144858023E-001,-1.2211890245378614E+000
5.748,6.8042588393627490E-001,-1.2205091517964126E+000
5.749,6.8098006210436302E-001,-1.2198287259124760E+000
5.75,6.8153527864074448E-001,-1.2191477458503714E+000
5.751,6.8209153624176433E-001,-1.2184662105717305E+000
5.752,6.8264883761224349E-001,-1.2177841190354886E+000
5.753,6.8320718546550840E-001,-1.2171014701978762E+000
5.754,6.8376658252342148E-001,-1.2164182630124105E+000
5.755,6.8432703151641161E-001,-1.2157344964298868E+000
5.756,6.8488853518350457E-001,-1.2150501693983702E+000
5.757,6.8545109627235357E-001,-1.2143652808631864E+000
5.758,6.8601471753927001E-001,-1.2136798297669138E+000
5.759,6.8657940174925458E-001,-1.2129938150493742E+000
5.76,6.8714515167602774E-001,-1.2123072356476248E+000
5.761,6.8771197010206142E-001,-1.2116200904959484E+000
5.762,6.8827985981860962E-001,-1.2109323785258461E+000
5.763,6.8884882362574018E-001,-1.2102440986660272E+000
5.764,6.8941886433236599E-001,-1.2095552498424011E+000
5.765,6.8998998475627649E-001,-1.2088658309780687E+000
5.766,6.9056218772416955E-001,-1.2081758409933121E+000
5.767,6.9113547607168324E-001,-1.2074852788055876E+000
5.768,6.9170985264342755E-001,-1.2067941433295157E+000
5.769,6.9228532029301659E-001,-1.2061024334768722E+000
5.77,6.9286188188310061E-001,-1.2054101481565789E+000
5.771,6.9343954028539856E-001,-1.2047172862746955E+000
5.772,6.9401829838073015E-001,-1.2040238467344100E+000
5.773,6.9459815905904865E-001,-1.2033298284360290E+000
5.774,6.9517912521947323E-001,-1.2026352302769696E+000
5.775,6.9576119977032203E-001,-1.2019400511517500E+000
5.776,6.9634438562914480E-001,-1.2012442899519793E+000
5.777,6.9692868572275612E-001,-1.2005479455663499E+000
5.778,6.9751410298726857E-001,-1.1998510168806269E+000
5.779,6.9810064036812558E-001,-1.1991535027776394E+000
5.78,6.9868830082013533E-001,-1.1984554021372711E+000
5.781,6.9927708730750393E-001,-1.1977567138364507E+000
5.782,6.9986700280386926E-001,-1.1970574367491429E+000
5.783,7.0045805029233454E-001,-1.1963575697463389E+000
5.784,7.0105023276550249E-001,-1.1956571116960464E+000
5.785,7.0164355322550909E-001,-1.1949560614632806E+000
5.786,7.0223801468405778E-001,-1.1942544179100549E+000
5.787,7.0283362016245388E-001,-1.1935521798953705E+000
5.788,7.0343037269163888E-001,-1.1928493462752079E+000
5.789,7.0402827531222500E-001,-1.1921459159025161E+000
5.79,7.0462733107452991E-001,-1.1914418876272037E+000
5.791,7.0522754303861135E-001,-1.1907372602961290E+000
5.792,7.0582891427430228E-001,-1.1900320327530902E+000
5.793,7.0643144786124568E-001,-1.1893262038388157E+000
5.794,7.0703514688893010E-001,-1.1886197723909542E+000
5.795,7.0764001445672464E-001,-1.1879127372440650E+000
5.796,7.0824605367391458E-001,-1.1872050972296080E+000
5.797,7.0885326765973689E-001,-1.1864968511759337E+000
5.798,7.0946165954341600E-001,-1.1857879979082737E+000
5.799,7.1007123246419968E-001,-1.1850785362487302E+000
5.8,7.1068198957139495E-001,-1.1843684650162658E+000
5.801,7.1129393402440422E-001,-1.1836577830266941E+000
5.802,7.1190706899276157E-001,-1.1829464890926695E+000
5.803,7.1252139765616918E-001,-1.1822345820236766E+000
5.804,7.1313692320453381E-001,-1.1815220606260202E+000
5.805,7.1375364883800341E-001,-1.1808089237028154E+000
5.806,7.1437157776700411E-001,-1.1800951700539772E+000
5.807,7.1499071321227692E-001,-1.1793807984762099E+000
5.808,7.1561105840491501E-001,-1.1786658077629975E+000
5.809,7.1623261658640092E-001,-1.1779501967045922E+000
5.81,7.1685539100864382E-001,-1.1772339640880056E+000
5.811,7.1747938493401697E-001,-1.1765171086969968E+000
5.812,7.1810460163539547E-001,-1.1757996293120625E+000
5.813,7.1873104439619417E-001,-1.1750815247104269E+000
5.814,7.1935871651040517E-001,-1.1743627936660306E+000
5.815,7.1998762128263627E-001,-1.1736434349495199E+000
5.816,7.2061776202814909E-001,-1.1729234473282371E+000
5.817,7.2124914207289725E-001,-1.1722028295662086E+000
5.818,7.2188176475356514E-001,-1.1714815804241354E+000
5.819,7.2251563341760627E-001,-1.1707596986593816E+000
5.82,7.2315075142328222E-001,-1.1700371830259637E+000
5.821,7.2378712213970142E-001,-1.1693140322745401E+000
5.822,7.2442474894685849E-001,-1.1685902451524002E+000
5.823,7.2506363523567319E-001,-1.1678658204034531E+000
5.824,7.2570378440802985E-001,-1.1671407567682173E+000
5.825,7.2634519987681700E-001,-1.1664150529838091E+000
5.826,7.2698788506596679E-001,-1.1656887077839320E+000
5.827,7.2763184341049492E-001,-1.1649617198988658E+000
5.828,7.2827707835654065E-001,-1.1642340880554549E+000
5.829,7.2892359336140689E-001,-1.1635058109770982E+000
5.83,7.2957139189360021E-001,-1.1627768873837365E+000
5.831,7.3022047743287155E-001,-1.1620473159918427E+000
5.832,7.3087085347025660E-001,-1.1613170955144096E+000
5.833,7.3152252350811653E-001,-1.1605862246609391E+000
5.834,7.3217549106017876E-001,-1.1598547021374308E+000
5.835,7.3282975965157815E-001,-1.1591225266463703E+000
5.836,7.3348533281889805E-001,-1.1583896968867184E+000
5.837,7.3414221411021152E-001,-1.1576562115538993E+000
5.838,7.3480040708512284E-001,-1.1569220693397888E+000
5.839,7.3545991531480914E-001,-1.1561872689327035E+000
5.84,7.3612074238206215E-001,-1.1554518090173884E+000
5.841,7.3678289188133017E-001,-1.1547156882750060E+000
5.842,7.3744636741876013E-001,-1.1539789053831244E+000
5.843,7.3811117261223969E-001,-1.1532414590157054E+000
5.844,7.3877731109143985E-001,-1.1525033478430928E+000
5.845,7.3944478649785716E-001,-1.1517645705320012E+000
5.846,7.4011360248485691E-001,-1.1510251257455031E+000
5.847,7.4078376271771551E-001,-1.1502850121430179E+000
5.848,7.4145527087366370E-001,-1.1495442283802999E+000
5.849,7.4212813064192984E-001,-1.1488027731094259E+000
5.85,7.4280234572378301E-001,-1.1480606449787838E+000
5.851,7.4347791983257672E-001,-1.1473178426330597E+000
5.852,7.4415485669379233E-001,-1.1465743647132269E+000
5.853,7.4483316004508304E-001,-1.1458302098565329E+000
5.854,7.4551283363631793E-001,-1.1450853766964877E+000
5.855,7.4619388122962582E-001,-1.1443398638628510E+000
5.856,7.4687630659943982E-001,-1.1435936699816212E+000
5.857,7.4756011353254170E-001,-1.1428467936750215E+000
5.858,7.4824530582810644E-001,-1.1420992335614888E+000
5.859,7.4893188729774729E-001,-1.1413509882556605E+000
5.86,7.4961986176556028E-001,-1.1406020563683625E+000
5.861,7.5030923306816966E-001,-1.1398524365065967E+000
5.862,7.5100000505477327E-001,-1.1391021272735282E+000
5.863,7.5169218158718754E-001,-1.1383511272684732E+000
5.864,7.5238576653989364E-001,-1.1375994350868857E+000
5.865,7.5308076380008282E-001,-1.1368470493203455E+000
5.866,7.5377717726770266E-001,-1.1360939685565452E+000
5.867,7.5447501085550306E-001,-1.1353401913792773E+000
5.868,7.5517426848908253E-001,-1.1345857163684216E+000
5.869,7.5587495410693462E-001,-1.1338305420999324E+000
5.87,7.5657707166049448E-001,-1.1330746671458252E+000
5.871,7.5728062511418603E-001,-1.1323180900741645E+000
5.872,7.5798561844546841E-001,-1.1315608094490501E+000
5.873,7.5869205564488329E-001,-1.1308028238306045E+000
5.874,7.5939994071610240E-001,-1.1300441317749594E+000
5.875,7.6010927767597480E-001,-1.1292847318342432E+000
5.876,7.6082007055457457E-001,-1.1285246225565668E+000
5.877,7.6153232339524857E-001,-1.1277638024860119E+000
5.878,7.6224604025466447E-001,-1.1270022701626163E+000
5.879,7.6296122520285914E-001,-1.1262400241223613E+000
5.88,7.6367788232328648E-001,-1.1254770628971582E+000
5.881,7.6439601571286664E-001,-1.1247133850148348E+000
5.882,7.6511562948203393E-001,-1.1239489889991217E+000
5.883,7.6583672775478651E-001,-1.1231838733696393E+000
5.884,7.6655931466873473E-001,-1.1224180366418843E+000
5.885,7.6728339437515081E-001,-1.1216514773272153E+000
5.886,7.6800897103901788E-001,-1.1208841939328398E+000
5.887,7.6873604883908009E-001,-1.1201161849618004E+000
5.888,7.6946463196789183E-001,-1.1193474489129611E+000
5.889,7.7019472463186789E-001,-1.1185779842809929E+000
5.89,7.7092633105133368E-001,-1.1178077895563607E+000
5.891,7.7165945546057535E-001,-1.1170368632253092E+000
5.892,7.7239410210789028E-001,-1.1162652037698484E+000
5.893,7.7313027525563793E-001,-1.1154928096677403E+000
5.894,7.7386797918029049E-001,-1.1147196793924845E+000
5.895,7.7460721817248401E-001,-1.1139458114133041E+000
5.896,7.7534799653706954E-001,-1.1131712041951314E+000
5.897,7.7609031859316457E-001,-1.1123958561985940E+000
5.898,7.7683418867420451E-001,-1.1116197658800007E+000
5.899,7.7757961112799456E-001,-1.1108429316913262E+000
5.9,7.7832659031676166E-001,-1.1100653520801980E+000
5.901,7.7907513061720657E-001,-1.1092870254898810E+000
5.902,7.7982523642055612E-001,-1.1085079503592636E+000
5.903,7.8057691213261582E-001,-1.1077281251228428E+000
5.904,7.8133016217382256E-001,-1.1069475482107098E+000
5.905,7.8208499097929729E-001,-1.1061662180485357E+000
5.906,7.8284140299889826E-001,-1.1053841330575560E+000
5.907,7.8359940269727424E-001,-1.1046012916545569E+000
5.908,7.8435899455391800E-001,-1.1038176922518594E+000
5.909,7.8512018306321985E-001,-1.1030333332573052E+000
5.91,7.8588297273452157E-001,-1.1022482130742417E+000
5.911,7.8664736809217017E-001,-1.1014623301015070E+000
5.912,7.8741337367557229E-001,-1.1006756827334145E+000
5.913,7.8818099403924868E-001,-1.0998882693597387E+000
5.914,7.8895023375288853E-001,-1.0991000883656992E+000
5.915,7.8972109740140450E-001,-1.0983111381319459E+000
5.916,7.9049358958498750E-001,-1.0975214170345442E+000
5.917,7.9126771491916181E-001,-1.0967309234449589E+000
5.918,7.9204347803484065E-001,-1.0959396557300396E+000
5.919,7.9282088357838154E-001,-1.0951476122520045E+000
5.92,7.9359993621164215E-001,-1.0943547913684259E+000
5.921,7.9438064061203617E-001,-1.0935611914322141E+000
5.922,7.9516300147258945E-001,-1.0927668107916018E+000
5.923,7.9594702350199631E-001,-1.0919716477901289E+000
5.924,7.9673271142467605E-001,-1.0911757007666267E+000
5.925,7.9752006998082992E-001,-1.0903789680552018E+000
5.926,7.9830910392649768E-001,-1.0895814479852208E+000
5.927,7.9909981803361485E-001,-1.0887831388812941E+000
5.928,7.9989221709007008E-001,-1.0879840390632602E+000
5.929,8.0068630589976264E-001,-1.0871841468461698E+000
5.93,8.0148208928265996E-001,-1.0863834605402698E+000
5.931,8.0227957207485601E-001,-1.0855819784509868E+000
5.932,8.0307875912862869E-001,-1.0847796988789118E+000
5.933,8.0387965531249894E-001,-1.0839766201197829E+000
5.934,8.0468226551128852E-001,-1.0831727404644702E+000
5.935,8.0548659462617933E-001,-1.0823680581989588E+000
5.936,8.0629264757477193E-001,-1.0815625716043322E+000
5.937,8.0710042929114478E-001,-1.0807562789567571E+000
5.938,8.0790994472591360E-001,-1.0799491785274657E+000
5.939,8.0872119884629079E-001,-1.0791412685827395E+000
5.94,8.0953419663614534E-001,-1.0783325473838929E+000
5.941,8.1034894309606265E-001,-1.0775230131872566E+000
5.942,8.1116544324340456E-001,-1.0767126642441602E+000
5.943,8.1198370211236981E-001,-1.0759014988009166E+000
5.944,8.1280372475405460E-001,-1.0750895150988040E+000
5.945,8.1362551623651347E-001,-1.0742767113740497E+000
5.946,8.1444908164481977E-001,-1.0734630858578129E+000
5.947,8.1527442608112743E-001,-1.0726486367761678E+000
5.948,8.1610155466473200E-001,-1.0718333623500864E+000
5.949,8.1693047253213225E-001,-1.0710172607954214E+000
5.95,8.1776118483709193E-001,-1.0702003303228889E+000
5.951,8.1859369675070193E-001,-1.0693825691380514E+000
5.952,8.1942801346144223E-001,-1.0685639754413003E+000
5.953,8.2026414017524474E-001,-1.0677445474278386E+000
5.954,8.2110208211555535E-001,-1.0669242832876631E+000
5.955,8.2194184452339714E-001,-1.0661031812055473E+000
5.956,8.2278343265743337E-001,-1.0652812393610236E+000
5.957,8.2362685179403072E-001,-1.0644584559283659E+000
5.958,8.2447210722732256E-001,-1.0636348290765716E+000
5.959,8.2531920426927297E-001,-1.0628103569693439E+000
5.96,8.2616814824974039E-001,-1.0619850377650744E+000
5.961,8.2701894451654168E-001,-1.0611588696168244E+000
5.962,8.2787159843551661E-001,-1.0603318506723076E+000
5.963,8.2872611539059216E-001,-1.0595039790738718E+000
5.964,8.2958250078384754E-001,-1.0586752529584809E+000
5.965,8.3044076003557876E-001,-1.0578456704576968E+000
5.966,8.3130089858436418E-001,-1.0570152296976609E+000
5.967,8.3216292188712970E-001,-1.0561839287990762E+000
5.968,8.3302683541921418E-001,-1.0553517658771887E+000
5.969,8.3389264467443558E-001,-1.0545187390417692E+000
5.97,8.3476035516515679E-001,-1.0536848463970945E+000
5.971,8.3562997242235182E-001,-1.0528500860419290E+000
5.972,8.3650150199567230E-001,-1.0520144560695064E+000
5.973,8.3737494945351421E-001,-1.0511779545675104E+000
5.974,8.3825032038308467E-001,-1.0503405796180567E+000
5.975,8.3912762039046906E-001,-1.0495023292976733E+000
5.976,8.4000685510069839E-001,-1.0486632016772826E+000
5.977,8.4088803015781666E-001,-1.0478231948221817E+000
5.978,8.4177115122494894E-001,-1.0469823067920236E+000
5.979,8.4265622398436879E-001,-1.0461405356407985E+000
5.98,8.4354325413756703E-001,-1.0452978794168137E+000
5.981,8.4443224740531986E-001,-1.0444543361626759E+000
5.982,8.4532320952775730E-001,-1.0436099039152704E+000
5.983,8.4621614626443242E-001,-1.0427645807057424E+000
5.984,8.4711106339439002E-001,-1.0419183645594776E+000
5.985,8.4800796671623613E-001,-1.0410712534960829E+000
5.986,8.4890686204820753E-001,-1.0402232455293663E+000
5.987,8.4980775522824126E-001,-1.0393743386673178E+000
5.988,8.5071065211404462E-001,-1.0385245309120892E+000
5.989,8.5161555858316540E-001,-1.0376738202599749E+000
5.99,8.5252248053306234E-001,-1.0368222047013915E+000
5.991,8.5343142388117532E-001,-1.0359696822208582E+000
5.992,8.5434239456499661E-001,-1.0351162507969767E+000
5.993,8.5525539854214172E-001,-1.0342619084024114E+000
5.994,8.5617044179042046E-001,-1.0334066530038690E+000
5.995,8.5708753030790885E-001,-1.0325504825620784E+000
5.996,8.5800667011302034E-001,-1.0316933950317702E+000
5.997,8.5892786724457815E-001,-1.0308353883616568E+000
5.998,8.5985112776188688E-001,-1.0299764604944119E+000
5.999,8.6077645774480549E-001,-1.0291166093666497E+000
6,8.6170386329381932E-001,-1.0282558329089047E+000
6.001,8.6263335053011325E-001,-1.0273941290456106E+000
6.002,8.6356492559564446E-001,-1.0265314956950802E+000
6.003,8.6449859465321588E-001,-1.0256679307694843E+000
6.004,8.6543436388654960E-001,-1.0248034321748307E+000
6.005,8.6637223950036035E-001,-1.0239379978109440E+000
6.006,8.6731222772042971E-001,-1.0230716255714434E+000
6.007,8.6825433479367997E-001,-1.0222043133437226E+000
6.008,8.6919856698824871E-001,-1.0213360590089287E+000
6.009,8.7014493059356313E-001,-1.0204668604419400E+000
6.01,8.7109343192041500E-001,-1.0195967155113461E+000
6.011,8.7204407730103561E-001,-1.0187256220794254E+000
6.012,8.7299687308917107E-001,-1.0178535780021241E+000
6.013,8.7395182566015761E-001,-1.0169805811290347E+000
6.014,8.7490894141099740E-001,-1.0161066293033743E+000
6.015,8.7586822676043441E-001,-1.0152317203619630E+000
6.016,8.7682968814903040E-001,-1.0143558521352023E+000
6.017,8.7779333203924159E-001,-1.0134790224470529E+000
6.018,8.7875916491549477E-001,-1.0126012291150133E+000
6.019,8.7972719328426452E-001,-1.0117224699500975E+000
6.02,8.8069742367414983E-001,-1.0108427427568130E+000
6.021,8.8166986263595160E-001,-1.0099620453331386E+000
6.022,8.8264451674275002E-001,-1.0090803754705024E+000
6.023,8.8362139258998207E-001,-1.0081977309537593E+000
6.024,8.8460049679551966E-001,-1.0073141095611691E+000
6.025,8.8558183599974760E-001,-1.0064295090643733E+000
6.026,8.8656541686564183E-001,-1.0055439272283733E+000
6.027,8.8755124607884828E-001,-1.0046573618115073E+000
6.028,8.8853933034776122E-001,-1.0037698105654282E+000
6.029,8.8952967640360248E-001,-1.0028812712350801E+000
6.03,8.9052229100050084E-001,-1.0019917415586761E+000
6.031,8.9151718091557097E-001,-1.0011012192676754E+000
6.032,8.9251435294899362E-001,-1.0002097020867595E+000
6.033,8.9351381392409501E-001,-9.9931718773381029E-001
6.034,8.9451557068742726E-001,-9.9842367391988585E-001
6.035,8.9551963010884850E-001,-9.9752915834919809E-001
6.036,8.9652599908160335E-001,-9.9663363871908894E-001
6.037,8.9753468452240392E-001,-9.9573711272000709E-001
6.038,8.9854569337151036E-001,-9.9483957803548440E-001
6.039,8.9955903259281245E-001,-9.9394103234211262E-001
6.04,9.0057470917391069E-001,-9.9304147330951953E-001
6.041,9.0159273012619801E-001,-9.9214089860034527E-001
6.042,9.0261310248494153E-001,-9.9123930587021880E-001
6.043,9.0363583330936481E-001,-9.9033669276773351E-001
6.044,9.0466092968272971E-001,-9.8943305693442385E-001
6.045,9.0568839871241913E-001,-9.8852839600474085E-001
6.046,9.0671824753001962E-001,-9.8762270760602811E-001
6.047,9.0775048329140418E-001,-9.8671598935849780E-001
6.048,9.0878511317681565E-001,-9.8580823887520608E-001
6.049,9.0982214439094977E-001,-9.8489945376202892E-001
6.05,9.1086158416303864E-001,-9.8398963161763764E-001
6.051,9.1190343974693455E-001,-9.8307877003347433E-001
6.052,9.1294771842119404E-001,-9.8216686659372709E-001
6.053,9.1399442748916204E-001,-9.8125391887530555E-001
6.054,9.1504357427905603E-001,-9.8033992444781604E-001
6.055,9.1609516614405073E-001,-9.7942488087353663E-001
6.056,9.1714921046236297E-001,-9.7850878570739230E-001
6.057,9.1820571463733658E-001,-9.7759163649692959E-001
6.058,9.1926468609752776E-001,-9.7667343078229196E-001
6.059,9.2032613229679006E-001,-9.7575416609619414E-001
6.06,9.2139006071436058E-001,-9.7483383996389705E-001
6.061,9.2245647885494519E-001,-9.7391244990318238E-001
6.062,9.2352539424880509E-001,-9.7298999342432713E-001
6.063,9.2459681445184261E-001,-9.7206646803007801E-001
6.064,9.2567074704568775E-001,-9.7114187121562590E-001
6.065,9.2674719963778507E-001,-9.7021620046857993E-001
6.066,9.2782617986148019E-001,-9.6928945326894178E-001
6.067,9.2890769537610685E-001,-9.6836162708908002E-001
6.068,9.2999175386707422E-001,-9.6743271939370357E-001
6.069,9.3107836304595448E-001,-9.6650272763983613E-001
6.07,9.3216753065057001E-001,-9.6557164927678985E-001
6.071,9.3325926444508167E-001,-9.6463948174613900E-001
6.072,9.3435357222007642E-001,-9.6370622248169358E-001
6.073,9.3545046179265590E-001,-9.6277186890947319E-001
6.074,9.3654994100652433E-001,-9.6183641844768020E-001
