"time","PistonPosition","PressureExtend","PressureRetract","TemperatureExtend","TemperatureRetract","FlowExtend","FlowRetract"
23.4322,-2.9988913909947073E+000,3.9462235632347721E+001,6.7711932894334907E+001,8.6088144349536975E+001,8.6377919608143372E+001,-2.9058805123198583E-006,6.9014233498883762E-006
23.4422,-2.9989135333567249E+000,3.9461992658030084E+001,6.7711710029135688E+001,8.6088820585687330E+001,8.6373705009255730E+001,-2.8760104760025135E-006,6.8293930883397395E-006
23.4522,-2.9989352146350390E+000,3.9461752902719240E+001,6.7711489353939712E+001,8.6089487796924615E+001,8.6369560818385423E+001,-2.8467099505190496E-006,6.7587415769709677E-006
23.4622,-2.9989564234553385E+000,3.9461516550876013E+001,6.7711271062518733E+001,8.6090145418203193E+001,8.6365489928821106E+001,-2.8179964269098043E-006,6.6895110071526733E-006
23.4722,-2.9989772117002689E+000,3.9461283079573590E+001,6.7711054694321390E+001,8.6090794855001676E+001,8.6361483062218667E+001,-2.7898016480618703E-006,6.6215368914997979E-006
23.4822,-2.9989975671476157E+000,3.9461052677943179E+001,6.7710840445502271E+001,8.6091435533729793E+001,8.6357543216425668E+001,-2.7621440843519397E-006,6.5548637446894724E-006
23.4922,-2.9990174791121138E+000,3.9460825523585697E+001,6.7710628503862537E+001,8.6092066915921734E+001,8.6353673138771285E+001,-2.7350402448474014E-006,6.4895314464646325E-006
23.5022,-2.9990369962978476E+000,3.9460601114228268E+001,6.7710418421926761E+001,8.6092690354833593E+001,8.6349864005497977E+001,-2.7084257307663934E-006,6.4253847534532952E-006
23.5122,-2.9990561072242721E+000,3.9460379631932192E+001,6.7710210389834998E+001,8.6093305303446229E+001,8.6346118663597082E+001,-2.6823179911992987E-006,6.3624657165092237E-006
23.5222,-2.9990748018538000E+000,3.9460161247768070E+001,6.7710004589663740E+001,8.6093911248665933E+001,8.6342439721679696E+001,-2.6567326257636362E-006,6.3008119705653182E-006
23.5322,-2.9990931259077658E+000,3.9459945479166585E+001,6.7709800586632269E+001,8.6094509492742020E+001,8.6338818788870398E+001,-2.6316088644908940E-006,6.2402770596779721E-006
23.5422,-2.9991110686025917E+000,3.9459732501457268E+001,6.7709598565109786E+001,8.6095099514053061E+001,8.6335258568764999E+001,-2.6069631742361403E-006,6.1809006567441509E-006
23.5521,-2.9991286205094725E+000,3.9459522479493096E+001,6.7709398701684407E+001,8.6095680823719889E+001,8.6331761538145798E+001,-2.5828103176934779E-006,6.1227183046907352E-006
23.5621,-2.9991458245505362E+000,3.9459314949500964E+001,6.7709200573891380E+001,8.6096254674251171E+001,8.6328319718313978E+001,-2.5590929298359303E-006,6.0655918018194334E-006
23.5721,-2.9991626705971473E+000,3.9459110080400393E+001,6.7709004360562332E+001,8.6096820568294589E+001,8.6324935676568401E+001,-2.5358265678309485E-006,6.0095586149313593E-006
23.5821,-2.9991791497926776E+000,3.9458908031124800E+001,6.7708810233025247E+001,8.6097378040077530E+001,8.6321611764416346E+001,-2.5130251909022947E-006,5.9546522808799127E-006
23.5921,-2.9991953024321543E+000,3.9458708355829870E+001,6.7708617780754054E+001,8.6097928293669369E+001,8.6318340395585636E+001,-2.4906346430617342E-006,5.9007423857481563E-006
23.6021,-2.9992111190023816E+000,3.9458511217331193E+001,6.7708427177269584E+001,8.6098470854906623E+001,8.6315124007833560E+001,-2.4686696387552700E-006,5.8478643238994895E-006
23.6121,-2.9992265911844522E+000,3.9458316768926593E+001,6.7708238588857199E+001,8.6099005280063622E+001,8.6311964833626419E+001,-2.4471433448654478E-006,5.7960497407132183E-006
23.6221,-2.9992417568077339E+000,3.9458124581871608E+001,6.7708051616557171E+001,8.6099532726098843E+001,8.6308855660283456E+001,-2.4260046632484219E-006,5.7451755625546623E-006
23.6321,-2.9992566069373101E+000,3.9457934813169857E+001,6.7707866428795583E+001,8.6100052741000610E+001,8.6305798802447114E+001,-2.4052675046853923E-006,5.6952752163532155E-006
23.6421,-2.9992711337595486E+000,3.9457747610753493E+001,6.7707683187026575E+001,8.6100564902076982E+001,8.6302796379470792E+001,-2.3849442827617453E-006,5.6463785610650084E-006
23.6521,-2.9992853727896316E+000,3.9457562562186453E+001,6.7707501503487222E+001,8.6101070320522211E+001,8.6299841534306026E+001,-2.3649867948647198E-006,5.5983694634790635E-006
23.6621,-2.9992993156359247E+000,3.9457379818937994E+001,6.7707321541718315E+001,8.6101568565482069E+001,8.6296936464593983E+001,-2.3454081480955215E-006,5.5512794785482099E-006
23.6721,-2.9993129549595894E+000,3.9457199523832131E+001,6.7707143458544195E+001,8.6102059234329374E+001,8.6294083182215388E+001,-2.3262201087733135E-006,5.5051367934184749E-006
23.6821,-2.9993263241036576E+000,3.9457021279984751E+001,6.7706966877035953E+001,8.6102543393851690E+001,8.6291275168628943E+001,-2.3073771573072504E-006,5.4598318057655110E-006
23.6921,-2.9993394151869155E+000,3.9456845233595345E+001,6.7706791956050310E+001,8.6103020633400632E+001,8.6288514510290526E+001,-2.2888916752536383E-006,5.4153942940301295E-006
23.7021,-2.9993522213166806E+000,3.9456671522624511E+001,6.7706618847975633E+001,8.6103490569488400E+001,8.6285803116972716E+001,-2.2707747983854277E-006,5.3718508881688593E-006
23.7121,-2.9993647737970761E+000,3.9456499765018400E+001,6.7706447186358744E+001,8.6103954225857123E+001,8.6283134792314158E+001,-2.2529835334841489E-006,5.3290981644277237E-006
23.7221,-2.9993770652264184E+000,3.9456330101958393E+001,6.7706277125566217E+001,8.6104411211151046E+001,8.6280511517119223E+001,-2.2355295979500755E-006,5.2871642010964212E-006
23.7321,-2.9993890891311690E+000,3.9456162666774929E+001,6.7706108813736620E+001,8.6104861160135655E+001,8.6277935104152832E+001,-2.2184235025699106E-006,5.2460741282313152E-006
23.7421,-2.9994008749015943E+000,3.9455997091554593E+001,6.7705941894542491E+001,8.6105305054869191E+001,8.6275399663670925E+001,-2.2016246629552686E-006,5.2057303482258532E-006
23.7521,-2.9994124155864839E+000,3.9455833512701041E+001,6.7705776518045312E+001,8.6105742522414786E+001,8.6272907076089353E+001,-2.1851441546673022E-006,5.1661594207103197E-006
23.7621,-2.9994237051061137E+000,3.9455672059135992E+001,6.7705612828312439E+001,8.6106173214946196E+001,8.6270459062016513E+001,-2.1689919025600755E-006,5.1273849757920915E-006
23.7721,-2.9994347710541898E+000,3.9455512376428807E+001,6.7705450478798312E+001,8.6106598074189378E+001,8.6268050023490659E+001,-2.1531295912368190E-006,5.0893149946187640E-006
23.7821,-2.9994456069026740E+000,3.9455354596433324E+001,6.7705289615438076E+001,8.6107016744790982E+001,8.6265681745545209E+001,-2.1375676934828245E-006,5.0519744702988815E-006
23.7921,-2.9994562069417992E+000,3.9455198843874392E+001,6.7705130378400042E+001,8.6107428895523924E+001,8.6263355861244648E+001,-2.1223155816933478E-006,5.0153857527539680E-006
23.8021,-2.9994665970787882E+000,3.9455044777175296E+001,6.7704972430582984E+001,8.6107835429124833E+001,8.6261067050272899E+001,-2.1073370975609259E-006,4.9794619728193909E-006
23.8121,-2.9994767711831178E+000,3.9454892523858000E+001,6.7704815913967494E+001,8.6108236007023393E+001,8.6258817007041742E+001,-2.0926421055070219E-006,4.9442267385925786E-006
23.8221,-2.9994867238925513E+000,3.9454742204650863E+001,6.7704660964988037E+001,8.6108630313818836E+001,8.6256607281459026E+001,-2.0782394868508689E-006,4.9097011388840511E-006
23.8321,-2.9994964795311403E+000,3.9454593490232178E+001,6.7704507255658569E+001,8.6109019214585629E+001,8.6254432817379964E+001,-2.0640951005902730E-006,4.8758031970924346E-006
23.8421,-2.9995060323417446E+000,3.9454446503998682E+001,6.7704354924170701E+001,8.6109402386769759E+001,8.6252295223123141E+001,-2.0502182641745998E-006,4.8425551840231647E-006
23.852,-2.9995153772886183E+000,3.9454301362874340E+001,6.7704204103382224E+001,8.6109779530061701E+001,8.6250195969608939E+001,-2.0366173622526214E-006,4.8099770037964746E-006
23.862,-2.9995245372095520E+000,3.9454157749219739E+001,6.7704054474100730E+001,8.6110151473180721E+001,8.6248130252027934E+001,-2.0232601648562826E-006,4.7779913056170253E-006
23.872,-2.9995335066981279E+000,3.9454015782503667E+001,6.7703906170887620E+001,8.6110517908856565E+001,8.6246099596911577E+001,-2.0101554871100590E-006,4.7466190802792204E-006
23.882,-2.9995422810252781E+000,3.9453875576027649E+001,6.7703759323176328E+001,8.6110878551165698E+001,8.6244105400158134E+001,-1.9973112448886143E-006,4.7158791427559769E-006
23.892,-2.9995508816335161E+000,3.9453736823288644E+001,6.7703613620253833E+001,8.6111234193760808E+001,8.6242143096061383E+001,-1.9846969906826363E-006,4.6856984725539581E-006
23.902,-2.9995593034458548E+000,3.9453599640015483E+001,6.7703469193203844E+001,8.6111584543953384E+001,8.6240214133460924E+001,-1.9723210763573543E-006,4.6560969046527574E-006
23.912,-2.9995675420212713E+000,3.9453464136060326E+001,6.7703326168181135E+001,8.6111929329534647E+001,8.6238319837002038E+001,-1.9601909769111743E-006,4.6270921552824666E-006
23.922,-2.9995756174923960E+000,3.9453330015535890E+001,6.7703184242646984E+001,8.6112269310353057E+001,8.6236455868429886E+001,-1.9482779433883110E-006,4.5986153438236495E-006
23.932,-2.9995835250916323E+000,3.9453197390609311E+001,6.7703043544352795E+001,8.6112604207632870E+001,8.6234623602784893E+001,-1.9365898532292822E-006,4.5706851685005962E-006
23.942,-2.9995912606485442E+000,3.9453066367849068E+001,6.7702904196315203E+001,8.6112933762237347E+001,8.6232824297043251E+001,-1.9251337907798679E-006,4.5433183519099145E-006
23.952,-2.9995988430660026E+000,3.9452936661486348E+001,6.7702765903871565E+001,8.6113258701448899E+001,8.6231053829301800E+001,-1.9138825994248866E-006,4.5164499150264736E-006
23.962,-2.9996062678669930E+000,3.9452808380297057E+001,6.7702628791582967E+001,8.6113578759763314E+001,8.6229313504504262E+001,-1.9028437268283197E-006,4.4900974766169993E-006
23.972,-2.9996135311352354E+000,3.9452681627722818E+001,6.7702492979459791E+001,8.6113893690503204E+001,8.6227604515363552E+001,-1.8920238555139145E-006,4.4642768229662060E-006
23.982,-2.9996206506190539E+000,3.9452556127638985E+001,6.7702358180427851E+001,8.6114204189595782E+001,8.6225922945755613E+001,-1.8813973540788846E-006,4.4389266191860127E-006
23.992,-2.9996276221143621E+000,3.9452431985592547E+001,6.7702224515991205E+001,8.6114510004195665E+001,8.6224270034046796E+001,-1.8709712738961681E-006,4.4140635288045064E-006
24.002,-2.9996344419435741E+000,3.9452309302047667E+001,6.7702092103284315E+001,8.6114810899500085E+001,8.6222646911925096E+001,-1.8607518956621074E-006,4.3897023922026330E-006
24.012,-2.9996411267710603E+000,3.9452187810072054E+001,6.7701960662538909E+001,8.6115107541262688E+001,8.6221049858976812E+001,-1.8507150460718475E-006,4.3657853758317023E-006
24.022,-2.9996476726490666E+000,3.9452067612137505E+001,6.7701830312332675E+001,8.6115399688711420E+001,8.6219480050336671E+001,-1.8408673634631111E-006,4.3423281496944944E-006
24.032,-2.9996540761241959E+000,3.9451948805873386E+001,6.7701701167046551E+001,8.6115687118359887E+001,8.6217938559745292E+001,-1.8312148215792045E-006,4.3193447803118543E-006
24.042,-2.9996603528431458E+000,3.9451831133108371E+001,6.7701572953945970E+001,8.6115970466940837E+001,8.6216421852909704E+001,-1.8217345432332175E-006,4.2967806396738451E-006
24.052,-2.9996664990988835E+000,3.9451714693385959E+001,6.7701445788806353E+001,8.6116249505195555E+001,8.6214931044914138E+001,-1.8124328374437527E-006,4.2746505476097818E-006
24.062,-2.9996725116485763E+000,3.9451599581635932E+001,6.7701319783372753E+001,8.6116524020422275E+001,8.6213467154476021E+001,-1.8033153263482500E-006,4.2529677393934753E-006
24.072,-2.9996784051834497E+000,3.9451485548036942E+001,6.7701194671679858E+001,8.6116794621454162E+001,8.6212026824292465E+001,-1.7943604343423938E-006,4.2316807070245217E-006
24.082,-2.9996841762225532E+000,3.9451372689343899E+001,6.7701070566819126E+001,8.6117061090011106E+001,8.6210611112421475E+001,-1.7855740964771302E-006,4.2108034009963149E-006
24.092,-2.9996898217207923E+000,3.9451261097915946E+001,6.7700947578013583E+001,8.6117323223666901E+001,8.6209220985337367E+001,-1.7769616390913376E-006,4.1903483017893603E-006
24.102,-2.9996953554723240E+000,3.9451150531889333E+001,6.7700825445811006E+001,8.6117581604446329E+001,8.6207853254032642E+001,-1.7685026931790486E-006,4.1702668211224127E-006
24.112,-2.9997007742085233E+000,3.9451041085363521E+001,6.7700704280733802E+001,8.6117836024537922E+001,8.6206508922412198E+001,-1.7602028477296661E-006,4.1505721165953174E-006
24.122,-2.9997060750699949E+000,3.9450932848249948E+001,6.7700584189590643E+001,8.6118086291305943E+001,8.6205188907349154E+001,-1.7520671723466803E-006,4.1312759712337912E-006
24.132,-2.9997112710086471E+000,3.9450825586268564E+001,6.7700464919193621E+001,8.6118332961025743E+001,8.6203890179854000E+001,-1.7440763761643788E-006,4.1123325257051699E-006
24.142,-2.9997163589552378E+000,3.9450719390989590E+001,6.7700346577605245E+001,8.6118575835866338E+001,8.6202613692411049E+001,-1.7362357802437517E-006,4.0937541829205653E-006
24.1519,-2.9997213362247801E+000,3.9450614349993543E+001,6.7700229269324566E+001,8.6118814732520335E+001,8.6201360314801647E+001,-1.7285501583848512E-006,4.0755520475476930E-006
24.1619,-2.9997262149784047E+000,3.9450510236227736E+001,6.7700112747187291E+001,8.6119050182541017E+001,8.6200127170174412E+001,-1.7210013200963697E-006,4.0576828940048596E-006
24.1719,-2.9997309923340980E+000,3.9450407138853755E+001,6.7699997116901201E+001,8.6119281997611608E+001,8.6198915162188854E+001,-1.7135942571225686E-006,4.0401583800389695E-006
24.1819,-2.9997356657706606E+000,3.9450305143232143E+001,6.7699882480754511E+001,8.6119510003312001E+001,8.6197725115920235E+001,-1.7063335088475300E-006,4.0229890084266998E-006
24.1919,-2.9997402467067520E+000,3.9450204029197792E+001,6.7699768597374742E+001,8.6119734707469718E+001,8.6196554299154201E+001,-1.6992018678756850E-006,4.0061339391271643E-006
24.2019,-2.9997447324361928E+000,3.9450103883618326E+001,6.7699655570215015E+001,8.6119955930837449E+001,8.6195403569192777E+001,-1.6922040970900731E-006,3.9896042185472321E-006
24.2119,-2.9997491205915994E+000,3.9450004789739864E+001,6.7699543499448822E+001,8.6120173507461502E+001,8.6194273708671275E+001,-1.6853444456501695E-006,3.9734097284284704E-006
24.2219,-2.9997534218945132E+000,3.9449906533961453E+001,6.7699432149269910E+001,8.6120387922406891E+001,8.6193162122871925E+001,-1.6786066668582393E-006,3.9575119668176377E-006
24.2319,-2.9997576338038718E+000,3.9449809200965561E+001,6.7699321620973890E+001,8.6120599005071782E+001,8.6192069625083775E+001,-1.6719952779950053E-006,3.9419213305057756E-006
24.2419,-2.9997617540967321E+000,3.9449712871984666E+001,6.7699212012709097E+001,8.6120806597566585E+001,8.6190996957656452E+001,-1.6655142770603413E-006,3.9266471279855578E-006
24.2519,-2.9997657928400980E+000,3.9449617339672670E+001,6.7699103094019819E+001,8.6121011163127719E+001,8.6189941656573126E+001,-1.6591483445012395E-006,3.9116530331722064E-006
24.2619,-2.9997697476479552E+000,3.9449522686631447E+001,6.7698994964135665E+001,8.6121212539392019E+001,8.6188904493338129E+001,-1.6529017240940645E-006,3.8969488697054735E-006
24.2719,-2.9997736164330076E+000,3.9449428992175264E+001,6.7698887719268342E+001,8.6121410576152002E+001,8.6187886172060175E+001,-1.6467782073245782E-006,3.8825433919325478E-006
24.2819,-2.9997774086476987E+000,3.9449336054918653E+001,6.7698781134101509E+001,8.6121605715716740E+001,8.6186884352956582E+001,-1.6407633347530114E-006,3.8684023447623671E-006
24.2919,-2.9997811220516346E+000,3.9449243955481322E+001,6.7698675305887903E+001,8.6121797803575035E+001,8.6185899767863887E+001,-1.6348610878153020E-006,3.8545349882180495E-006
24.3019,-2.9997847546848684E+000,3.9449152771350718E+001,6.7698570328985497E+001,8.6121986696836487E+001,8.6184933084594121E+001,-1.6290750849662056E-006,3.8409495607303289E-006
24.3119,-2.9997883154228360E+000,3.9449062306821681E+001,6.7698465983015950E+001,8.6122172817752912E+001,8.6183982081443418E+001,-1.6233916319513957E-006,3.8276137733034566E-006
24.3219,-2.9997918021618495E+000,3.9448972640625854E+001,6.7698362363339157E+001,8.6122356019296291E+001,8.6183047452592888E+001,-1.6178145259965883E-006,3.8145363223162566E-006
24.3319,-2.9997952130615682E+000,3.9448883848510285E+001,6.7698259562539789E+001,8.6122536165544673E+001,8.6182129831402733E+001,-1.6123471678809895E-006,3.8017250067653703E-006
24.3419,-2.9997985564556617E+000,3.9448795740183009E+001,6.7698157364981327E+001,8.6122713659533730E+001,8.6181227108393372E+001,-1.6069766340634802E-006,3.7891493605788312E-006
24.3519,-2.9998018303688307E+000,3.9448708392577089E+001,6.7698055864212648E+001,8.6122888361364971E+001,8.6180339942000060E+001,-1.6017064984973984E-006,3.7768175738408827E-006
24.3619,-2.9998050330730339E+000,3.9448621879781669E+001,6.7697955151121008E+001,8.6123060141753939E+001,8.6179468932886905E+001,-1.5965399945118988E-006,3.7647369869724331E-006
24.3719,-2.9998081723932390E+000,3.9448536016663077E+001,6.7697855014623713E+001,8.6123229385329651E+001,8.6178612078225370E+001,-1.5914648966834919E-006,3.7528788805697276E-006
24.3819,-2.9998112464747115E+000,3.9448450878440930E+001,6.7697755546536428E+001,8.6123395958987331E+001,8.6177770002521797E+001,-1.5864845947587965E-006,3.7412509670874187E-006
24.3919,-2.9998142536948635E+000,3.9448366537625112E+001,6.7697656836122476E+001,8.6123559739763706E+001,8.6176943275408107E+001,-1.5816021434565176E-006,3.7298601570427996E-006
24.4019,-2.9998172014010387E+000,3.9448282813997835E+001,6.7697558676671122E+001,8.6123721094662571E+001,8.6176129995406285E+001,-1.5768059875237771E-006,3.7186793727380285E-006
24.4119,-2.9998200878517047E+000,3.9448199781146286E+001,6.7697461158338697E+001,8.6123879897051523E+001,8.6175330754818191E+001,-1.5720993548241509E-006,3.7077158681011951E-006
24.4219,-2.9998229115232933E+000,3.9448117510074894E+001,6.7697364368834954E+001,8.6124036029986513E+001,8.6174546093827288E+001,-1.5674850935646951E-006,3.6969761906743206E-006
24.4319,-2.9998256793146956E+000,3.9448035825251594E+001,6.7697268105646259E+001,8.6124189843598913E+001,8.6173774207262397E+001,-1.5629523242021700E-006,3.6864347516657043E-006
24.4419,-2.9998283895906450E+000,3.9447954798707336E+001,6.7697172457340827E+001,8.6124341217422838E+001,8.6173015656859135E+001,-1.5585040680760273E-006,3.6760984420911000E-006
24.4518,-2.9998310409205784E+000,3.9447874500013356E+001,6.7697077510141440E+001,8.6124490040245419E+001,8.6172270954855321E+001,-1.5541430450083878E-006,3.6659733795576325E-006
24.4618,-2.9998336397823051E+000,3.9447794758101480E+001,6.7696983065563273E+001,8.6124636646050462E+001,8.6171538387588242E+001,-1.5498589674216506E-006,3.6560354548152471E-006
24.4718,-2.9998361846403592E+000,3.9447715643521100E+001,6.7696889210654888E+001,8.6124780920246280E+001,8.6170818487785070E+001,-1.5456546780352700E-006,3.6462911385658315E-006
24.4818,-2.9998386741514822E+000,3.9447637224476672E+001,6.7696796030215623E+001,8.6124922757077471E+001,8.6170111741164320E+001,-1.5415327738676889E-006,3.6367462236675694E-006
24.4918,-2.9998411143981052E+000,3.9447559334155130E+001,6.7696703329627582E+001,8.6125062475076618E+001,8.6169416521009339E+001,-1.5374835146292388E-006,3.6273779753978099E-006
24.5018,-2.9998435039385067E+000,3.9447482041693526E+001,6.7696611194484205E+001,8.6125199965247916E+001,8.6168733332516666E+001,-1.5335096034840573E-006,3.6181925015091144E-006
24.5118,-2.9998458415113833E+000,3.9447405413994076E+001,6.7696519708223221E+001,8.6125335127032656E+001,8.6168062636241217E+001,-1.5296134867460985E-006,3.6091952127134335E-006
24.5218,-2.9998481328279567E+000,3.9447329288298484E+001,6.7696428679937753E+001,8.6125468264182587E+001,8.6167402888071507E+001,-1.5257859490604765E-006,3.6003646820401518E-006
24.5318,-2.9998503765344751E+000,3.9447253732398053E+001,6.7696338193827927E+001,8.6125599273031895E+001,8.6166754567077760E+001,-1.5220295763590498E-006,3.5917066638384817E-006
24.5418,-2.9998525714466191E+000,3.9447178811953926E+001,6.7696248332029171E+001,8.6125728057969852E+001,8.6166118109938665E+001,-1.5183466530922513E-006,3.5832262727378456E-006
24.5518,-2.9998547229270627E+000,3.9447104368072573E+001,6.7696158907193634E+001,8.6125854908611643E+001,8.6165492051020095E+001,-1.5147284999706756E-006,3.5749032940397565E-006
24.5618,-2.9998568297046604E+000,3.9447030467262444E+001,6.7696070002189785E+001,8.6125979726368143E+001,8.6164876844599249E+001,-1.5111775410537620E-006,3.5667431573660841E-006
24.5718,-2.9998588906673724E+000,3.9446957174001746E+001,6.7695981697905296E+001,8.6126102420339208E+001,8.6164272904701221E+001,-1.5076959491520104E-006,3.5587506812526118E-006
24.5818,-2.9998609108505927E+000,3.9446884333080327E+001,6.7695893810408720E+001,8.6126223266622702E+001,8.6163678840242028E+001,-1.5042755084709419E-006,3.5509067869067335E-006
24.5918,-2.9998628890607590E+000,3.9446812009783905E+001,6.7695806421291763E+001,8.6126342171464515E+001,8.6163095081974191E+001,-1.5009185202612844E-006,3.5432165792065984E-006
24.6018,-2.9998648242536734E+000,3.9446740267463035E+001,6.7695719610249213E+001,8.6126459048449462E+001,8.6162522022428774E+001,-1.4976270456949003E-006,3.5356846188410018E-006
24.6118,-2.9998667211574563E+000,3.9446668954418080E+001,6.7695633196625749E+001,8.6126574160752440E+001,8.6161958341340522E+001,-1.4943933212865869E-006,3.5282929152403735E-006
24.6218,-2.9998685786513648E+000,3.9446598134769303E+001,6.7695547260792367E+001,8.6126687419224069E+001,8.6161404447137812E+001,-1.4912195087397224E-006,3.5210462867830115E-006
24.6318,-2.9998703957549200E+000,3.9446527870792423E+001,6.7695461881301370E+001,8.6126798741718900E+001,8.6160860711961433E+001,-1.4881075687491673E-006,3.5139489693445006E-006
24.6418,-2.9998721769077115E+000,3.9446458014133633E+001,6.7695376880640467E+001,8.6126908379059699E+001,8.6160325882813410E+001,-1.4850501622147059E-006,3.5069840798409432E-006
24.6518,-2.9998739210573833E+000,3.9446388627802150E+001,6.7695292338011441E+001,8.6127016246482739E+001,8.6159800346941580E+001,-1.4820493336152719E-006,3.5001561023100799E-006
24.6618,-2.9998756272832874E+000,3.9446319773048884E+001,6.7695208330873356E+001,8.6127122265906138E+001,8.6159284457141680E+001,-1.4791069487499464E-006,3.4934690530187401E-006
24.6718,-2.9998772997541008E+000,3.9446251304709385E+001,6.7695124684729279E+001,8.6127226676349252E+001,8.6158777024308492E+001,-1.4762160426607659E-006,3.4869069938851163E-006
24.6818,-2.9998789374816894E+000,3.9446183284733664E+001,6.7695041477660979E+001,8.6127329397224457E+001,8.6158278415593330E+001,-1.4733785928252259E-006,3.4804741606781107E-006
24.6918,-2.9998805396015396E+000,3.9446115773394986E+001,6.7694958786081628E+001,8.6127430354318491E+001,8.6157788965440545E+001,-1.4705963143467458E-006,3.4741743309156299E-006
24.7018,-2.9998821100279698E+000,3.9446048628569564E+001,6.7694876438384455E+001,8.6127529775372565E+001,8.6157307545428040E+001,-1.4678626721909514E-006,3.4679924733699630E-006
24.7118,-2.9998836478331250E+000,3.9445981911196853E+001,6.7694794511580994E+001,8.6127627583774697E+001,8.6156834503641832E+001,-1.4651794987139384E-006,3.4619325755281093E-006
24.7218,-2.9998851522052470E+000,3.9445915680618363E+001,6.7694713081081673E+001,8.6127723708995305E+001,8.6156370157118175E+001,-1.4625484420267939E-006,3.4559982048456378E-006
24.7318,-2.9998866268198099E+000,3.9445849797608105E+001,6.7694631978053422E+001,8.6127818368000632E+001,8.6155913435066154E+001,-1.4599633132983837E-006,3.4501751892278007E-006
24.7418,-2.9998880708055631E+000,3.9445784322142650E+001,6.7694551278481654E+001,8.6127911487964965E+001,8.6155464667483827E+001,-1.4574258444063820E-006,3.4444672678668054E-006
24.7517,-2.9998894834002536E+000,3.9445719312674399E+001,6.7694471056817221E+001,8.6128003001864727E+001,8.6155024154895088E+001,-1.4549376053102510E-006,3.4388778077120022E-006
24.7617,-2.9998908680551084E+000,3.9445654632740442E+001,6.7694391146886602E+001,8.6128093116374146E+001,8.6154590881240196E+001,-1.4524927422051628E-006,3.4333934480725797E-006
24.7717,-2.9998922239520032E+000,3.9445590341398415E+001,6.7694311623692727E+001,8.6128181762272632E+001,8.6154165159358314E+001,-1.4500928920720183E-006,3.4280177372291511E-006
24.7817,-2.9998935503751643E+000,3.9445526496252683E+001,6.7694232560768313E+001,8.6128268875873616E+001,8.6153747274110600E+001,-1.4477395467200172E-006,3.4227537937854258E-006
24.7917,-2.9998948505652829E+000,3.9445462963474370E+001,6.7694153794489864E+001,8.6128354654022786E+001,8.6153336261410885E+001,-1.4454271538745896E-006,3.4175890589822741E-006
24.8017,-2.9998961237541235E+000,3.9445399801244932E+001,6.7694075398919153E+001,8.6128439030931943E+001,8.6152932417820935E+001,-1.4431572835218044E-006,3.4125268327802938E-006
24.8117,-2.9998973692695499E+000,3.9445337066359642E+001,6.7693997446710668E+001,8.6128521946090615E+001,8.6152536013345909E+001,-1.4409313270018119E-006,3.4075700810890295E-006
24.8217,-2.9998985901545576E+000,3.9445274627501277E+001,6.7693919776685235E+001,8.6128603586959855E+001,8.6152146133253041E+001,-1.4387440670355351E-006,3.4027069802061860E-006
24.8317,-2.9998997856877629E+000,3.9445212542014986E+001,6.7693842462004383E+001,8.6128683891018767E+001,8.6151763058663406E+001,-1.4365969508160005E-006,3.3979406295919181E-006
24.8417,-2.9999009552379854E+000,3.9445150865924425E+001,6.7693765574479769E+001,8.6128762800779825E+001,8.6151387045492072E+001,-1.4344913361752826E-006,3.3932738041883285E-006
24.8517,-2.9999021016626131E+000,3.9445089470306634E+001,6.7693688955277310E+001,8.6128840494744253E+001,8.6151017225868557E+001,-1.4324222459566635E-006,3.3886953484666435E-006
24.8617,-2.9999032242842243E+000,3.9445028411709181E+001,6.7693612676695949E+001,8.6128916913502252E+001,8.6150653866267561E+001,-1.4303911050010123E-006,3.3842081900749082E-006
24.8717,-2.9999043225101052E+000,3.9444967745419255E+001,6.7693536809740749E+001,8.6128992002443454E+001,8.6150297209241828E+001,-1.4283991427743762E-006,3.3798149512450970E-006
24.8817,-2.9999053990233593E+000,3.9444907344797294E+001,6.7693461197825854E+001,8.6129065931514830E+001,8.6149946431414861E+001,-1.4264416836092658E-006,3.3755051351323110E-006
24.8917,-2.9999064531878470E+000,3.9444847265629740E+001,6.7693385912423480E+001,8.6129138644269190E+001,8.6149601785369413E+001,-1.4245200686164075E-006,3.3712814497287018E-006
24.9017,-2.9999074844469873E+000,3.9444787562500622E+001,6.7693311023766313E+001,8.6129210088834498E+001,8.6149263500985938E+001,-1.4226354658563911E-006,3.3671463836817050E-006
24.9117,-2.9999084953202315E+000,3.9444728110947906E+001,6.7693236377424597E+001,8.6129280426993105E+001,8.6148930797131925E+001,-1.4207834509198201E-006,3.3630900415014471E-006
24.9217,-2.9999094852102091E+000,3.9444668966031571E+001,6.7693162044079017E+001,8.6129349605118250E+001,8.6148603913214487E+001,-1.4189652923485362E-006,3.3591149976152325E-006
24.9317,-2.9999104535942220E+000,3.9444610181664984E+001,6.7693088093222002E+001,8.6129417573943428E+001,8.6148283067096187E+001,-1.4171821079587396E-006,3.3552235401098156E-006
24.9417,-2.9999114028380882E+000,3.9444551635462119E+001,6.7693014372490467E+001,8.6129484487459592E+001,8.6147967517750402E+001,-1.4154297022683856E-006,3.3514063940516206E-006
24.9517,-2.9999123323808350E+000,3.9444493381790338E+001,6.7692940951806889E+001,8.6129550294722890E+001,8.6147657492088328E+001,-1.4137092656723703E-006,3.3476659524589782E-006
