"time","J1_w","J2_w","J3_w","J4_w"
0.112,9.4996399552506805E+000,1.1164170788346701E+000,-3.3670988567854674E-032,-3.4426768127899884E-032
0.112,9.4996399552506805E+000,1.1164170788346701E+000,-3.3670988567854674E-032,-3.4426768127899884E-032
0.113,9.4860564758513615E+000,1.1263193127071420E+000,-3.3670988567874801E-032,-3.4426768127879762E-032
0.113,9.4860564758513615E+000,1.1263193127071420E+000,-3.3670988567874801E-032,-3.4426768127879762E-032
0.114,9.4721845237818592E+000,1.1362197858702947E+000,-3.3670988567874801E-032,-3.4426768127879762E-032
0.115,9.4580280340465741E+000,1.1461184826899293E+000,-3.3670988567874801E-032,-3.4426768127879762E-032
0.116,9.4435912242044573E+000,1.1560153875346528E+000,-8.4287619155779541E-032,-8.4913866062024563E-032
0.117,9.4288785902221903E+000,1.1659104847759014E+000,-8.4287619155778709E-032,-8.4913866062025417E-032
0.118,9.4138949020526219E+000,1.1758037587879659E+000,-8.4287619155778709E-032,-8.4913866062025417E-032
0.119,9.3986451989427806E+000,1.1856951939480163E+000,-8.4287619155778709E-032,-8.4913866062025417E-032
0.12,9.3831347844761499E+000,1.1955847746361261E+000,-8.4287619155778709E-032,-8.4913866062025417E-032
0.121,9.3673692213540534E+000,1.2054724852352978E+000,-8.4287619155778709E-032,-8.4913866062025417E-032
0.122,9.3513543259213350E+000,1.2153583101314867E+000,-8.4287619155778709E-032,-8.4913866062025417E-032
0.123,9.3350961624417081E+000,1.2252422337136257E+000,-8.4287619155778709E-032,-8.4913866062025417E-032
0.124,9.3186010371284471E+000,1.2351242403736507E+000,-8.4287619155778709E-032,-8.4913866062025417E-032
0.125,9.3018754919362863E+000,1.2450043145065237E+000,-8.4059894627787450E-032,-8.4913866062025417E-032
0.126,9.2849262981206842E+000,1.2548824405102597E+000,-8.4059894627787450E-032,-8.4913866062025417E-032
0.127,9.2677604495707815E+000,1.2647586027859492E+000,-8.4059894627787450E-032,-8.4913866062025417E-032
0.128,9.2503851559226415E+000,1.2746327857377837E+000,-8.4059894627787450E-032,-8.4913866062025417E-032
0.129,9.2328078354595853E+000,1.2845049737730809E+000,-8.4059894627787450E-032,-8.4913866062025417E-032
0.13,9.2150361078066023E+000,1.2943751513023081E+000,-8.4059894627787450E-032,-8.4913866062025417E-032
0.131,9.1970777864260533E+000,1.3042433027391078E+000,-8.4059894627787450E-032,-8.4913866062025417E-032
0.132,9.1789408709220925E+000,1.3141094125003219E+000,-8.4059894627787450E-032,-8.4913866062025417E-032
0.133,9.1606335391613776E+000,1.3239734650060164E+000,-8.4059894627787450E-032,-8.4913866062025417E-032
0.134,9.1421641392178490E+000,1.3338354446795060E+000,-8.4059894627787450E-032,-8.4913866062025417E-032
0.135,9.1235411811495375E+000,1.3436953359473787E+000,-8.7877921947965651E-032,-8.8906704022729039E-032
0.136,9.1047733286155133E+000,1.3535531232395204E+000,-8.7877921947965651E-032,-8.8906704022729039E-032
0.137,9.0858693903412338E+000,1.3634087909891393E+000,-8.7877921947965651E-032,-8.8906704022729039E-032
0.138,9.0668383114407423E+000,1.3732623236327908E+000,-8.7877921947965651E-032,-8.8906704022729039E-032
0.139,9.0476891646042503E+000,1.3831137056104019E+000,-8.7877921947965651E-032,-8.8906704022729039E-032
0.14,9.0284311411598139E+000,1.3929629213652959E+000,-8.7877921947965651E-032,-8.8906704022729039E-032
0.141,9.0090735420179406E+000,1.4028099553442164E+000,-8.7877921947965651E-032,-8.8906704022729039E-032
0.142,8.9896257685080343E+000,1.4126547919973529E+000,-8.7877921947965651E-032,-8.8906704022729039E-032
0.143,8.9700973131157369E+000,1.4224974157783645E+000,-8.7877921947965651E-032,-8.8906704022729039E-032
0.144,8.9504977501303085E+000,1.4323378111444047E+000,-8.7877921947965651E-032,-8.8906704022729039E-032
0.145,8.9308367262112807E+000,1.4421759625561463E+000,-8.7877921947965651E-032,-8.8906704022729039E-032
0.146,8.9111239508836704E+000,1.4520118544778051E+000,-8.7877921947965651E-032,-8.8906704022729039E-032
0.147,8.8913691869711649E+000,1.4618454713771654E+000,-8.7877921947965651E-032,-8.8906704022729039E-032
0.148,8.8715822409766965E+000,1.4716767977256036E+000,-8.7877921947965651E-032,-8.8906704022729039E-032
0.149,8.8517729534199034E+000,1.4815058179981135E+000,-8.7877921947965651E-032,-8.8906704022729039E-032
0.15,8.8319511891410283E+000,1.4913325166733307E+000,-8.7877921947965651E-032,-8.8906704022729039E-032
0.151,8.8121268275808031E+000,1.5011568782335563E+000,-8.7877921947965651E-032,-8.8906704022729039E-032
0.152,8.7923097530459184E+000,1.5109788871647827E+000,-8.7877921947965651E-032,-8.8906704022729039E-032
0.153,8.7725098449697025E+000,1.5207985279567171E+000,-8.7877921947965651E-032,-8.8906704022729039E-032
0.154,8.7527369681775831E+000,1.5306157851028064E+000,-8.7877921947965651E-032,-8.8906704022729039E-032
0.155,8.7330009631669832E+000,1.5404306431002612E+000,-8.7877921947965651E-032,-8.8906704022729039E-032
0.156,8.7133116364112109E+000,1.5502430864500814E+000,-8.7877921947965651E-032,-8.8906704022729039E-032
0.157,8.6936787506969271E+000,1.5600530996570794E+000,-8.7877921947965651E-032,-8.8906704022729039E-032
0.158,8.6741120155047131E+000,1.5698606672299054E+000,-8.7877921947965651E-032,-8.8906704022729039E-032
0.159,8.6546210774422612E+000,1.5796657736810715E+000,-8.7877921947965651E-032,-8.8906704022729039E-032
0.16,8.6352155107395863E+000,1.5894684035269764E+000,-8.7877921947965651E-032,-8.8906704022729039E-032
0.161,8.6159048078156815E+000,1.5992685412879293E+000,-8.7877921947965651E-032,-8.8906704022729039E-032
