"time","uDC","iAC[1]","iAC[2]","iAC[3]","uAC[1]","uAC[2]","uAC[3]","Losses"
0.0242002,5.2320683596547019E+002,6.5504092102272352E+002,-6.5477742881978054E+002,-2.6349220294301123E-001,5.2851559859287818E+002,-1.3251156607896371E+002,-3.9600403251391447E+002,4.1986125212881198E+003
0.0244002,5.2539062777503864E+002,6.7189984988264916E+002,-6.7157762219980521E+002,-3.2222768284395215E-001,5.3073304512344839E+002,-1.0425252002606783E+002,-4.2648052509738051E+002,4.3335192041253558E+003
0.0246002,5.2764792206372817E+002,6.6551896563285857E+002,-6.6513927415556600E+002,-3.7969147729254821E-001,5.3297751567807882E+002,-7.6642829347216548E+001,-4.5633468633086233E+002,4.3168596830182651E+003
0.0248002,5.2964655440600109E+002,6.3265612696321193E+002,-6.3222047016026715E+002,-4.3565680294482506E-001,5.3491036244620773E+002,-4.9626561922507676E+001,-4.8528380052370005E+002,4.1280339600552079E+003
0.0250002,5.3101563881230777E+002,5.7075656736272981E+002,-5.7026666457250121E+002,-4.8990279022855943E-001,5.3615559087301335E+002,-2.3126155371076834E+001,-5.1302943550193640E+002,3.7600782646733933E+003
0.0252002,5.3135535160739494E+002,4.7827176796591925E+002,-4.7722695345956168E+002,-1.0448145063575636E+000,5.3630977866369017E+002,-4.7618166277152341E-001,-5.3583359700091864E+002,3.2197761377463216E+003
0.0254002,5.3033874497684917E+002,3.7169216718722316E+002,-3.3453501632795843E+002,-3.7157150859264746E+001,5.3504390277771665E+002,-2.9737756809117855E-001,-5.3474652520962547E+002,2.5851735775232205E+003
0.0256002,5.2787329780088828E+002,2.6075894343474499E+002,-1.3130986072253356E+002,-1.2944908271221144E+002,5.3226430246744542E+002,-1.8607761496696185E-003,-5.3226244169129575E+002,1.9841452098903433E+003
0.0258002,5.2410062587555387E+002,2.1068332104724053E+002,-2.6348034395355296E-001,-2.1041984070328698E+002,3.9600063992481978E+002,1.3252003249118638E+002,-5.2852067241600616E+002,1.6543789814364393E+003
0.0260002,5.2045215944894937E+002,2.4828637964867517E+002,-2.0370479620173171E-001,-2.4808267485247345E+002,3.6432623950506809E+002,1.6062123959874384E+002,-5.2494747910381193E+002,1.8159323506373473E+003
