"time","TRes"
5.2,3.1195342560892396E+002
5.202,3.1196829139090772E+002
5.204,3.1198315318849336E+002
5.206,3.1199801100285856E+002
5.208,3.1201286483518055E+002
5.21,3.1202771468663616E+002
5.212,3.1204256055840176E+002
5.214,3.1205740245165339E+002
5.216,3.1207224036756656E+002
5.218,3.1208707430731647E+002
5.22,3.1210190427207777E+002
5.222,3.1211673026302481E+002
5.224,3.1213155228133144E+002
5.226,3.1214637032817114E+002
5.228,3.1216118440471695E+002
5.23,3.1217599451214153E+002
5.232,3.1219080065161700E+002
5.234,3.1220560282431524E+002
5.236,3.1222040103140750E+002
5.238,3.1223519527406484E+002
5.24,3.1224998555345769E+002
5.242,3.1226477187075625E+002
5.244,3.1227955422713018E+002
5.246,3.1229433262374869E+002
5.248,3.1230910706178071E+002
5.25,3.1232387754239465E+002
5.252,3.1233864406675855E+002
5.254,3.1235340663603995E+002
5.256,3.1236816525140608E+002
5.258,3.1238291991402372E+002
5.26,3.1239767062505922E+002
5.262,3.1241241738567851E+002
5.264,3.1242716019704710E+002
5.266,3.1244189906033012E+002
5.268,3.1245663397669227E+002
5.27,3.1247136494729779E+002
5.272,3.1248609197331052E+002
5.274,3.1250081505589395E+002
5.276,3.1251553419621109E+002
5.278,3.1253024939542456E+002
5.28,3.1254496065469658E+002
5.282,3.1255966797518892E+002
5.284,3.1257437135806293E+002
5.286,3.1258907080447960E+002
5.288,3.1260376631559944E+002
5.29,3.1261845789258257E+002
5.292,3.1263314553658876E+002
5.294,3.1264782924877727E+002
5.296,3.1266250903030698E+002
5.298,3.1267718488233641E+002
5.3,3.1269185680602362E+002
5.302,3.1270652480252625E+002
5.304,3.1272118887300155E+002
5.306,3.1273584901860636E+002
5.308,3.1275050524049703E+002
5.31,3.1276515753982966E+002
5.312,3.1277980591775980E+002
5.314,3.1279445037544264E+002
5.316,3.1280909091403294E+002
5.318,3.1282372753468502E+002
5.32,3.1283836023855292E+002
5.322,3.1285298902679011E+002
5.324,3.1286761390054977E+002
5.326,3.1288223486098462E+002
5.328,3.1289685190924695E+002
5.33,3.1291146504648867E+002
5.332,3.1292607427386127E+002
5.334,3.1294067959251583E+002
5.336,3.1295528100360303E+002
5.338,3.1296987850827315E+002
5.34,3.1298447210767603E+002
5.342,3.1299906180296108E+002
5.344,3.1301364759527740E+002
5.346,3.1302822948577364E+002
5.348,3.1304280747559795E+002
5.35,3.1305738156589820E+002
5.352,3.1307195175782175E+002
5.354,3.1308651805251566E+002
5.356,3.1310108045112651E+002
5.358,3.1311563895480049E+002
5.36,3.1313019356468334E+002
5.362,3.1314474428192045E+002
5.364,3.1315929110765683E+002
5.366,3.1317383404303700E+002
5.368,3.1318837308920519E+002
5.368,3.1318837308920519E+002
5.37,3.1318436541480304E+002
5.37,3.1318436541480304E+002
5.372,3.1318035854193573E+002
5.374,3.1317635247044302E+002
5.376,3.1317234720016461E+002
5.378,3.1316834273094025E+002
5.38,3.1316433906260971E+002
5.382,3.1316033619501286E+002
5.384,3.1315633412798951E+002
5.386,3.1315233286137953E+002
5.388,3.1314833239502292E+002
5.39,3.1314433272875954E+002
5.392,3.1314033386242943E+002
5.394,3.1313633579587258E+002
5.396,3.1313233852892904E+002
5.398,3.1312834206143890E+002
5.4,3.1312434639324226E+002
5.402,3.1312035152417923E+002
5.404,3.1311635745409001E+002
5.406,3.1311236418281482E+002
5.408,3.1310837171019386E+002
5.41,3.1310438003606743E+002
5.412,3.1310038916027582E+002
5.414,3.1309639908265939E+002
5.416,3.1309240980305844E+002
5.418,3.1308842132131343E+002
5.42,3.1308443363726474E+002
5.422,3.1308044675075286E+002
5.424,3.1307646066161828E+002
5.426,3.1307247536970152E+002
5.428,3.1306849087484318E+002
5.43,3.1306450717688381E+002
5.432,3.1306052427566402E+002
5.434,3.1305654217102443E+002
5.436,3.1305256086280582E+002
5.438,3.1304858035084879E+002
5.44,3.1304460063499420E+002
5.442,3.1304062171508275E+002
5.444,3.1303664359095529E+002
5.446,3.1303266626245266E+002
5.448,3.1302868972941570E+002
5.45,3.1302471399168536E+002
5.452,3.1302073904910259E+002
5.454,3.1301676490150828E+002
5.456,3.1301279154874351E+002
5.458,3.1300881899064927E+002
5.46,3.1300484722706665E+002
5.462,3.1300087625783675E+002
5.464,3.1299690608280071E+002
5.466,3.1299293670179969E+002
5.468,3.1298896811467483E+002
5.47,3.1298500032126742E+002
5.472,3.1298103332141869E+002
5.474,3.1297706711496994E+002
5.476,3.1297310170176246E+002
5.478,3.1296913708163760E+002
5.48,3.1296517325443676E+002
5.482,3.1296121022000136E+002
5.484,3.1295724797817286E+002
5.486,3.1295328652879272E+002
5.488,3.1294932587170246E+002
5.49,3.1294536600674360E+002
5.492,3.1294140693375772E+002
5.494,3.1293744865258645E+002
5.496,3.1293349116307144E+002
5.498,3.1292953446505430E+002
5.5,3.1292557855837674E+002
5.502,3.1292162344288056E+002
5.504,3.1291766911840745E+002
5.506,3.1291371558479921E+002
5.508,3.1290976284189770E+002
5.51,3.1290581088954480E+002
5.512,3.1290185972758235E+002
5.514,3.1289790935585228E+002
5.516,3.1289395977419656E+002
5.518,3.1289001098245717E+002
5.52,3.1288606298047614E+002
5.522,3.1288211576809550E+002
5.524,3.1287816934515729E+002
5.526,3.1287422371150370E+002
5.528,3.1287027886697683E+002
5.53,3.1286633481141888E+002
5.532,3.1286239154467199E+002
5.534,3.1285844906657849E+002
5.536,3.1285450737698056E+002
5.538,3.1285056647572060E+002
5.54,3.1284662636264085E+002
5.542,3.1284268703758374E+002
5.544,3.1283874850039160E+002
5.546,3.1283481075090691E+002
5.548,3.1283087378897210E+002
5.55,3.1282693761442971E+002
5.552,3.1282300222712223E+002
5.554,3.1281906762689221E+002
5.556,3.1281513381358224E+002
5.558,3.1281120078703492E+002
5.56,3.1280726854709286E+002
5.562,3.1280333709359883E+002
5.564,3.1279940642639548E+002
5.566,3.1279547654532558E+002
5.568,3.1279154745023186E+002
5.57,3.1278761914095719E+002
5.572,3.1278369161734435E+002
5.574,3.1277976487923621E+002
5.576,3.1277583892647573E+002
5.578,3.1277191375890578E+002
5.58,3.1276798937636937E+002
5.582,3.1276406577870944E+002
5.584,3.1276014296576903E+002
5.586,3.1275622093739122E+002
5.588,3.1275229969341905E+002
5.59,3.1274837923369569E+002
5.592,3.1274445955806425E+002
5.594,3.1274054066636796E+002
5.596,3.1273662255844999E+002
5.598,3.1273270523415363E+002
5.6,3.1272878869332209E+002
5.602,3.1272487293579871E+002
5.604,3.1272095796142685E+002
5.606,3.1271704377004988E+002
5.608,3.1271313036151116E+002
5.61,3.1270921773565414E+002
5.612,3.1270530589232231E+002
5.614,3.1270139483135915E+002
5.616,3.1269748455260816E+002
5.618,3.1269357505591290E+002
5.62,3.1268966634111700E+002
5.622,3.1268575840806403E+002
5.624,3.1268185125659767E+002
5.626,3.1267794488656165E+002
5.628,3.1267403929779960E+002
5.63,3.1267013449015531E+002
5.632,3.1266623046347252E+002
5.634,3.1266232721759508E+002
5.636,3.1265842475236684E+002
5.638,3.1265452306763160E+002
5.64,3.1265062216323332E+002
5.642,3.1264672203901591E+002
5.644,3.1264282269482334E+002
5.646,3.1263892413049962E+002
5.648,3.1263502634588878E+002
5.65,3.1263112934083483E+002
5.652,3.1262723311518192E+002
5.654,3.1262333766877413E+002
5.656,3.1261944300145558E+002
5.658,3.1261554911307053E+002
5.66,3.1261165600346311E+002
5.662,3.1260776367247763E+002
5.664,3.1260387211995834E+002
5.666,3.1259998134574954E+002
5.668,3.1259609134969560E+002
5.67,3.1259220213164087E+002
5.672,3.1258831369142973E+002
5.674,3.1258442602890665E+002
5.676,3.1258053914391604E+002
5.678,3.1257665303630245E+002
5.68,3.1257276770591039E+002
5.682,3.1256888315258442E+002
5.684,3.1256499937616911E+002
5.686,3.1256111637650906E+002
5.688,3.1255723415344892E+002
5.69,3.1255335270683338E+002
5.692,3.1254947203650721E+002
5.694,3.1254559214231506E+002
5.696,3.1254171302410174E+002
5.696,3.1254171302410174E+002
5.698,3.1255642121410267E+002
5.7,3.1257112546622886E+002
5.7,3.1257112546622886E+002
5.702,3.1258582578164146E+002
5.704,3.1260052216150103E+002
5.706,3.1261521460696781E+002
5.708,3.1262990311920163E+002
5.71,3.1264458769936186E+002
5.712,3.1265926834860750E+002
5.714,3.1267394506809711E+002
5.716,3.1268861785898883E+002
5.718,3.1270328672244040E+002
5.72,3.1271795165960918E+002
5.722,3.1273261267165208E+002
5.724,3.1274726975972561E+002
5.726,3.1276192292498587E+002
5.728,3.1277657216858853E+002
5.73,3.1279121749168888E+002
5.732,3.1280585889544182E+002
5.734,3.1282049638100176E+002
5.736,3.1283512994952275E+002
5.738,3.1284975960215837E+002
5.74,3.1286438534006192E+002
5.742,3.1287900716438617E+002
5.744,3.1289362507628351E+002
5.746,3.1290823907690600E+002
5.748,3.1292284916740516E+002
5.75,3.1293745534893219E+002
5.752,3.1295205762263782E+002
5.754,3.1296665598967246E+002
5.756,3.1298125045118604E+002
5.758,3.1299584100832806E+002
5.76,3.1301042766224765E+002
5.762,3.1302501041409357E+002
5.764,3.1303958926501417E+002
5.766,3.1305416421615729E+002
5.768,3.1306873526867048E+002
5.77,3.1308330242370079E+002
5.772,3.1309786568239491E+002
5.774,3.1311242504589910E+002
5.776,3.1312698051535926E+002
5.778,3.1314153209192091E+002
5.78,3.1315607977672903E+002
5.782,3.1317062357092829E+002
5.784,3.1318516347566293E+002
5.786,3.1319969949207683E+002
5.788,3.1321423162131339E+002
5.79,3.1322875986451567E+002
5.792,3.1324328422282628E+002
5.794,3.1325780469738743E+002
5.796,3.1327232128934094E+002
5.798,3.1328683399982822E+002
5.8,3.1330134282999029E+002
5.802,3.1331584778096777E+002
5.804,3.1333034885390083E+002
5.806,3.1334484604992929E+002
5.808,3.1335933937019252E+002
5.81,3.1337382881582948E+002
5.812,3.1338831438797877E+002
5.814,3.1340279608777860E+002
5.816,3.1341727391636675E+002
5.818,3.1343174787488056E+002
5.82,3.1344621796445705E+002
5.822,3.1346068418623275E+002
5.824,3.1347514654134386E+002
5.826,3.1348960503092616E+002
5.828,3.1350405965611498E+002
5.83,3.1351851041804531E+002
5.832,3.1353295731785170E+002
5.834,3.1354740035666828E+002
5.836,3.1356183953562885E+002
5.838,3.1357627485586676E+002
5.84,3.1359070631851500E+002
5.842,3.1360513392470608E+002
5.844,3.1361955767557220E+002
5.846,3.1363397757224510E+002
5.848,3.1364839361585615E+002
5.85,3.1366280580753630E+002
5.852,3.1367721414841611E+002
5.854,3.1369161863962574E+002
5.856,3.1370601928229496E+002
5.858,3.1372041607755318E+002
5.86,3.1373480902652932E+002
5.862,3.1374919813035194E+002
5.864,3.1376358339014922E+002
5.866,3.1377796480704893E+002
5.868,3.1379234238217845E+002
5.87,3.1380671611666475E+002
5.872,3.1382108601163435E+002
5.874,3.1383545206821350E+002
5.876,3.1384981428752798E+002
5.878,3.1386417267070317E+002
5.88,3.1387852721886406E+002
5.882,3.1389287793313525E+002
5.884,3.1390722481464093E+002
5.886,3.1392156786450488E+002
5.888,3.1393590708385051E+002
5.89,3.1395024247380081E+002
5.892,3.1396457403547845E+002
5.894,3.1397890177000562E+002
5.896,3.1399322567850413E+002
5.898,3.1400754576209539E+002
5.9,3.1402186202190046E+002
5.902,3.1403617445904001E+002
5.904,3.1405048307463426E+002
5.906,3.1406478786980301E+002
5.908,3.1407908884566575E+002
5.91,3.1409338600334155E+002
5.912,3.1410767934394909E+002
5.914,3.1412196886860659E+002
5.916,3.1413625457843199E+002
5.918,3.1415053647454272E+002
5.92,3.1416481455805592E+002
5.922,3.1417908883008829E+002
5.924,3.1419335929175611E+002
5.926,3.1420762594417533E+002
5.928,3.1422188878846146E+002
5.93,3.1423614782572957E+002
5.932,3.1425040305709450E+002
5.934,3.1426465448367054E+002
5.936,3.1427890210657165E+002
5.938,3.1429314592691139E+002
5.94,3.1430738594580293E+002
5.942,3.1432162216435910E+002
5.944,3.1433585458369225E+002
5.946,3.1435008320491437E+002
5.948,3.1436430802913713E+002
5.95,3.1437852905747172E+002
5.952,3.1439274629102891E+002
5.954,3.1440695973091920E+002
5.956,3.1442116937825267E+002
5.958,3.1443537523413892E+002
5.96,3.1444957729968723E+002
5.962,3.1446377557600653E+002
5.964,3.1447797006420529E+002
5.966,3.1449216076539159E+002
5.968,3.1450634768067317E+002
5.97,3.1452053081115736E+002
5.972,3.1453471015795105E+002
5.974,3.1454888572216089E+002
5.976,3.1456305750489298E+002
5.978,3.1457722550725310E+002
5.98,3.1459138973034663E+002
5.982,3.1460555017527855E+002
5.984,3.1461970684315355E+002
5.986,3.1463385973507576E+002
5.988,3.1464800885214908E+002
5.99,3.1466215419547694E+002
5.992,3.1467629576616247E+002
5.994,3.1469043356530830E+002
5.996,3.1470456759401674E+002
5.998,3.1471869785338964E+002
6,3.1473282434452858E+002
6.002,3.1474694706853472E+002
6.004,3.1476106602650873E+002
6.006,3.1477518121955103E+002
6.008,3.1478929264876160E+002
6.01,3.1480340031524003E+002
6.012,3.1481750422008554E+002
6.014,3.1483160436439698E+002
6.016,3.1484570074927274E+002
6.018,3.1485979337581091E+002
6.02,3.1487388224510920E+002
6.022,3.1488796735826486E+002
6.024,3.1490204871637479E+002
6.026,3.1491612632053551E+002
6.028,3.1493020017184318E+002
6.03,3.1494427027139358E+002
6.032,3.1495833662028207E+002
6.034,3.1497239921960363E+002
6.036,3.1498645807045290E+002
6.038,3.1500051317392405E+002
6.04,3.1501456453111098E+002
6.042,3.1502861214310713E+002
6.044,3.1504265601100559E+002
6.046,3.1505669613589907E+002
6.048,3.1507073251887988E+002
6.05,3.1508476516103991E+002
6.052,3.1509879406347079E+002
6.054,3.1511281922726369E+002
6.056,3.1512684065350936E+002
6.058,3.1514085834329825E+002
6.06,3.1515487229772037E+002
6.062,3.1516888251786537E+002
6.064,3.1518288900482258E+002
6.066,3.1519689175968085E+002
6.068,3.1521089078352867E+002
6.07,3.1522488607745424E+002
6.072,3.1523887764254528E+002
6.074,3.1525286547988918E+002
6.076,3.1526684959057292E+002
6.078,3.1528082997568310E+002
6.08,3.1529480663630602E+002
6.082,3.1530877957352749E+002
6.084,3.1532274878843299E+002
6.086,3.1533671428210766E+002
6.088,3.1535067605563620E+002
6.09,3.1536463411010300E+002
6.092,3.1537858844659200E+002
6.094,3.1539253906618683E+002
6.096,3.1540648596997067E+002
6.098,3.1542042915902636E+002
6.1,3.1543436863443634E+002
6.102,3.1544830439728275E+002
6.104,3.1546223644864727E+002
6.106,3.1547616478961129E+002
6.108,3.1549008942125568E+002
6.11,3.1550401034466108E+002
6.112,3.1551792756090771E+002
6.114,3.1553184107107535E+002
6.116,3.1554575087624346E+002
6.118,3.1555965697749116E+002
6.12,3.1557355937589710E+002
6.122,3.1558745807253968E+002
6.124,3.1560135306849679E+002
6.126,3.1561524436484609E+002
6.128,3.1562913196266470E+002
6.13,3.1564301586302952E+002
6.132,3.1565689606701693E+002
6.134,3.1567077257570310E+002
6.136,3.1568464539016367E+002
6.138,3.1569851451147400E+002
6.14,3.1571237994070907E+002
6.142,3.1572624167894344E+002
6.144,3.1574009972725133E+002
6.146,3.1575395408670664E+002
6.148,3.1576780475838279E+002
6.15,3.1578165174335288E+002
6.152,3.1579549504268965E+002
6.154,3.1580933465746546E+002
6.156,3.1582317058875225E+002
6.158,3.1583700283762170E+002
6.16,3.1585083140514502E+002
6.162,3.1586465629239302E+002
6.164,3.1587847750043625E+002
6.166,3.1589229503034483E+002
6.168,3.1590610888318849E+002
6.17,3.1591991906003665E+002
6.172,3.1593372556195834E+002
6.174,3.1594752839002217E+002
6.176,3.1596132754529640E+002
6.178,3.1597512302884894E+002
6.18,3.1598891484174732E+002
6.182,3.1600270298505870E+002
6.184,3.1601648745984988E+002
6.186,3.1603026826718724E+002
6.188,3.1604404540813687E+002
6.19,3.1605781888376447E+002
6.192,3.1607158869513535E+002
6.194,3.1608535484331441E+002
6.196,3.1609911732936627E+002
6.198,3.1611287615435515E+002
6.2,3.1612663131934488E+002
6.202,3.1614038282539889E+002
6.204,3.1615413067358031E+002
6.206,3.1616787486495190E+002
6.208,3.1618161540057605E+002
6.21,3.1619535228151472E+002
6.212,3.1620908550882956E+002
6.214,3.1622281508358179E+002
6.216,3.1623654100683234E+002
6.218,3.1625026327964179E+002
6.22,3.1626398190307026E+002
6.222,3.1627769687817755E+002
6.224,3.1629140820602311E+002
6.226,3.1630511588766598E+002
6.228,3.1631881992416493E+002
6.23,3.1633252031657821E+002
6.232,3.1634621706596386E+002
6.234,3.1635991017337943E+002
6.236,3.1637359963988223E+002
6.238,3.1638728546652908E+002
6.24,3.1640096765437653E+002
6.242,3.1641464620448068E+002
6.244,3.1642832111789733E+002
6.246,3.1644199239568189E+002
6.248,3.1645566003888945E+002
6.25,3.1646932404857466E+002
6.252,3.1648298442579187E+002
6.254,3.1649664117159500E+002
6.256,3.1651029428703771E+002
6.258,3.1652394377317319E+002
6.26,3.1653758963105429E+002
6.262,3.1655123186173353E+002
6.264,3.1656487046626307E+002
6.266,3.1657850544569470E+002
6.268,3.1659213680107985E+002
6.27,3.1660576453346954E+002
6.272,3.1661938864391448E+002
6.274,3.1663300913346501E+002
6.276,3.1664662600317109E+002
6.278,3.1666023925408234E+002
6.28,3.1667384888724797E+002
6.282,3.1668745490371691E+002
6.284,3.1670105730453764E+002
6.286,3.1671465609075835E+002
6.288,3.1672825126342684E+002
6.29,3.1674184282359056E+002
6.292,3.1675543077229662E+002
6.294,3.1676901511059168E+002
6.296,3.1678259583952212E+002
6.298,3.1679617296013396E+002
6.3,3.1680974647347279E+002
6.302,3.1682331638058395E+002
6.304,3.1683688268251234E+002
6.306,3.1685044538030252E+002
6.308,3.1686400447499869E+002
6.31,3.1687755996764469E+002
6.312,3.1689111185928397E+002
6.314,3.1690466015095967E+002
6.316,3.1691820484371459E+002
6.318,3.1693174593859112E+002
6.32,3.1694528343663131E+002
6.322,3.1695881733887688E+002
6.324,3.1697234764636914E+002
6.326,3.1698587436014901E+002
6.328,3.1699939748125718E+002
6.33,3.1701291701073387E+002
6.332,3.1702643294961899E+002
6.334,3.1703994529895209E+002
6.336,3.1705345405977238E+002
6.338,3.1706695923311867E+002
6.34,3.1708046082002943E+002
6.342,3.1709395882154280E+002
6.344,3.1710745323869651E+002
6.346,3.1712094407252800E+002
6.348,3.1713443132407428E+002
6.35,3.1714791499437212E+002
6.352,3.1716139508445775E+002
6.354,3.1717487159536722E+002
6.356,3.1718834452813616E+002
6.358,3.1720181388379979E+002
6.36,3.1721527966339306E+002
6.362,3.1722874186795053E+002
6.364,3.1724220049850646E+002
6.366,3.1725565555609461E+002
6.368,3.1726910704174855E+002
6.37,3.1728255495650137E+002
6.372,3.1729599930138590E+002
6.374,3.1730944007743454E+002
6.376,3.1732287728567940E+002
6.378,3.1733631092715217E+002
6.38,3.1734974100288429E+002
6.382,3.1736316751390672E+002
6.384,3.1737659046125015E+002
6.386,3.1739000984594486E+002
6.388,3.1740342566902086E+002
6.39,3.1741683793150776E+002
6.392,3.1743024663443481E+002
6.394,3.1744365177883088E+002
6.396,3.1745705336572456E+002
6.398,3.1747045139614403E+002
6.4,3.1748384587111713E+002
6.4,3.1748384587111713E+002
6.402,3.1747897910216193E+002
6.402,3.1747897910216193E+002
6.404,3.1747411330656053E+002
6.406,3.1746924848411822E+002
6.408,3.1746438463464045E+002
6.41,3.1745952175793252E+002
6.412,3.1745465985379997E+002
6.414,3.1744979892204822E+002
6.416,3.1744493896248281E+002
6.418,3.1744007997490934E+002
6.42,3.1743522195913334E+002
6.422,3.1743036491496053E+002
6.424,3.1742550884219656E+002
6.426,3.1742065374064714E+002
6.428,3.1741579961011797E+002
6.43,3.1741094645041494E+002
6.432,3.1740609426134381E+002
6.434,3.1740124304271052E+002
6.436,3.1739639279432095E+002
6.438,3.1739154351598103E+002
6.44,3.1738669520749681E+002
6.442,3.1738184786867430E+002
6.444,3.1737700149931953E+002
6.446,3.1737215609923862E+002
6.448,3.1736731166823773E+002
6.45,3.1736246820612303E+002
6.452,3.1735762571270072E+002
6.454,3.1735278418777710E+002
6.456,3.1734794363115850E+002
6.458,3.1734310404265119E+002
6.46,3.1733826542206157E+002
6.462,3.1733342776919608E+002
6.464,3.1732859108386117E+002
6.466,3.1732375536586329E+002
6.468,3.1731892061500901E+002
6.47,3.1731408683110493E+002
6.472,3.1730925401395763E+002
6.474,3.1730442216337372E+002
6.476,3.1729959127915993E+002
6.478,3.1729476136112299E+002
6.48,3.1728993240906965E+002
6.482,3.1728510442280674E+002
6.484,3.1728027740214105E+002
6.486,3.1727545134687949E+002
6.488,3.1727062625682902E+002
6.49,3.1726580213179653E+002
6.492,3.1726097897158905E+002
6.494,3.1725615677601360E+002
6.496,3.1725133554487724E+002
6.498,3.1724651527798710E+002
6.5,3.1724169597515038E+002
6.502,3.1723687763617420E+002
6.504,3.1723206026086581E+002
6.506,3.1722724384903245E+002
6.508,3.1722242840048148E+002
6.51,3.1721761391502019E+002
6.512,3.1721280039245602E+002
6.514,3.1720798783259636E+002
6.516,3.1720317623524863E+002
6.518,3.1719836560022043E+002
6.52,3.1719355592731921E+002
6.522,3.1718874721635257E+002
6.524,3.1718393946712808E+002
6.526,3.1717913267945346E+002
6.528,3.1717432685313639E+002
6.53,3.1716952198798458E+002
6.532,3.1716471808380578E+002
6.534,3.1715991514040780E+002
6.536,3.1715511315759852E+002
6.538,3.1715031213518580E+002
6.54,3.1714551207297757E+002
6.542,3.1714071297078175E+002
6.544,3.1713591482840638E+002
6.546,3.1713111764565946E+002
6.548,3.1712632142234906E+002
6.55,3.1712152615828336E+002
6.552,3.1711673185327044E+002
6.554,3.1711193850711851E+002
6.556,3.1710714611963584E+002
6.558,3.1710235469063065E+002
6.56,3.1709756421991125E+002
6.562,3.1709277470728603E+002
6.564,3.1708798615256330E+002
6.566,3.1708319855555152E+002
6.568,3.1707841191605911E+002
6.57,3.1707362623389463E+002
6.572,3.1706884150886657E+002
6.574,3.1706405774078348E+002
6.576,3.1705927492945403E+002
6.578,3.1705449307468683E+002
6.58,3.1704971217629060E+002
6.582,3.1704493223407405E+002
6.584,3.1704015324784592E+002
6.586,3.1703537521741504E+002
6.588,3.1703059814259024E+002
6.59,3.1702582202318041E+002
6.592,3.1702104685899445E+002
6.594,3.1701627264984131E+002
6.596,3.1701149939553000E+002
6.598,3.1700672709586956E+002
6.6,3.1700195575066903E+002
6.602,3.1699718535973756E+002
6.604,3.1699241592288428E+002
6.606,3.1698764743991836E+002
6.608,3.1698287991064905E+002
6.61,3.1697811333488556E+002
6.612,3.1697334771243720E+002
6.614,3.1696858304311337E+002
6.616,3.1696381932672335E+002
6.618,3.1695905656307662E+002
6.62,3.1695429475198262E+002
6.622,3.1694953389325082E+002
6.624,3.1694477398669079E+002
6.626,3.1694001503211206E+002
6.628,3.1693525702932425E+002
6.63,3.1693049997813699E+002
6.632,3.1692574387835998E+002
6.634,3.1692098872980290E+002
6.636,3.1691623453227555E+002
6.638,3.1691148128558768E+002
6.64,3.1690672898954915E+002
6.642,3.1690197764396981E+002
6.644,3.1689722724865959E+002
6.646,3.1689247780342845E+002
6.648,3.1688772930808636E+002
6.65,3.1688298176244331E+002
6.652,3.1687823516630937E+002
6.654,3.1687348951949468E+002
6.656,3.1686874482180934E+002
6.658,3.1686400107306355E+002
6.66,3.1685925827306750E+002
6.662,3.1685451642163144E+002
6.664,3.1684977551856565E+002
6.666,3.1684503556368048E+002
6.668,3.1684029655678626E+002
6.67,3.1683555849769346E+002
6.672,3.1683082138621245E+002
6.674,3.1682608522215372E+002
6.676,3.1682135000532782E+002
6.678,3.1681661573554527E+002
6.68,3.1681188241261668E+002
6.682,3.1680715003635265E+002
6.684,3.1680241860656389E+002
6.686,3.1679768812306111E+002
6.688,3.1679295858565501E+002
6.69,3.1678822999415638E+002
6.692,3.1678350234837603E+002
6.694,3.1677877564812485E+002
6.696,3.1677404989321371E+002
6.698,3.1676932508345357E+002
6.7,3.1676460121865534E+002
6.702,3.1675987829863010E+002
6.704,3.1675515632318883E+002
6.706,3.1675043529214264E+002
6.706,3.1675043529214264E+002
6.708,3.1676402095776086E+002
6.71,3.1677760301362980E+002
6.71,3.1677760301362980E+002
6.712,3.1679118146079554E+002
6.714,3.1680475630030389E+002
6.716,3.1681832753320032E+002
6.718,3.1683189516052977E+002
6.72,3.1684545918333703E+002
6.722,3.1685901960266636E+002
6.724,3.1687257641956182E+002
6.726,3.1688612963506694E+002
6.728,3.1689967925022501E+002
6.73,3.1691322526607894E+002
6.732,3.1692676768367124E+002
6.734,3.1694030650404414E+002
6.736,3.1695384172823941E+002
6.738,3.1696737335729853E+002
6.74,3.1698090139226264E+002
6.742,3.1699442583417243E+002
6.744,3.1700794668406832E+002
6.746,3.1702146394299035E+002
6.748,3.1703497761197821E+002
6.75,3.1704848769207121E+002
6.752,3.1706199418430828E+002
6.754,3.1707549708972806E+002
6.756,3.1708899640936880E+002
6.758,3.1710249214426841E+002
6.76,3.1711598429546439E+002
6.762,3.1712947286399390E+002
6.764,3.1714295785089382E+002
6.766,3.1715643925720059E+002
6.768,3.1716991708395034E+002
6.77,3.1718339133217881E+002
6.772,3.1719686200292142E+002
6.774,3.1721032909721316E+002
6.776,3.1722379261608876E+002
6.778,3.1723725256058259E+002
6.78,3.1725070893172858E+002
6.782,3.1726416173056037E+002
6.784,3.1727761095811127E+002
6.786,3.1729105661541416E+002
6.788,3.1730449870350162E+002
6.79,3.1731793722340586E+002
6.792,3.1733137217615877E+002
6.794,3.1734480356279181E+002
6.796,3.1735823138433614E+002
6.798,3.1737165564182254E+002
6.8,3.1738507633628149E+002
6.802,3.1739849346874308E+002
6.804,3.1741190704023705E+002
6.806,3.1742531705179277E+002
6.808,3.1743872350443928E+002
6.81,3.1745212639920521E+002
6.812,3.1746552573711898E+002
6.814,3.1747892151920848E+002
6.816,3.1749231374650140E+002
6.818,3.1750570242002499E+002
6.82,3.1751908754080620E+002
6.822,3.1753246910987156E+002
6.824,3.1754584712824732E+002
6.826,3.1755922159695933E+002
6.828,3.1757259251703312E+002
6.83,3.1758595988949384E+002
6.832,3.1759932371536632E+002
6.834,3.1761268399567501E+002
6.836,3.1762604073144405E+002
6.838,3.1763939392369718E+002
6.84,3.1765274357345783E+002
6.842,3.1766608968174904E+002
6.844,3.1767943224959356E+002
6.846,3.1769277127801377E+002
6.848,3.1770610676803165E+002
6.85,3.1771943872066890E+002
6.852,3.1773276713694685E+002
6.854,3.1774609201788644E+002
6.856,3.1775941336450830E+002
6.858,3.1777273117783272E+002
6.86,3.1778604545887958E+002
6.862,3.1779935620866848E+002
6.864,3.1781266342821868E+002
6.866,3.1782596711854904E+002
6.868,3.1783926728067809E+002
6.87,3.1785256391562399E+002
6.872,3.1786585702440459E+002
6.874,3.1787914660803744E+002
6.876,3.1789243266753965E+002
6.878,3.1790571520392797E+002
6.88,3.1791899421821893E+002
6.882,3.1793226971142855E+002
6.884,3.1794554168457262E+002
6.886,3.1795881013866659E+002
6.888,3.1797207507472552E+002
6.89,3.1798533649376407E+002
6.892,3.1799859439679665E+002
6.894,3.1801184878483730E+002
6.896,3.1802509965889971E+002
6.898,3.1803834701999716E+002
6.9,3.1805159086914267E+002
6.902,3.1806483120734890E+002
6.904,3.1807806803562818E+002
6.906,3.1809130135499242E+002
6.908,3.1810453116645323E+002
6.91,3.1811775747102189E+002
6.912,3.1813098026970931E+002
6.914,3.1814419956352606E+002
6.916,3.1815741535348241E+002
6.918,3.1817062764058824E+002
6.92,3.1818383642585309E+002
6.922,3.1819704171028616E+002
6.924,3.1821024349489630E+002
6.926,3.1822344178069210E+002
6.928,3.1823663656868166E+002
6.93,3.1824982785987282E+002
