"time","PistonPosition","ExtendPressure","RetractPressure","ExtendFlow","RetractFlow"
5.094,2.4548645163510759E+001,4.1551013296822504E+001,8.7694300059275264E+001,-1.5194598642497143E+001,8.3243932909560954E+000
5.104,2.4444558689481045E+001,4.1348029457330888E+001,8.9063452492225537E+001,-1.6592588642384321E+001,8.5839073160721426E+000
5.114,2.4333577680127977E+001,4.0936957254545952E+001,8.9946496385219092E+001,-1.7862354402599877E+001,8.8974669264681250E+000
5.124,2.4215939809302530E+001,4.0378055482985971E+001,9.0498650256845082E+001,-1.9015784194202755E+001,9.2648595449231514E+000
5.134,2.4091802306812276E+001,3.9731150695106820E+001,9.0841763535314186E+001,-2.0066108645104535E+001,9.6692527648867337E+000
5.144,2.3961344381438170E+001,3.9044759314831289E+001,9.1060443974186356E+001,-2.1025913744358242E+001,1.0090451052369252E+001
5.154,2.3824803008343526E+001,3.8353134460074230E+001,9.1208703400329469E+001,-2.1906297725070559E+001,1.0511573140659554E+001
5.164,2.3682468832163341E+001,3.7677798814133048E+001,9.1318901848961374E+001,-2.2716724025593528E+001,1.0920942321788445E+001
5.174,2.3534666598387886E+001,3.7030675975297662E+001,9.1409397809050191E+001,-2.3465172067731665E+001,1.1311635257006950E+001
5.184,2.3381734346863180E+001,3.6417210494142836E+001,9.1490057131712703E+001,-2.4158369762168522E+001,1.1680277806202604E+001
5.194,2.3224007178698020E+001,3.5838848471483004E+001,9.1565861911462804E+001,-2.4802020691671970E+001,1.2025839908607264E+001
5.204,2.3061806688301147E+001,3.5294780230616468E+001,9.1639126603243412E+001,-2.5400998914537631E+001,1.2348690442763319E+001
5.214,2.2895435170453926E+001,3.4783062877925666E+001,9.1710789289652723E+001,-2.5959506937926289E+001,1.2649944484797974E+001
5.224,2.2725173211718303E+001,3.4301292473217423E+001,9.1781128190526388E+001,-2.6481200234671636E+001,1.2931051089476975E+001
5.234,2.2551279410371986E+001,3.3846977973623510E+001,9.1850139383314001E+001,-2.6969284098552272E+001,1.3193552603912318E+001
5.244,2.2373991292308631E+001,3.3417731196788992E+001,9.1917724131709292E+001,-2.7426588849072264E+001,1.3438955610827717E+001
5.254,2.2193526806063051E+001,3.3011350197945404E+001,9.1983774195752616E+001,-2.7855628644963797E+001,1.3668669488147925E+001
5.264,2.2010086023971599E+001,3.2625844777196519E+001,9.2048205292580391E+001,-2.8258648087554256E+001,1.3883983301353988E+001
5.274,2.1823852842789407E+001,3.2259432982708027E+001,9.2110965914858355E+001,-2.8637659743964701E+001,1.4086062906581375E+001
5.284,2.1634996581192777E+001,3.1910524777153768E+001,9.2172035571221485E+001,-2.8994474851576552E+001,1.4275957713662843E+001
5.294,2.1443673432136148E+001,3.1577701394999792E+001,9.2231419321940663E+001,-2.9330728812950973E+001,1.4454611316916870E+001
5.304,2.1250027760758798E+001,3.1259694561012715E+001,9.2289141721194767E+001,-2.9647902627761507E+001,1.4622873016759764E+001
5.314,2.1054193254648496E+001,3.0955367381277817E+001,9.2345241404409080E+001,-2.9947341090281427E+001,1.4781508833536165E+001
5.324,2.0856293940070550E+001,3.0663697512371979E+001,9.2399766682704879E+001,-3.0230268364646076E+001,1.4931211453268448E+001
5.334,2.0656445079686812E+001,3.0383762643056805E+001,9.2452772132581686E+001,-3.0497801401957300E+001,1.5072608963112536E+001
5.344,2.0454753966852188E+001,3.0114728083612537E+001,9.2504316035329225E+001,-3.0750961559835009E+001,1.5206272425166722E+001
5.354,2.0251320630154343E+001,2.9855836182711641E+001,9.2554458493985919E+001,-3.0990684710756945E+001,1.5332722411401271E+001
5.364,2.0046238460147656E+001,2.9606397291324811E+001,9.2603260071131871E+001,-3.1217830070562883E+001,1.5452434640326638E+001
5.374,1.9839594768563735E+001,2.9365782022436640E+001,9.2650780818878474E+001,-3.1433187936643201E+001,1.5565844849115365E+001
5.384,1.9631471288758867E+001,2.9133414592806147E+001,9.2697079600699823E+001,-3.1637486492691163E+001,1.5673353018948564E+001
5.394,1.9421944624874666E+001,2.8908767069342613E+001,9.2742213628900032E+001,-3.1831397810876048E+001,1.5775327053602135E+001
5.404,1.9211086656072276E+001,2.8691354374386957E+001,9.2786238160678664E+001,-3.2015543161334179E+001,1.5872105994814163E+001
5.414,1.8998964901277681E+001,2.8480729930604081E+001,9.2829206310408281E+001,-3.2190497721737316E+001,1.5964002843751263E+001
5.424,1.8785642849108630E+001,2.8276481847698900E+001,9.2871168946698774E+001,-3.2356794765559954E+001,1.6051307046052983E+001
5.434,1.8571180256991283E+001,2.8078229570473027E+001,9.2912174650974549E+001,-3.2514929396000191E+001,1.6134286688244380E+001
5.444,1.8355633422942848E+001,2.7885620921664639E+001,9.2952269720305708E+001,-3.2665361882735326E+001,1.6213190445401828E+001
5.454,1.8139055433028659E+001,2.7698329484211300E+001,9.2991498201681352E+001,-3.2808520650539940E+001,1.6288249313536085E+001
5.464,1.7921496387109642E+001,2.7516052276632113E+001,9.3029901948213322E+001,-3.2944804961934700E+001,1.6359678154903687E+001
5.474,1.7703003605175397E+001,2.7338507682598099E+001,9.3067520690196744E+001,-3.3074587330224396E+001,1.6427677080148843E+001
5.484,1.7483621816265281E+001,2.7165433601775749E+001,9.3104392115783853E+001,-3.3198215694395152E+001,1.6492432687626920E+001
5.494,1.7263393331739973E+001,2.6996585793979794E+001,9.3140551957388752E+001,-3.3316015383174637E+001,1.6554119177317055E+001
5.504,1.7042358204458186E+001,2.6831736392778613E+001,9.3176034080960520E+001,-3.3428290891993100E+001,1.6612899354267995E+001
5.514,1.6820554375229364E+001,2.6670672568101129E+001,9.3210870576030587E+001,-3.3535327493558206E+001,1.6668925534466709E+001
5.524,1.6598017807765974E+001,2.6513195320260508E+001,9.3245091845019303E+001,-3.3637392700141994E+001,1.6722340364274192E+001
5.534,1.6374782613206207E+001,2.6359118390191462E+001,9.3278726690723005E+001,-3.3734737593463755E+001,1.6773277563118704E+001
5.544,1.6150881165176948E+001,2.6208267272741082E+001,9.3311802401228320E+001,-3.3827598036092617E+001,1.6821862597871544E+001
5.554,1.5926344206253409E+001,2.6060478321566482E+001,9.3344344831748671E+001,-3.3916195776647491E+001,1.6868213296275254E+001
5.564,1.5701200946578467E+001,2.5915597935653679E+001,9.3376378483064329E+001,-3.4000739459620156E+001,1.6912440405876907E+001
5.574,1.5475479155337734E+001,2.5773481818732726E+001,9.3407926576382422E+001,-3.4081425549390225E+001,1.6954648104134755E+001
5.584,1.5249205245699628E+001,2.5633994303926841E+001,9.3439011124540414E+001,-3.4158439176915756E+001,1.6994934464690886E+001
5.594,1.5022404353778919E+001,2.5497007736905712E+001,9.3469652999548273E+001,-3.4231954916622982E+001,1.7033391884216634E+001
5.603,1.4817852785200744E+001,2.5375758641193912E+001,9.3496868583441668E+001,-3.4295264731639136E+001,1.7066511917800842E+001
5.613,1.4590115621609508E+001,2.5243198445978209E+001,9.3526723073688743E+001,-3.4362580715207983E+001,1.7101730261592397E+001
5.623,1.4361917805765870E+001,2.5112809303950403E+001,9.3556189543395519E+001,-3.4426851725922013E+001,1.7135358987535522E+001
5.633,1.4133280150782863E+001,2.4984489835207377E+001,9.3585284994238080E+001,-3.4488217482965638E+001,1.7167471808108786E+001
5.643,1.3904222508385860E+001,2.4858144318983136E+001,9.3614025567860509E+001,-3.4546810147206301E+001,1.7198138396740319E+001
5.653,1.3674763864728741E+001,2.4733729531844549E+001,9.3642382293173753E+001,-3.4602251211117242E+001,1.7227236121089032E+001
5.663,1.3444931385144232E+001,2.4614238286404102E+001,9.3668175696054334E+001,-3.4640233215485246E+001,1.7250119630243098E+001
5.673,1.3214827048772738E+001,2.4511337307355877E+001,9.3686221840215538E+001,-3.4637761675698883E+001,1.7259333558893672E+001
5.683,1.2984649004804549E+001,2.4430074249434060E+001,9.3698812001271222E+001,-3.4607965970504800E+001,1.7256092946459766E+001
5.693,1.2754570055252197E+001,2.4363717699420530E+001,9.3710879645228005E+001,-3.4569948939390088E+001,1.7244715500103741E+001
5.703,1.2524684328777180E+001,2.4305205002409149E+001,9.3723588420618640E+001,-3.4528624074935507E+001,1.7228261000782627E+001
5.713,1.2295039701872932E+001,2.4250529176088008E+001,9.3737004989719537E+001,-3.4487973411072353E+001,1.7209836550272932E+001
5.723,1.2065652201261340E+001,2.4196961940432612E+001,9.3751010766676018E+001,-3.4448099539847810E+001,1.7190582190020589E+001
5.733,1.1836525397266124E+001,2.4143766855268865E+001,9.3765183740201607E+001,-3.4408456486332817E+001,1.7171076098731081E+001
5.743,1.1607660205896693E+001,2.4090736709230836E+001,9.3779389504172798E+001,-3.4368890501724565E+001,1.7151502641701978E+001
5.753,1.1379056816999515E+001,2.4037812259258097E+001,9.3793589259603891E+001,-3.4329357616501589E+001,1.7131915117342619E+001
5.763,1.1150715213516069E+001,2.3984976562869978E+001,9.3807771918113957E+001,-3.4289845280918158E+001,1.7112328793131066E+001
5.773,1.0922635319350761E+001,2.3932224761876782E+001,9.3821934326526744E+001,-3.4250349931624434E+001,1.7092748033628755E+001
5.783,1.0694817041537281E+001,2.3879555441643888E+001,9.3836075596349545E+001,-3.4210870569064959E+001,1.7073174088195795E+001
5.793,1.0467260282217291E+001,2.3826968166188045E+001,9.3850195483683635E+001,-3.4171406923195427E+001,1.7053607318520832E+001
5.803,1.0239964942011449E+001,2.3774462776876401E+001,9.3864293927622441E+001,-3.4131958930993960E+001,1.7034047834026666E+001
5.813,1.0012930921103669E+001,2.3722039193462610E+001,9.3878370919072538E+001,-3.4092526588054632E+001,1.7014495672648668E+001
5.823,9.7861581194521232E+000,2.3669697357753044E+001,9.3892426463582822E+001,-3.4053109906519296E+001,1.6994950852119537E+001
5.833,9.5596464368585163E+000,2.3617437217710883E+001,9.3906460570835122E+001,-3.4013708903193333E+001,1.6975413384485648E+001
5.843,9.3333957730238897E+000,2.3565258722992020E+001,9.3920473251681983E+001,-3.3974323596204400E+001,1.6955883280203661E+001
5.853,9.1074060275042026E+000,2.3513161823674263E+001,9.3934464517316073E+001,-3.3934954004050120E+001,1.6936360549290455E+001
5.863,8.8816770997091723E+000,2.3461146469906954E+001,9.3948434379036343E+001,-3.3895600145335358E+001,1.6916845201647330E+001
5.873,8.6562088889205171E+000,2.3409212611817569E+001,9.3962382848183452E+001,-3.3856262038702205E+001,1.6897337247149789E+001
5.883,8.4310012942935852E+000,2.3357360199484468E+001,9.3976309936120074E+001,-3.3816939702809613E+001,1.6877836695674915E+001
5.893,8.2060542148562305E+000,2.3305589182928898E+001,9.3990215654227171E+001,-3.3777633156327475E+001,1.6858343557106629E+001
5.903,7.9813675495089482E+000,2.3253899512113225E+001,9.4004100013901606E+001,-3.3738342417935442E+001,1.6838857841339191E+001
5.913,7.7569411970238740E+000,2.3202291136939962E+001,9.4017963026556572E+001,-3.3699067506322244E+001,1.6819379558276569E+001
5.923,7.5327750560464857E+000,2.3150764007252256E+001,9.4031804703621503E+001,-3.3659808440186289E+001,1.6799908717832714E+001
5.933,7.3088690250941708E+000,2.3099318072833409E+001,9.4045625056541624E+001,-3.3620565238235280E+001,1.6780445329932242E+001
5.943,7.0852230025565861E+000,2.3047953283407253E+001,9.4059424096778187E+001,-3.3581337919186716E+001,1.6760989404510205E+001
5.953,6.8618368866957384E+000,2.2996669588638103E+001,9.4073201835809272E+001,-3.3542126501767932E+001,1.6741540951511048E+001
5.963,6.6387105756437492E+000,2.2945466938130352E+001,9.4086958285129015E+001,-3.3502931004715833E+001,1.6722099980889723E+001
5.973,6.4158439674056131E+000,2.2894345281429054E+001,9.4100693456247612E+001,-3.3463751446777557E+001,1.6702666502611788E+001
5.983,6.1932369598571695E+000,2.2843304568019693E+001,9.4114407360692539E+001,-3.3424587846710345E+001,1.6683240526651765E+001
5.993,5.9708894507466947E+000,2.2792344747328674E+001,9.4128100010007316E+001,-3.3385440223282004E+001,1.6663822062995013E+001
6.003,5.7488013361570127E+000,2.2741465768280413E+001,9.4141771415845611E+001,-3.3346308594930271E+001,1.6644411121503992E+001
6.013,5.5269725090011042E+000,2.2690667579126245E+001,9.4155421589991747E+001,-3.3307192979629150E+001,1.6625007711888497E+001
6.023,5.3054028728024054E+000,2.2639950130770966E+001,9.4169050543781950E+001,-3.3268093397451388E+001,1.6605611844528681E+001
6.033,5.0840923247927154E+000,2.2589313372292494E+001,9.4182658288802699E+001,-3.3229009867121974E+001,1.6586223529483732E+001
6.043,4.8630410838470883E+000,2.2539323443465275E+001,9.4195752062436213E+001,-3.3182198469011453E+001,1.6563758911875706E+001
6.053,4.6424319718088016E+000,2.2553580585018974E+001,9.4168177636874788E+001,-3.2862531536823994E+001,1.6449746715035889E+001
6.063,4.4236751936113787E+000,2.2782835559028594E+001,9.4051369061559043E+001,-3.2119838617715168E+001,1.6184617107813271E+001
6.073,4.2089375273097547E+000,2.3219890584177318E+001,9.3891394840873943E+001,-3.1178707342163012E+001,1.5804244223489782E+001
6.083,3.9997246579467340E+000,2.3777903074447838E+001,9.3725221469012084E+001,-3.0179089714519119E+001,1.5355164121647267E+001
6.093,3.7967772295650271E+000,2.4393860030057805E+001,9.3561435049472024E+001,-2.9163435430085165E+001,1.4871043153748998E+001
6.103,3.6004178647660559E+000,2.5036287524441445E+001,9.3399290178842278E+001,-2.8143108522545131E+001,1.4370763803967550E+001
6.113,3.4107806992758478E+000,2.5690506228747982E+001,9.3237466439342981E+001,-2.7123092397010986E+001,1.3863970593736278E+001
6.123,3.2279118072755058E+000,2.6349155639789380E+001,9.3075403146301937E+001,-2.6106854128474396E+001,1.3355674104749619E+001
6.133,3.0518103294813095E+000,2.7008050555052723E+001,9.2913024159205207E+001,-2.5097168916304113E+001,1.2848742430665810E+001
6.143,2.8824463244906497E+000,2.7664444115415861E+001,9.2750488667593714E+001,-2.4096438031592506E+001,1.2345068004841469E+001
6.153,2.7197689362672608E+000,2.8316263854104850E+001,9.2588074922669904E+001,-2.3106860757392525E+001,1.1846088556494774E+001
6.163,2.5637103699034332E+000,2.8961771366910114E+001,9.2426123819455654E+001,-2.2130507347572966E+001,1.1353015179504874E+001
6.173,2.4141878090755311E+000,2.9599410466368131E+001,9.2265005978212571E+001,-2.1169338433546674E+001,1.0866934170136998E+001
6.183,2.2711045068079212E+000,3.0227750108609218E+001,9.2105103913507563E+001,-2.0225203840904662E+001,1.0388840398077294E+001
6.193,2.1343510927178921E+000,3.0845459413459146E+001,9.1946798632848285E+001,-1.9299835703884654E+001,9.9196574210522055E+000
6.203,2.0038065725650012E+000,3.1451303123709589E+001,9.1790463300535336E+001,-1.8394838655574446E+001,9.4602437826039143E+000
6.213,1.8793377986413178E+000,3.2044147291692816E+001,9.1636454419598621E+001,-1.7511668854938037E+001,9.0113755428167224E+000
6.223,1.7608026516845487E+000,3.2622958747456067E+001,9.1485110559173251E+001,-1.6651641031869250E+001,8.5737627203001878E+000
6.233,1.6480495318087156E+000,3.3186812349776126E+001,9.1336747634625880E+001,-1.5815910360272193E+001,8.1480332369930242E+000
6.243,1.5409187803739959E+000,3.3734894619735492E+001,9.1191655847869853E+001,-1.5005470688849458E+001,7.7347344215801543E+000
6.253,1.4392437301622907E+000,3.4266506014027200E+001,9.1050097797866059E+001,-1.4221151910756191E+001,7.3343307957018098E+000
6.263,1.3428518743236026E+000,3.4781062059748251E+001,9.0912306883048700E+001,-1.3463620517228527E+001,6.9472042392483297E+000
6.273,1.2515658813616759E+000,3.5278092288975586E+001,9.0778486550478732E+001,-1.2733381081271562E+001,6.5736525824288448E+000
6.283,1.1652050908193987E+000,3.5757236959791037E+001,9.0648810002775846E+001,-1.2030783807432949E+001,6.2138961469012512E+000
6.293,1.0835872252861078E+000,3.6218240187712411E+001,9.0523421628465314E+001,-1.1356036111004341E+001,5.8680797179753723E+000
6.303,1.0065228927981111E+000,3.6660974948519666E+001,9.0402427304344855E+001,-1.0709156322825988E+001,5.5362512564827266E+000
6.313,9.3382845309944307E-001,3.7085386674139997E+001,9.0285911451495068E+001,-1.0090079870609500E+001,5.2184141513778597E+000
6.323,8.6531821662607777E-001,3.7491520954180700E+001,9.0173928887571137E+001,-9.4985979065270545E+000,4.9144959384055120E+000
6.333,8.0080769835526844E-001,3.7879509146528562E+001,9.0066506979827039E+001,-8.9343877190777707E+000,4.6243641215968996E+000
6.343,7.4011461287956648E-001,3.8249558792150488E+001,8.9963648506037401E+001,-8.3970255534688540E+000,4.3478316894074398E+000
6.353,6.8306013232234397E-001,3.8601942766290037E+001,8.9865334428376926E+001,-7.8860029899683646E+000,4.0846662825173183E+000
6.363,6.2946472591270064E-001,3.8937017003456653E+001,8.9771518076763584E+001,-7.4006956975536511E+000,3.8345749892569807E+000
6.373,5.7915654283945583E-001,3.9255173243223652E+001,8.9682138420253708E+001,-6.9404435923396166E+000,3.5972422207122818E+000
6.383,5.3196746041468390E-001,3.9556850791792115E+001,8.9597118116314405E+001,-6.5045230196984836E+000,3.3723186836315731E+000
6.393,4.8773399440394904E-001,3.9842529050733916E+001,8.9516364241012170E+001,-6.0921616971159454E+000,3.1594275797281526E+000
6.402,4.5032028642992056E-001,4.0086379322992990E+001,8.9447247431743747E+001,-5.7405143436556285E+000,2.9777866682034904E+000
6.412,4.1126959736166191E-001,4.0343092007781543E+001,8.9374298884911923E+001,-5.3706514307858075E+000,2.7866416557437881E+000
6.422,3.7472836457789732E-001,4.0585361769155305E+001,8.9305278712544720E+001,-5.0219104614792993E+000,2.6063235776929408E+000
6.432,3.4055458201916206E-001,4.0813753165525355E+001,8.9240056051295184E+001,-4.6934243197262884E+000,2.4363991286506428E+000
6.442,3.0861175561846349E-001,4.1028841063239327E+001,8.9178493647918501E+001,-4.3843175153246934E+000,2.2764291744161302E+000
6.452,2.7876873002793517E-001,4.1231206865572965E+001,8.9120449496142328E+001,-4.0937102393593126E+000,2.1259708194702225E+000
6.462,2.5089963566579815E-001,4.1421435553361384E+001,8.9065777358256824E+001,-3.8207232206490160E+000,1.9845799991970980E+000
6.472,2.2488572195607776E-001,4.1600099180900486E+001,8.9014332509127641E+001,-3.5645006865225048E+000,1.8518234786549082E+000
6.482,2.0061359447679369E-001,4.1767764805407914E+001,8.8965969235881644E+001,-3.3241983077171526E+000,1.7272727197962690E+000
6.492,1.7797609637067674E-001,4.1924985142264198E+001,8.8920543978762012E+001,-3.0989962846340555E+000,1.6105108257126315E+000
6.502,1.5686922599017078E-001,4.2072316229995323E+001,8.8877909797984557E+001,-2.8880730354701849E+000,1.5011189082346841E+000
6.512,1.3719700236901172E-001,4.2210282128788847E+001,8.8837927503642760E+001,-2.6906568993488404E+000,1.3987030736828296E+000
6.522,1.1886830537883182E-001,4.2339393115709512E+001,8.8800460298425833E+001,-2.5059986074646874E+000,1.3028802460006563E+000
6.532,1.0179579316905246E-001,4.2460150755693711E+001,8.8765372395813046E+001,-2.3333634587924252E+000,1.2132739970597395E+000
6.542,8.5897929141457954E-002,4.2573032375833513E+001,8.8732533640576463E+001,-2.1720543193102628E+000,1.1295269696585490E+000
6.552,7.1098222992911395E-002,4.2678493812680095E+001,8.8701819074783756E+001,-2.0214067121706747E+000,1.0512979728967051E+000
6.562,5.7323818345717585E-002,4.2776977539821992E+001,8.8673106571745691E+001,-1.8807768308462438E+000,9.7825613124511068E-001
6.572,4.4540189945314002E-002,4.2882194657502112E+001,8.8610695392303001E+001,-1.6744290246903399E+000,8.1586244656521345E-001
6.582,3.3350080875216868E-002,4.3003682357571051E+001,8.8377589684948134E+001,-1.4088078970967617E+000,5.8160012571405284E-001
6.592,2.4235300592471191E-002,4.3076853593840717E+001,8.8035711305795999E+001,-1.1673542782194750E+000,3.7333631053379573E-001
6.602,1.7104512300299812E-002,4.3089458124649809E+001,8.7621173168807729E+001,-9.5770991587087018E-001,1.9654516764370056E-001
6.612,1.1708646617017527E-002,4.3044039866952922E+001,8.7158068922785404E+001,-7.8398140328183741E-001,5.4034928424452233E-002
6.622,7.7498660583155739E-003,4.2948052334104801E+001,8.6665531708315555E+001,-6.4538948516160721E-001,-5.5524565271886428E-002
6.632,4.9308523640640492E-003,4.2810983701059385E+001,8.6158255999157461E+001,-5.3819776445282341E-001,-1.3595368092710136E-001
6.642,2.9820665992648051E-003,4.2642573048962582E+001,8.5647026296909956E+001,-4.5742837122594771E-001,-1.9207760137851571E-001
6.652,1.6745594163195493E-003,4.2451761758610715E+001,8.5139486014690320E+001,-3.9790228130568728E-001,-2.2882996408358813E-001
6.662,8.2292948643810661E-004,4.2246208670446244E+001,8.4640803317867409E+001,-3.5481094705693828E-001,-2.5075830637745755E-001
6.672,2.8308069051409182E-004,4.2032131341936783E+001,8.4154249331582633E+001,-3.2399776325086249E-001,-2.6177962054171677E-001
6.682,-5.2907557805687606E-005,4.1814352481512358E+001,8.3681694019096710E+001,-3.0205096826938038E-001,-2.6510150575672853E-001
6.692,-2.6293179940954848E-004,4.1596452832655615E+001,8.3224010440881642E+001,-2.8628657872937258E-001,-2.6324118812558128E-001
6.702,-4.0104817698826073E-004,4.1380971071440420E+001,8.2781393516361121E+001,-2.7467163525063998E-001,-2.5809864725323339E-001
6.712,-5.0310786737685213E-004,4.1169611968441238E+001,8.2353602449643304E+001,-2.6572147927473644E-001,-2.5105373558062372E-001
6.722,-5.9156772773012603E-004,4.0963440081408500E+001,8.1940138642050584E+001,-2.5839227156275624E-001,-2.4306791851919851E-001
6.732,-6.7940975197399681E-004,4.0763048094795380E+001,8.1540370727315036E+001,-2.5198022971613343E-001,-2.3477992271574277E-001
6.742,-7.7318900795045591E-004,4.0568694802643293E+001,8.1153618751197200E+001,-2.4603457140342133E-001,-2.2658861331904045E-001
6.752,-8.7532544505222244E-004,4.0380413889318632E+001,8.0779207432491191E+001,-2.4028563678312742E-001,-2.1872158761062566E-001
6.762,-9.8575916174169480E-004,4.0198096071590157E+001,8.0416496720182451E+001,-2.3458816376682645E-001,-2.1128939009356507E-001
6.772,-1.1030992180935104E-003,4.0021548949501508E+001,8.0064897607747483E+001,-2.2887838629396207E-001,-2.0432657239639229E-001
6.782,-1.2253810652019053E-003,3.9850538347225076E+001,7.9723876490370969E+001,-2.2314257907024049E-001,-1.9782175532599267E-001
6.792,-1.3505398336255156E-003,3.9684815984848001E+001,7.9392954347948816E+001,-2.1739508909345617E-001,-1.9173861876888865E-001
6.802,-1.4766817747635867E-003,3.9524136945994414E+001,7.9071702498177302E+001,-2.1166348516847189E-001,-1.8603004820450431E-001
6.812,-1.6022105888591502E-003,3.9368268781106373E+001,7.8759735252671817E+001,-2.0597925458258626E-001,-1.8064688408060048E-001
6.822,-1.7258731749011541E-003,3.9216996565769939E+001,7.8456703998937229E+001,-2.0037224521072838E-001,-1.7554312873250821E-001
6.832,-1.8467483346834969E-003,3.9070124228505961E+001,7.8162290844287995E+001,-1.9486781660801267E-001,-1.7067851938609180E-001
6.842,-1.9642071710944111E-003,3.8927473823123101E+001,7.7876202897272989E+001,-1.8948574671812968E-001,-1.6601941413630750E-001
6.852,-2.0778624615719775E-003,3.8788883908740907E+001,7.7598167711046955E+001,-1.8424018218662486E-001,-1.6153869450999137E-001
6.862,-2.1875160201078347E-003,3.8654207434634635E+001,7.7327929554017629E+001,-1.7914018978877078E-001,-1.5721510074842349E-001
6.872,-2.2931102378538674E-003,3.8523309494388783E+001,7.7065246379579008E+001,-1.7419058359117956E-001,-1.5303231302076159E-001
6.882,-2.3946868246049538E-003,3.8396065274525967E+001,7.6809887551901781E+001,-1.6939281635596215E-001,-1.4897798877306134E-001
6.892,-2.4923532536741096E-003,3.8272358388614691E+001,7.6561632377581475E+001,-1.6474582707932894E-001,-1.4504286556261281E-001
6.902,-2.5862569341526119E-003,3.8152079363048109E+001,7.6320268809312552E+001,-1.6024678149678562E-001,-1.4121997112326545E-001
6.912,-2.6765664806166311E-003,3.8035124339322316E+001,7.6085592312064875E+001,-1.5589166942881572E-001,-1.3750397791993696E-001
6.922,-2.7634582626066481E-003,3.7921394251961729E+001,7.5857405390844136E+001,-1.5167577673038124E-001,-1.3389070311821838E-001
6.932,-2.8471074177267822E-003,3.7810794187837537E+001,7.5635517229572059E+001,-1.4759403941123805E-001,-1.3037672836198888E-001
6.942,-2.9276825338540131E-003,3.7703232785266216E+001,7.5419743160771262E+001,-1.4364128755414363E-001,-1.2695912327218251E-001
6.952,-3.0053425843856452E-003,3.7598621875600259E+001,7.5209904425129508E+001,-1.3981241281765533E-001,-1.2363525538795139E-001
6.962,-3.0802355208996968E-003,3.7496876253277023E+001,7.5005828034818634E+001,-1.3610247539099884E-001,-1.2040266470865391E-001
6.972,-3.1524981782177779E-003,3.7397913404633492E+001,7.4807346429028115E+001,-1.3250675833106296E-001,-1.1725898462948070E-001
6.982,-3.2222565265364630E-003,3.7301653488893393E+001,7.4614297558464727E+001,-1.2902080128369364E-001,-1.1420189906930800E-001
6.992,-3.2896267897547676E-003,3.7208019040776328E+001,7.4426524339680967E+001,-1.2564039516745251E-001,-1.1122911829784321E-001
7.002,-3.3547162516650501E-003,3.7116934981864404E+001,7.4243874698660349E+001,-1.2236158007484299E-001,-1.0833837261586932E-001
7.012,-3.4176242070746462E-003,3.7028328586119528E+001,7.4066201497048539E+001,-1.1918063190112127E-001,-1.0552741428947443E-001
7.022,-3.4784430247181454E-003,3.6942129327922927E+001,7.3893362206023241E+001,-1.1609403914752103E-001,-1.0279402161928475E-001
7.032,-3.5372590056842487E-003,3.6858268798661157E+001,7.3725218712657451E+001,-1.1309848268801570E-001,-1.0013600543548118E-001
7.042,-3.5941529818042982E-003,3.6776680750042274E+001,7.3561637382856787E+001,-1.1019082222356202E-001,-9.7551218218823621E-002
7.052,-3.6492010704650742E-003,3.6697300924177185E+001,7.3402488692905109E+001,-1.0736807395070969E-001,-9.5037558129952182E-002
7.062,-3.7024751800697141E-003,3.6620066993765192E+001,7.3247647087803117E+001,-1.0462739577139013E-001,-9.2592973724290983E-002
7.072,-3.7540432954925223E-003,3.6544918625243447E+001,7.3096991090382275E+001,-1.0196607995693152E-001,-9.0215470088781724E-002
7.082,-3.8039700523540242E-003,3.6471797221458267E+001,7.2950402767807006E+001,-9.9381533125405541E-002,-8.7903106624344418E-002
7.092,-3.8523168468753161E-003,3.6400646021354106E+001,7.2807767920997520E+001,-9.6871274079411318E-002,-8.5654001468441932E-002
7.102,-3.8991421728792820E-003,3.6331409957306583E+001,7.2668975788068209E+001,-9.4432922089740523E-002,-8.3466329707931775E-002
7.112,-3.9445017872534929E-003,3.6264035635002585E+001,7.2533918997382884E+001,-9.2064191754775537E-002,-8.1338323558658776E-002
7.122,-3.9884489009993935E-003,3.6198471265938295E+001,7.2402493426541383E+001,-8.9762886638651729E-002,-7.9268270957876918E-002
7.132,-4.0310343659133952E-003,3.6134666582204694E+001,7.2274598026896399E+001,-8.7526892871208184E-002,-7.7254513330663355E-002
7.142,-4.0723067808752919E-003,3.6072572815021488E+001,7.2150134777847839E+001,-8.5354175951008693E-002,-7.5295444557116120E-002
7.152,-4.1123125870798230E-003,3.6012142676319691E+001,7.2029008647658486E+001,-8.3242778116601968E-002,-7.3389510151250281E-002
7.162,-4.1510962598669127E-003,3.5953330233343529E+001,7.1911127339811628E+001,-8.1190811382059302E-002,-7.1535203368511269E-002
7.172,-4.1887003825506267E-003,3.5896090893638444E+001,7.1796401261085492E+001,-7.9196455564844559E-002,-6.9731064233629292E-002
7.182,-4.2251656894211672E-003,3.5840381420302549E+001,7.1684743551503473E+001,-7.7257957616847617E-002,-6.7975679307490822E-002
7.192,-4.2605312438058337E-003,3.5786159800669935E+001,7.1576069819747474E+001,-7.5373625067792549E-002,-6.6267677759710319E-002
7.201,-4.2914509462039152E-003,3.5738598704984923E+001,7.1480746968755966E+001,-7.3722685720246428E-002,-6.4769889614388232E-002
7.211,-4.3248288512389224E-003,3.5687092607039396E+001,7.1377519052179693E+001,-7.1936815533093168E-002,-6.3148288893895010E-002
