"time","valves_mv1","valves_mv2","valves_mv3","valves_eds","valves_eds1","valves_eds2","valves_eds3","valves_eds4","valves_eds5","egsCarSpeed","egsGear","egsTargetGear","tShiftStart"
16.85,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.4298500000000001E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
16.92,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.4330900000000000E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
16.99,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.4363200000000001E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
17.05,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.4390700000000001E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
17.12,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.4422700000000000E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
17.19,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.4454599999999999E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
17.25,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.4481700000000001E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
17.32,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.4513300000000001E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
17.39,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.4544700000000000E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
17.46,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.4575899999999999E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
17.52,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.4602500000000001E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
17.59,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.4633400000000000E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
17.66,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.4664099999999999E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
17.72,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.4690400000000000E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
17.79,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.4720800000000000E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
17.86,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.4751100000000000E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
17.93,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.4781299999999999E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
17.99,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.4806999999999999E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
18.06,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.4836799999999999E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
18.13,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.4866499999999999E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
18.19,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.4891800000000001E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
18.26,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.4921199999999999E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
18.33,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.4950500000000000E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
18.4,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.4979599999999999E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
18.46,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.5004400000000001E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
18.53,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.5033199999999999E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
18.6,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.5061900000000000E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
18.66,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.5086300000000000E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
18.73,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.5114699999999999E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
18.8,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.5142900000000000E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
18.87,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.5171000000000001E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
18.93,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.5194900000000001E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
19,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.5222800000000001E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
19.07,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.5250399999999999E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
19.13,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.5274000000000001E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
19.2,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.5301400000000001E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
19.27,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.5328600000000000E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
19.34,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.5355799999999999E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
19.4,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.5378899999999999E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
19.47,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.5405699999999999E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
19.54,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.5384399999999999E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
19.6,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.5348400000000001E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
19.67,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.5265000000000001E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
19.74,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.5258799999999999E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
19.81,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.5122100000000000E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
19.87,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.5086300000000000E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
19.94,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.5079599999999999E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
20.01,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.5086199999999999E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
20.07,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.5108500000000001E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
20.14,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.5134899999999999E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
20.21,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.5161300000000000E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
20.28,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.5187600000000000E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
20.34,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.5210100000000000E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
20.41,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.5236199999999999E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
20.48,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.5262400000000000E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
20.54,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.5284700000000001E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
20.61,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.5310700000000000E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
20.68,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.5336699999999999E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
20.75,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.5362500000000000E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
20.81,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.5384700000000001E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
20.88,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.5410499999999999E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
20.95,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.5436199999999999E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
21.01,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.5458199999999999E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
21.08,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.5483799999999999E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
21.15,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.5509299999999999E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
21.21,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.5531200000000001E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
21.28,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.5556600000000000E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
21.35,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.5581999999999999E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
21.42,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.5607400000000001E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
21.48,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.5628999999999999E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
21.55,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.5654200000000000E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
21.62,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.5679400000000001E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
21.68,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.5700899999999999E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
21.75,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.5725999999999999E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
21.82,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.5750999999999999E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
21.89,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.5775899999999999E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
21.95,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.5797200000000001E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
22.02,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.5822100000000000E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
22.09,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.5846799999999999E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
22.15,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.5868000000000001E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
22.22,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.5892699999999999E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
22.29,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.5917300000000000E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
22.36,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.5941800000000001E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
22.42,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.5962799999999999E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
22.49,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,1.5987299999999999E+002,4.0000000000000000E+000,4.0000000000000000E+000,1.2380000000000001E+001
22.56,0.0000000000000000E+000,1.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,4.0000000000000001E-002,9.5999999999999996E-001,0.0000000000000000E+000,1.0000000000000000E+000,1.6011699999999999E+002,4.0000000000000000E+000,5.0000000000000000E+000,2.2530000000000001E+001
