"time","uDC","iAC[1]","iAC[2]","iAC[3]","uAC[1]","uAC[2]","uAC[3]","Losses"
0.0832,5.1766315142102508E+002,4.0413206829098328E+002,-4.0417315338280127E+002,4.1085091818002149E-002,5.2247041250913503E+002,-2.8177777270609397E+002,-2.4069263980304100E+002,2.6161375007354782E+003
0.0834,5.1682094087208350E+002,4.7662142463185523E+002,-4.7660096078508980E+002,-2.0463846765433703E-002,5.2177312066343893E+002,-2.5065462671708951E+002,-2.7111849394634947E+002,3.0307928041152004E+003
0.0836,5.1695060881517520E+002,5.4826132177859847E+002,-5.4817938983192278E+002,-8.1931946675699197E-002,5.2204600653017042E+002,-2.2005698896130320E+002,-3.0198901756886715E+002,3.4674860724202936E+003
0.0838,5.1801063184669079E+002,6.1376513210741803E+002,-6.1362205550051510E+002,-1.4307660690297286E-001,5.2323697378669306E+002,-1.9008011190362822E+002,-3.3315686188306483E+002,3.8911528730213945E+003
0.084,5.1988438935400723E+002,6.6800067599197416E+002,-6.6779701932595538E+002,-2.0365666601883228E-001,5.2521913794579791E+002,-1.6078113413525159E+002,-3.6443800381054626E+002,4.2622833748011708E+003
0.0842,5.2238392600851830E+002,7.0610552752920455E+002,-7.0584209454668701E+002,-2.6343298251750602E-001,5.2779481945184875E+002,-1.3218078675081188E+002,-3.9561403270103688E+002,4.5396865472860081E+003
0.0844,5.2525869284229645E+002,7.2365842683073083E+002,-7.2333625721528915E+002,-3.2216961544168460E-001,5.3070462756302209E+002,-1.0426734497602206E+002,-4.2643728258699997E+002,4.6846182382980132E+003
0.0846,5.2820747168931825E+002,7.1680373441113773E+002,-7.1642409963661612E+002,-3.7963477452156152E-001,5.3363963367626070E+002,-7.7002239760152179E+001,-4.5663739391610846E+002,4.6652013738652022E+003
0.0848,5.3088302257519854E+002,6.8232020886117357E+002,-6.8188460717781857E+002,-4.3560168335505695E-001,5.3624615626205878E+002,-5.0322018652877034E+001,-4.8592413760918168E+002,4.4605200662515899E+003
0.085,5.3290002501432605E+002,6.1769761871249102E+002,-6.1720776923700953E+002,-4.8984947548145763E-001,5.3813385536839519E+002,-2.4141945018976003E+001,-5.1399191034941919E+002,4.0643642261949394E+003
0.0852,5.3384526061979761E+002,5.2130559704326504E+002,-5.2056009305242162E+002,-7.4550399084346164E-001,5.3888604957858320E+002,-5.1981406924755902E-001,-5.3836623550933564E+002,3.4861350637984960E+003
0.0854,5.3336097208817478E+002,4.0845558514858533E+002,-3.7469098242086136E+002,-3.3764602727723975E+001,5.3814304315172899E+002,-3.4092603876717931E-001,-5.3780211711296192E+002,2.7988091959796407E+003
0.0856,5.3133689869439263E+002,2.9019940872130178E+002,-1.6776526506255092E+002,-1.2243414365875086E+002,5.3579379223748560E+002,-4.5331076072784526E-002,-5.3574846116141271E+002,2.1382900542613415E+003
0.0858,5.2781215664111051E+002,2.1588538137148649E+002,-2.6353965074500385E-001,-2.1562184172074149E+002,3.9789125704691867E+002,1.3435134276252757E+002,-5.3224259980944623E+002,1.6894133463110957E+003
0.086,5.2419575198427174E+002,2.4718822623402605E+002,-2.0376523530244289E-001,-2.4698446099872359E+002,3.6622715342717959E+002,1.6246171435970513E+002,-5.2868886778688466E+002,1.8202559496444323E+003
0.0862,5.2112134628737272E+002,2.9621909590338714E+002,-1.4318638689105070E-001,-2.9607590951649610E+002,3.3444956026807512E+002,1.9126303019078068E+002,-5.2571259045885586E+002,2.0512479158976103E+003
0.0864,5.1878850941074074E+002,3.5831767834052550E+002,-8.2042340109987927E-002,-3.5823563600041552E+002,3.0277321929240088E+002,2.2073079714015489E+002,-5.2350401643255577E+002,2.3681217133911341E+003
0.0866,5.1733932770440083E+002,4.2835979940328610E+002,-2.0574680168845241E-002,-4.2833922472311724E+002,2.7138484196886060E+002,2.5081014122535572E+002,-5.2219498319421632E+002,2.7517412902739306E+003
0.0868,5.1684170459155303E+002,5.0103111671555484E+002,4.0974193214460025E-002,-5.0107209090876933E+002,2.4043426546304772E+002,2.8140849965165989E+002,-5.2184276511470762E+002,3.1770269646408497E+003
0.087,5.1729953551633923E+002,5.7101950860480383E+002,1.0236137294211187E-001,-5.7112186997774597E+002,2.1003957892568530E+002,3.1240105422906777E+002,-5.2244063315475307E+002,3.6128256136909226E+003
0.0872,5.1864462667785915E+002,6.3309572080689577E+002,1.6334456818451459E-001,-6.3325906537508024E+002,1.8028260169028005E+002,3.4362733321919950E+002,-5.2390993490947949E+002,4.0224263230129932E+003
0.0874,5.2073833223143345E+002,6.8223669087442568E+002,2.2368308155552880E-001,-6.8246037395598125E+002,1.5120933660878325E+002,3.7489264184716995E+002,-5.2610197845595326E+002,4.3656072980270737E+003
0.0876,5.2337451963371200E+002,7.1377268837108545E+002,2.8313887490155748E-001,-7.1405582724598696E+002,1.2283106696668409E+002,4.0597022500683340E+002,-5.2880129197351744E+002,4.6019764524631973E+003
0.0878,5.2629127747191592E+002,7.2347401034406494E+002,3.4147726319684041E-001,-7.2381548760726173E+002,9.5129950133661367E+001,4.3660755480742341E+002,-5.3173750494108481E+002,4.6947599026043099E+003
0.088,5.2917272275956884E+002,7.0767877295679523E+002,3.9846799624434520E-001,-7.0807724095303956E+002,6.8059508150700964E+001,4.6652790286264394E+002,-5.3458741101334499E+002,4.6152519123770680E+003
0.0882,5.3165835088958352E+002,6.6338205353631520E+002,4.5388613583216997E-001,-6.6383593967214733E+002,4.1548953261046478E+001,4.9543554297889830E+002,-5.3698449623994475E+002,4.3469675817082643E+003
0.0884,5.3335233973679283E+002,5.8831343027480625E+002,5.0751293911832496E-001,-5.8882094321392458E+002,1.5507475799393518E+001,5.2302092243015011E+002,-5.3852839822954365E+002,3.8891654646379220E+003
0.0886,5.3383893824591541E+002,4.7848969755341250E+002,5.5085500552039965E+000,-4.8399824760861651E+002,4.7298067451754378E-001,5.3832736887727219E+002,-5.3880034955178962E+002,3.2573799019272728E+003
0.0888,5.3284636027378303E+002,3.1225778912724371E+002,5.7211086133983585E+001,-3.6946887526122731E+002,2.5504644794682463E-001,5.3727196611685190E+002,-5.3752701256479872E+002,2.5701295440095441E+003
0.089,5.3028968845414943E+002,8.5078022114190986E+001,1.6420034963641177E+002,-2.4927837175060276E+002,-7.9122248399983164E-002,5.3470209818374985E+002,-5.3462297593534981E+002,1.9402534769170452E+003
0.0892,5.2654198272606527E+002,2.4371983083858595E-001,2.2373059919951828E+002,-2.2397431903035687E+002,-1.4363427577775661E+002,5.3098862611368622E+002,-3.8735435033592967E+002,1.7205492581563221E+003
0.0894,5.2307444825691482E+002,1.8364969165259026E-001,2.6162179038316287E+002,-2.6180544007481546E+002,-1.7197347275700275E+002,5.2759682081610367E+002,-3.5562334805910098E+002,1.8868128269427373E+003
0.0896,5.2022136562482638E+002,1.2285585194422310E-001,3.1574831294559084E+002,-3.1587116879753506E+002,-2.0099798061665780E+002,5.2485193603326775E+002,-3.2385395541661001E+002,2.1489106232955701E+003
0.0898,5.1815950809329593E+002,6.1577197336021072E-002,3.8117061503807861E+002,-3.8123219223541463E+002,-2.3067180345351932E+002,5.2292086582019556E+002,-2.9224906236667618E+002,2.4906224585688851E+003
0.09,5.1701445379488200E+002,5.5433186957998259E-005,4.5276926782282908E+002,-4.5276932325601604E+002,-2.6093175810508325E+002,5.2191894945255763E+002,-2.6098719134747432E+002,2.8914006041640009E+003
0.0902,5.1684355547818495E+002,-6.1466552998922452E-002,5.2527116065764346E+002,-5.2520969410464454E+002,-2.9167980403090610E+002,5.2189299359639824E+002,-2.3021318956549214E+002,3.3244860273513123E+003
0.0904,5.1762295234991120E+002,-1.2274592008554919E-001,5.9334164322398442E+002,-5.9321889730389887E+002,-3.2277725564518238E+002,5.2280846845901829E+002,-2.0003121281383585E+002,3.7565156308076148E+003
0.0906,5.1925384918641203E+002,-1.8354086116403323E-001,6.5176127713438143E+002,-6.5157773627321740E+002,-3.5404859254727046E+002,5.2455614038983003E+002,-1.7050754784255957E+002,4.1489997684874870E+003
0.0908,5.2157116592428065E+002,-2.4361144989677541E-001,6.9558876800086068E+002,-6.9534515655096391E+002,-3.8528637041230047E+002,5.2696104731661922E+002,-1.4167467690431874E+002,4.4610601474218529E+003
0.091,5.2434905114043977E+002,-3.0272061504206249E-001,7.2028416548874543E+002,-7.1998144487370337E+002,-4.1625458818793362E+002,5.2978825861349242E+002,-1.1353367042555885E+002,4.6529785285948283E+003
0.0912,5.2730542961097876E+002,-3.6063507981646126E-001,7.2180958897884386E+002,-7.2144895389902740E+002,-4.4669153227599168E+002,5.3274762410080291E+002,-8.6056091824811233E+001,4.6902729790932071E+003
0.0914,5.3010813252802018E+002,-4.1712628231368853E-001,6.9672298253193856E+002,-6.9630585624962487E+002,-4.7631339559906559E+002,5.3550009175857735E+002,-5.9186696159511825E+001,4.5479695094151084E+003
0.0916,5.3238502652140551E+002,-4.7197136868919642E-001,6.4227885689437949E+002,-6.4180688552569029E+002,-5.0481993943542693E+002,5.3766803821076087E+002,-3.2848098775333881E+001,4.2146957289582742E+003
0.0918,5.3372957661960709E+002,-5.2495360208718012E-001,5.5646804411636867E+002,-5.5594309051428149E+002,-5.3189751911200358E+002,5.3884091118374988E+002,-6.9433920717463025E+000,3.6956372437769023E+003
0.092,5.3373598058109746E+002,-1.6495193175674387E+001,4.4600806720917200E+002,-4.2951287403349761E+002,-5.3819740790809385E+002,5.3861042517593444E+002,-4.1301726784058701E-001,3.0255287592314071E+003
0.0922,5.3221994518515999E+002,-8.6633060037113324E+001,3.2950857178652257E+002,-2.4287551174940924E+002,-5.3663501396202446E+002,5.3679125625749452E+002,-1.5624229546995139E-001,2.3460678498601542E+003
0.0924,5.2911206837995360E+002,-2.0926939893770307E+002,2.0955263029608275E+002,-2.8323135837968350E-001,-5.3352982376729528E+002,4.0838073268902690E+002,1.2514909107826833E+002,1.6674731192410934E+003
0.0926,5.2536255234828843E+002,-2.3369633521044236E+002,2.3392012626195176E+002,-2.2379105150941281E-001,-5.2982910961809887E+002,3.7681019245916968E+002,1.5301891715892918E+002,1.7617201855975593E+003
0.0928,5.2207120559836289E+002,-2.7742147825514877E+002,2.7758493205757452E+002,-1.6345380242574958E-001,-5.2662515931231076E+002,3.4503956259584965E+002,1.8158559671646111E+002,1.9608686852695125E+003
0.093,5.1946195167750898E+002,-3.3585714579914219E+002,3.3595961735956331E+002,-1.0247156042111383E-001,-5.2413272084599521E+002,3.1330219186928349E+002,2.1083052897671172E+002,2.2512288126843200E+003
0.0932,5.1769674225726703E+002,-4.0392838101405766E+002,4.0396946593735220E+002,-4.1084923294551615E-002,-5.2250359590388030E+002,2.8179428014165705E+002,2.4070931576222324E+002,2.6150806269925602E+003
0.0934,5.1687243188473894E+002,-4.7640979507092135E+002,4.7638933119244922E+002,2.0463878472154903E-002,-5.2182418831438213E+002,2.5068014468918457E+002,2.7114404362519747E+002,3.0296761886809682E+003
0.0936,5.1700897403179476E+002,-5.4799405855346527E+002,5.4791212661864301E+002,8.1931934822223884E-002,-5.2210383710415579E+002,2.2008591017503949E+002,3.0201792692911630E+002,3.4659821891343508E+003
0.0938,5.1806371211267549E+002,-6.1341155943186834E+002,6.1326848277305726E+002,1.4307665881112441E-001,-5.2328934680182147E+002,1.9010627245709068E+002,3.3318307434473081E+002,3.8890086021234242E+003
0.094,5.1992489953428333E+002,-6.6754559113416417E+002,6.6734193446165330E+002,2.0365667251084718E-001,-5.2525873787624164E+002,1.6080093085446282E+002,3.6445780702177888E+002,4.2593531222329839E+003
0.0942,5.2241069248775852E+002,-7.0556984553743757E+002,7.0530641260359448E+002,2.6343293384313077E-001,-5.2782051451469260E+002,1.3219365861944573E+002,3.9562685589524688E+002,4.5361016972350035E+003
0.0944,5.2527523437492368E+002,-7.2307896564531427E+002,7.2275679609650558E+002,3.2216954880863352E-001,-5.3072001014142097E+002,1.0427506958178043E+002,4.2644494055964054E+002,4.6806676054057943E+003
