"Time","Losses","uDC","iAC[1]","iAC[2]","iAC[3]","uAC[1]","uAC[2]","uAC[3]"
0.01658,2383.1522567201355,516.5766482314905,-362.65855786310186,0.02672909704946094,362.6318287660524,-274.0150102595529,-247.28588648102166,521.3008967405747
0.01659,2402.9605602901515,516.4854425217574,-366.3437065273939,0.023652002427286805,366.3200545249666,-272.43454532978404,-248.78251925051853,521.2170645803026
0.0166,2422.8963632021437,516.3966982027334,-370.0393042512433,0.020574672061437215,370.01872957918187,-270.85520367011986,-250.28051103403112,521.135714704151
0.01661,2442.9564525224396,516.3104220613598,-373.74467888852803,0.017497135387834338,373.7271817531402,-269.2770027198395,-251.7798498348873,521.0568525547269
0.016620000000000003,2463.1375723675264,516.2266203949202,-377.45915778251174,0.014419428431550476,377.4447383540802,-267.69996296745893,-253.28052011649442,520.9804830839533
0.016630000000000002,2483.4364239843712,516.1452990550914,-381.18206785114694,0.011341580627414976,381.17072627051954,-266.1241013831437,-254.7825094141595,520.9066107973032
0.016640000000000002,2503.849666083448,516.0664634807853,-384.9127356577072,0.008263618691710476,384.90447203901545,-264.5494333710498,-256.2858064157289,520.8352397867787
0.01665,2524.37391476815,515.9901186793298,-388.6504874397181,0.005185574255481402,388.6453018654626,-262.9759765765965,-257.79039713554613,520.7663737121427
0.01666,2545.005742036708,515.9162690268755,-392.3946489859827,0.0021074820994986874,392.3925415038832,-261.4037499040297,-259.296265697051,520.7000156010807
0.01667,2565.741678156951,515.8449185943858,-396.1445459495526,-0.0009706323937536073,396.14551658194637,-259.83276740572273,-260.80340077010777,520.6361681758306
0.01668,2586.5782106365823,515.7760709627578,-399.89950377111995,-0.004048739322512537,399.90355251044247,-258.26304514844344,-262.3117885196913,520.5748336681347
0.01669,2607.5117842926165,515.7097292735164,-403.6588477102141,-0.007126803596491081,403.66597451381057,-256.6946015733548,-263.8214122966424,520.5160138699972
0.016700000000000003,2628.538801469712,515.645896185779,-407.4219029162919,-0.010204796398731859,407.43210771269065,-255.12745174364187,-265.33225834715984,520.4597100908018
0.016710000000000003,2649.6556221532423,515.5845739179306,-411.18799444078996,-0.013282692520201367,411.20127713331016,-253.56160869806342,-266.8443145009441,520.4059231990075
0.016720000000000002,2670.8585642161424,515.5257642557847,-414.9564473334371,-0.01636045589740324,414.9728077893345,-251.99709068632336,-268.3575629441662,520.3546536304896
0.016730000000000002,2692.1439035993003,515.4694685929065,-418.72658663343475,-0.019438056037386766,418.7460246894721,-250.43391297671803,-269.87198845214135,520.3059014288594
0.01674,2713.5078743095637,515.4156878331082,-422.49773741744815,-0.022515465860925184,422.52025288330907,-248.8720888858432,-271.3875772622118,520.259666148055
0.01675,2734.946668584613,515.3644224325551,-426.26922484341395,-0.025592654191910303,426.29481749760583,-247.31163355499393,-272.9043133395328,520.2159468945267
0.01676,2756.4564371692895,515.3156724336498,-430.04037418094214,-0.028669588596419087,430.06904376953855,-245.75256254760325,-274.4221798135822,520.1747423611855
0.01677,2778.033289654737,515.2694374462477,-433.8105108550928,-0.03174623962600381,433.8422570947188,-244.19488971824876,-275.94116109046047,520.1360508087092
