"time","PistonPosition","ExtendPressure","RetractPressure","ExtendFlow","RetractFlow"
6.3425,6.7022662355510132E-001,3.7518652849998659E+001,8.9389897974708134E+001,-7.7279912318105728E+000,4.1614298279165896E+000
6.3525,6.0983330303366479E-001,3.7916949019079851E+001,8.9258423808581796E+001,-7.1919238874608435E+000,3.8762768366618312E+000
6.3625,5.5342862161236506E-001,3.8296240199298147E+001,8.9132487227107092E+001,-6.6846501891949659E+000,3.6059890138841832E+000
6.3725,5.0081844218282234E-001,3.8656668801300363E+001,8.9012131191662917E+001,-6.2055760395825441E+000,3.3503209885064367E+000
6.3825,4.5181063306071939E-001,3.8998463687787172E+001,8.8897367182184055E+001,-5.7540092593368728E+000,3.1089690706607400E+000
6.3925,4.0621588352142635E-001,3.9321932543928227E+001,8.8788176776176314E+001,-5.3291721111088224E+000,2.8815780791015793E+000
6.402,3.6589298888193827E-001,3.9612597509174584E+001,8.8689566456183925E+001,-4.9495610051789241E+000,2.6781242473928066E+000
6.412,3.2642328656057795E-001,3.9901476526290956E+001,8.8591087478968092E+001,-4.5743443950400886E+000,2.4767726176248051E+000
6.422,2.8983136821229344E-001,4.0173318911070794E+001,8.8497972941462976E+001,-4.2231844406104875E+000,2.2880998043294429E+000
6.432,2.5594555179212741E-001,4.0428664399849957E+001,8.8410107029070133E+001,-3.8950858127675243E+000,2.1116133675041144E+000
6.442,2.2459986935985460E-001,4.0668091362476531E+001,8.8327355313083132E+001,-3.5890265053586741E+000,1.9468019019235323E+000
6.452,1.9563441615476748E-001,4.0892209070236603E+001,8.8249567314490633E+001,-3.3039680077881535E+000,1.7931407658128269E+000
6.462,1.6889562472029904E-001,4.1101650331601711E+001,8.8176579042836650E+001,-3.0388646565365431E+000,1.6500973869281081E+000
6.472,1.4423646782063784E-001,4.1297064568178101E+001,8.8108215469463246E+001,-2.7926721135821424E+000,1.5171361129277434E+000
6.482,1.2151659458690728E-001,4.1479111387126530E+001,8.8044292843542650E+001,-2.5643549431365043E+000,1.3937345756468444E+000
6.492,1.0060251603254428E-001,4.1648450517785328E+001,8.7984508446704027E+001,-2.3528931630076890E+000,1.2798459704726450E+000
6.502,8.1367751607114694E-002,4.1805731681894180E+001,8.7928762244952111E+001,-2.1572884275377846E+000,1.1739559824157340E+000
6.512,6.3692024288303811E-002,4.1951618538561569E+001,8.7876900423670932E+001,-1.9765703307763365E+000,1.0760489852015842E+000
6.522,4.7461730833338961E-002,4.2086763789879697E+001,8.7828721008984743E+001,-1.8097976490929888E+000,9.8563109480649735E-001
6.532,3.2609426475428784E-002,4.2226023053514446E+001,8.7765072663142320E+001,-1.5005288255511857E+000,7.1224012247868129E-001
6.542,1.9385417321588928E-002,4.2384766717065176E+001,8.7657541991987273E+001,-1.1903025911459841E+000,4.2976197742634203E-001
6.552,8.0527170389343809E-003,4.2546648441641686E+001,8.7517248600210252E+001,-9.0964861502898775E-001,1.7501498470407006E-001
6.562,-1.2908914928116719E-003,4.2700202578758343E+001,8.7353546455038170E+001,-6.6198457857482562E-001,-4.9075195748634726E-002
6.572,-8.6663878710821155E-003,4.2837556873106301E+001,8.7174271249801151E+001,-4.5040739924595896E-001,-2.3979513071951852E-001
6.582,-1.4181287987388522E-002,4.2953519398457864E+001,8.6986101830196603E+001,-2.7621014933162513E-001,-3.9602070168337711E-001
6.592,-1.8004129088418992E-002,4.3045097152580425E+001,8.6794617602835288E+001,-1.3880837514519262E-001,-5.1830734763619246E-001
6.602,-2.0342760382766105E-002,4.3111110506377408E+001,8.6604320835799200E+001,-3.6101571611205308E-002,-6.0858032699049136E-001
6.612,-2.1425951291226576E-002,4.3151831813297065E+001,8.6418684365074270E+001,3.5110651680459792E-002,-6.6976990106723178E-001
6.622,-2.1488250454773858E-002,4.3168644834111106E+001,8.6240228288126218E+001,7.8742523866805025E-002,-7.0546801728093500E-001
6.632,-2.0758000432823592E-002,4.3163731761021445E+001,8.6070619319456824E+001,9.9085690689950545E-002,-7.1962481099706677E-001
6.642,-1.9448325771802742E-002,4.3139794404287564E+001,8.5910785052767309E+001,1.0052931929072495E-001,-7.1629251315542852E-001
6.652,-1.7750832246824402E-002,4.3099814095956496E+001,8.5761035605477460E+001,8.7337956898086766E-002,-6.9941940515087564E-001
6.662,-1.5831696215967035E-002,4.3046852482613197E+001,8.5621186025194547E+001,6.3484712242296237E-002,-6.7269300204866866E-001
6.672,-1.3829788182718503E-002,4.2983893165891381E+001,8.5490674023464436E+001,3.2535094260768727E-002,-6.3942930279694743E-001
6.682,-1.1856462173453965E-002,4.2913722335028261E+001,8.5368668859054495E+001,-2.4244849129555490E-003,-6.0250337677853005E-001
6.692,-9.9966488521845160E-003,4.2838845174102005E+001,8.5254168417290302E+001,-3.8820249969599541E-002,-5.6431557153447975E-001
6.702,-8.3109113689245374E-003,4.2761433900331255E+001,8.5146082663142920E+001,-7.4593597467890405E-002,-5.2678713639948538E-001
6.712,-6.8381547776331453E-003,4.2683302754086405E+001,8.5043302642865669E+001,-1.0817945113667748E-001,-4.9137898462664342E-001
6.722,-5.5987187608523229E-003,4.2605905059030349E+001,8.4944755045959624E+001,-1.3846685121482449E-001,-4.5912757870884113E-001
6.732,-4.5976260803441537E-003,4.2530347539972553E+001,8.4849443003960758E+001,-1.6474757588858036E-001,-4.3069243319793493E-001
6.742,-3.8278028582204313E-003,4.2457417364164094E+001,8.4756474295181192E+001,-1.8665784578511091E-001,-4.0641040330005773E-001
6.752,-3.2731292417829882E-003,4.2387617799618276E+001,8.4665078455288707E+001,-2.0411734772103174E-001,-3.8635269174345988E-001
6.762,-2.9112185166477720E-003,4.2321208907951302E+001,8.4574614479931583E+001,-2.1726898481761336E-001,-3.7038129878288717E-001
6.772,-2.7158581155699592E-003,4.2258250262725731E+001,8.4484570869490256E+001,-2.2642195905232720E-001,-3.5820241197889702E-001
6.782,-2.6590764930692714E-003,4.2198643268884439E+001,8.4394559731493842E+001,-2.3200005087752418E-001,-3.4941494804868267E-001
6.792,-2.7128251620123119E-003,4.2142171224315774E+001,8.4304306547318689E+001,-2.3449630019803092E-001,-3.4355309518883137E-001
6.8015,-2.8418151627313073E-003,4.2091157200164453E+001,8.4218187365858242E+001,-2.3477241041212416E-001,-3.4106411968512862E-001
6.8115,-3.0359428000562077E-003,4.2039894678635086E+001,8.4127038971755510E+001,-2.3276625359842562E-001,-3.3948115693821312E-001
6.8215,-3.2683571889663421E-003,4.1990768976543343E+001,8.4035366345986091E+001,-2.2920210465850643E-001,-3.3938574948659683E-001
6.8315,-3.5202773232149960E-003,4.1943408622099646E+001,8.3943203480763430E+001,-2.2454038928251863E-001,-3.4034395678862306E-001
6.8415,-3.7762485697612935E-003,4.1897457956894925E+001,8.3850625858364836E+001,-2.1918865188550440E-001,-3.4197173764027944E-001
6.8515,-4.0241040272226327E-003,4.1852589835212150E+001,8.3757737483588343E+001,-2.1349473649229100E-001,-3.4394134679494137E-001
6.8615,-4.2547835464832560E-003,4.1808514155005042E+001,8.3664659527061843E+001,-2.0774424542395276E-001,-3.4598371690428154E-001
6.8715,-4.4620507699563517E-003,4.1764982767048281E+001,8.3571520735645251E+001,-2.0216142884547250E-001,-3.4788761887567587E-001
6.8815,-4.6421441358396286E-003,4.1721791351833559E+001,8.3478449650474374E+001,-1.9691269182858573E-001,-3.4949636212582580E-001
6.8915,-4.7933927301366782E-003,4.1678778860161422E+001,8.3385568581799347E+001,-1.9211196878696679E-001,-3.5070273725634193E-001
6.9015,-4.9158225313736962E-003,4.1635825091050265E+001,8.3292989221277395E+001,-1.8782729840155410E-001,-3.5144282619706269E-001
6.9115,-5.0107732866887366E-003,4.1592846937033528E+001,8.3200809724696768E+001,-1.8408802716740003E-001,-3.5168921647575280E-001
6.9215,-5.0805412186485819E-003,4.1549793768903562E+001,8.3109113068681907E+001,-1.8089216949176501E-001,-3.5144406336165501E-001
6.9315,-5.1280581598990450E-003,4.1506642365374468E+001,8.3017966470987432E+001,-1.7821355123558236E-001,-3.5073235135646408E-001
6.9415,-5.1566136595650779E-003,4.1463391722939569E+001,8.2927421662685404E+001,-1.7600845739384674E-001,-3.4959561886268831E-001
6.9515,-5.1696231630295507E-003,4.1420058011399064E+001,8.2837515809128107E+001,-1.7422159013293614E-001,-3.4808632975839016E-001
6.9615,-5.1704425554967544E-003,4.1376669874231666E+001,8.2748272892436788E+001,-1.7279121859686597E-001,-3.4626300498876450E-001
6.9715,-5.1622271665155628E-003,4.1333264212423437E+001,8.2659705389090973E+001,-1.7165346563945794E-001,-3.4418616724220952E-001
6.9815,-5.1478317190717174E-003,4.1289882537032909E+001,8.2571816099932278E+001,-1.7074572858678982E-001,-3.4191510269178715E-001
6.9915,-5.1297466168071550E-003,4.1246567930487274E+001,8.2484600014828487E+001,-1.7000927155116952E-001,-3.3950540545577412E-001
7.0015,-5.1100653288862555E-003,4.1203362619640387E+001,8.2398046118976310E+001,-1.6939105643835339E-001,-3.3700724222311973E-001
7.0115,-5.0904773808017750E-003,4.1160306134813162E+001,8.2312139071275467E+001,-1.6884489967709571E-001,-3.3446425544197977E-001
7.0215,-5.0722815166592949E-003,4.1117434007873435E+001,8.2226860706601570E+001,-1.6833205312550337E-001,-3.3191301241628390E-001
7.0315,-5.0564138923984972E-003,4.1074776948156007E+001,8.2142191332623355E+001,-1.6782131194609406E-001,-3.2938290332321984E-001
7.0415,-5.0434866234284051E-003,4.1032360426779384E+001,8.2058110807769012E+001,-1.6728875088239936E-001,-3.2689639225384870E-001
7.0515,-5.0338325848305930E-003,4.0990204596716289E+001,8.1974599399954371E+001,-1.6671718465530394E-001,-3.2446953063003536E-001
7.0615,-5.0275529964004043E-003,4.0948324476834799E+001,8.1891638435803898E+001,-1.6609543936736104E-001,-3.2211265059238936E-001
7.0715,-5.0245649758980616E-003,4.0906730332097510E+001,8.1809210757510670E+001,-1.6541751096322255E-001,-3.1983116613866747E-001
7.0815,-5.0246468782495406E-003,4.0865428188305309E+001,8.1727301009451608E+001,-1.6468167489363916E-001,-3.1762642101669503E-001
7.0915,-5.0274798306737343E-003,4.0824420427416030E+001,8.1645895779523528E+001,-1.6388959895428590E-001,-3.1549653389146171E-001
7.1015,-5.0326844060655327E-003,4.0783706417880566E+001,8.1564983621232898E+001,-1.6304549944067570E-001,-3.1343720251753482E-001
7.1115,-5.0398518383931992E-003,4.0743283143059365E+001,8.1484554982209175E+001,-1.6215536974247313E-001,-3.1144243910783098E-001
7.1215,-5.0485695690949831E-003,4.0703145799168205E+001,8.1404602063354545E+001,-1.6122630061897958E-001,-3.0950521848522305E-001
7.1315,-5.0584412218698900E-003,4.0663288342019605E+001,8.1325118630602262E+001,-1.6026590285128461E-001,-3.0761802874085631E-001
7.1415,-5.0691013379157478E-003,4.0623703968843280E+001,8.1246099798508808E+001,-1.5928183584871425E-001,-3.0577332090996212E-001
7.1515,-5.0802253703429905E-003,4.0584385527542501E+001,8.1167541801894558E+001,-1.5828144010412415E-001,-3.0396385960305328E-001
7.1615,-5.0915355427776261E-003,4.0545325850804531E+001,8.1089441768664500E+001,-1.5727146708340511E-001,-3.0218298065249738E-001
7.1715,-5.1028032317328286E-003,4.0506518016527515E+001,8.1011797503947903E+001,-1.5625789708883964E-001,-3.0042476475468483E-001
7.1815,-5.1138485442744830E-003,4.0467955539095058E+001,8.0934607292907145E+001,-1.5524583371004175E-001,-2.9868413794107174E-001
7.1915,-5.1245377408531264E-003,4.0429632498199879E+001,8.0857869727064283E+001,-1.5423946250711917E-001,-2.9695691065121188E-001
7.201,-5.1342785910445882E-003,4.0393440846185371E+001,8.0785382664495700E+001,-1.5301670935045275E-001,-2.9462572441097690E-001
7.211,-5.1440432245548062E-003,4.0355570129168804E+001,8.0709524211966610E+001,-1.5203037074770409E-001,-2.9291788268499563E-001
7.221,-5.1532820889063358E-003,4.0317925187332463E+001,8.0634114743155322E+001,-1.5105699794736127E-001,-2.9121594191237898E-001
7.231,-5.1619957594585073E-003,4.0280502664239421E+001,8.0559152874773915E+001,-1.5009758107186799E-001,-2.8951878957106347E-001
7.241,-5.1702047248798526E-003,4.0243299775325546E+001,8.0484637054502599E+001,-1.4915252867029438E-001,-2.8782587356302636E-001
7.251,-5.1779440317932862E-003,4.0206314239269993E+001,8.0410565533100836E+001,-1.4822177695828576E-001,-2.8613709720224201E-001
7.261,-5.1852584597164991E-003,4.0169544202161276E+001,8.0336936353067301E+001,-1.4730489633918709E-001,-2.8445271681633999E-001
7.271,-5.1921983298128509E-003,4.0132988159570317E+001,8.0263747350644849E+001,-1.4640119090153225E-001,-2.8277324609406862E-001
7.281,-5.1988159984863638E-003,4.0096644880590155E+001,8.0190996168072843E+001,-1.4550978787938951E-001,-2.8109937007413122E-001
7.291,-5.2051630438020389E-003,4.0060513336900705E+001,8.0118680273210856E+001,-1.4462971520217394E-001,-2.7943187057804253E-001
7.301,-5.2112881189601600E-003,4.0024592638997433E+001,8.0046796983964086E+001,-1.4375996623089116E-001,-2.7777156395849023E-001
7.311,-5.2172354220665559E-003,3.9988881980913170E+001,7.9975343495296315E+001,-1.4289955157188339E-001,-2.7611925127190295E-001
7.321,-5.2230437144061307E-003,3.9953380594070609E+001,7.9904316906992150E+001,-1.4204753847980733E-001,-2.7447568038696868E-001
7.331,-5.2287458093424602E-003,3.9918087710339414E+001,7.9833714250709193E+001,-1.4120307881932359E-001,-2.7284151910011367E-001
7.341,-5.2343684497374900E-003,3.9883002533929982E+001,7.9763532515219410E+001,-1.4036542686513165E-001,-2.7121733802966630E-001
7.351,-5.2399324922952056E-003,3.9848124221430481E+001,7.9693768669069613E+001,-1.3953394840148292E-001,-2.6960360188486110E-001
7.361,-5.2454533213894408E-003,3.9813451869073738E+001,7.9624419680182157E+001,-1.3870812265563681E-001,-2.6800066763422392E-001
7.371,-5.2509414217349571E-003,3.9778984506191627E+001,7.9555482532165129E+001,-1.3788753858576908E-001,-2.6640878811034485E-001
7.381,-5.2564030477916463E-003,3.9744721093763133E+001,7.9486954237305014E+001,-1.3707188696289996E-001,-2.6482811966516739E-001
7.391,-5.2618409372723138E-003,3.9710660526972411E+001,7.9418831846372797E+001,-1.3626094955718548E-001,-2.6325873261363164E-001
7.401,-5.2672550259075376E-003,3.9676801640751457E+001,7.9351112455493535E+001,-1.3545458657825726E-001,-2.6170062335774447E-001
7.411,-5.2726431301846656E-003,3.9643143217374622E+001,7.9283793210407097E+001,-1.3465272334166090E-001,-2.6015372725389752E-001
7.421,-5.2780015737284459E-003,3.9609683995286417E+001,7.9216871308496025E+001,-1.3385533695082641E-001,-2.5861793146197598E-001
7.431,-5.2833257410609688E-003,3.9576422678471360E+001,7.9150343998974606E+001,-1.3306244360594566E-001,-2.5709308718631085E-001
7.441,-5.2886105494804464E-003,3.9543357945804907E+001,7.9084208581630108E+001,-1.3227408698486653E-001,-2.5557902087879292E-001
7.451,-5.2938508356622782E-003,3.9510488459951070E+001,7.9018462404486314E+001,-1.3149032799161020E-001,-2.5407554411866895E-001
7.461,-5.2990416582871609E-003,3.9477812875491011E+001,7.8953102860726688E+001,-1.3071123603852608E-001,-2.5258246200862911E-001
7.471,-5.3041785215864239E-003,3.9445329846073946E+001,7.8888127385173007E+001,-1.2993688192000807E-001,-2.5109958003121924E-001
7.481,-5.3092575272516672E-003,3.9413038030473039E+001,7.8823533450569656E+001,-1.2916733224909593E-001,-2.4962670939327880E-001
7.491,-5.3142754637914413E-003,3.9380936097506478E+001,7.8759318563877628E+001,-1.2840264536256596E-001,-2.4816367094969904E-001
7.501,-5.3192298432713928E-003,3.9349022729845622E+001,7.8695480262734961E+001,-1.2764286855345386E-001,-2.4671029784295462E-001
7.511,-5.3241188955719379E-003,3.9317296626778258E+001,7.8632016112199494E+001,-1.2688803646026947E-001,-2.4526643702364104E-001
7.521,-5.3289415299866911E-003,3.9285756506028527E+001,7.8568923701849272E+001,-1.2613817042710174E-001,-2.4383194983184953E-001
7.531,-5.3336972732881795E-003,3.9254401104755836E+001,7.8506200643284501E+001,-1.2539327864564631E-001,-2.4240671182237361E-001
7.541,-5.3383861924261276E-003,3.9223229179865839E+001,7.8443844568045066E+001,-1.2465335689650026E-001,-2.4099061201062832E-001
7.551,-5.3430088088990196E-003,3.9192239507768413E+001,7.8381853125937226E+001,-1.2391838972041203E-001,-2.3958355170332579E-001
7.561,-5.3475660106454210E-003,3.9161430883712917E+001,7.8320223983744370E+001,-1.2318835186830779E-001,-2.3818544306037404E-001
7.571,-5.3520589661017956E-003,3.9130802120821890E+001,7.8258954824285823E+001,-1.2246320990001391E-001,-2.3679620751408681E-001
7.581,-5.3564890439304616E-003,3.9100352048930397E+001,7.8198043345779510E+001,-1.2174292382391927E-001,-2.3541577415014270E-001
7.591,-5.3608577408716515E-003,3.9070079513323940E+001,7.8137487261459839E+001,-1.2102744869215765E-001,-2.3404407813308548E-001
7.6005,-5.3649526191546972E-003,3.9041485664471956E+001,7.8080290167605767E+001,-1.2061636188005376E-001,-2.3338227875855888E-001
7.6105,-5.3692061294139367E-003,3.9011556054335522E+001,7.8020420572123442E+001,-1.1990988147661186E-001,-2.3202609559065701E-001
7.6205,-5.3734028683643208E-003,3.8981800651936723E+001,7.7960899711461821E+001,-1.1920806520911675E-001,-2.3067849270080909E-001
7.6305,-5.3775443275230544E-003,3.8952218351551466E+001,7.7901725357787058E+001,-1.1851086149044032E-001,-2.2933941630637800E-001
7.6405,-5.3816319173195714E-003,3.8922808057257328E+001,7.7842895298572301E+001,-1.1781821943662207E-001,-2.2800881310175491E-001
7.6505,-5.3856669526661316E-003,3.8893568682141890E+001,7.7784407336829346E+001,-1.1713008945200143E-001,-2.2668662967107123E-001
7.6605,-5.3896506456403512E-003,3.8864499147652687E+001,7.7726259291333278E+001,-1.1644642364158631E-001,-2.2537281206945647E-001
7.6705,-5.3935841040324388E-003,3.8835598383082960E+001,7.7668448996822946E+001,-1.1576717607006026E-001,-2.2406730555391607E-001
7.6805,-5.3974683345189428E-003,3.8806865325182351E+001,7.7610974304164955E+001,-1.1509230288958272E-001,-2.2277005444225029E-001
7.6905,-5.4013042492881786E-003,3.8778298917878885E+001,7.7553833080474206E+001,-1.1442176235964363E-001,-2.2148100207734800E-001
7.7005,-5.4050926750447616E-003,3.8749898112095735E+001,7.7497023209187063E+001,-1.1375551478199741E-001,-2.2020009087443038E-001
7.7105,-5.4088343634549176E-003,3.8721661865646389E+001,7.7440542590086324E+001,-1.1309352237249126E-001,-2.1892726242997862E-001
7.7205,-5.4125300022329001E-003,3.8693589143191673E+001,7.7384389139280515E+001,-1.1243574908961518E-001,-2.1766245767304571E-001
7.7305,-5.4161802262226687E-003,3.8665678916242761E+001,7.7328560789140937E+001,-1.1178216043715716E-001,-2.1640561704200389E-001
7.7405,-5.4197856279721169E-003,3.8637930163196280E+001,7.7273055488200967E+001,-1.1113272325566081E-001,-2.1515668067239846E-001
7.7505,-5.4233467674321221E-003,3.8610341869388897E+001,7.7217871201024138E+001,-1.1048740551459957E-001,-2.1391558858432402E-001
7.7605,-5.4268641805377583E-003,3.8582913027160842E+001,7.7163005908046429E+001,-1.0984617611446268E-001,-2.1268228086032792E-001
7.7705,-5.4303383865336695E-003,3.8555642635919952E+001,7.7108457605399025E+001,-1.0920900470547967E-001,-2.1145669780732523E-001
7.7805,-5.4337698939959690E-003,3.8528529702199798E+001,7.7054224304716811E+001,-1.0857586152737853E-001,-2.1023878009820685E-001
7.7905,-5.4371592055707909E-003,3.8501573239706829E+001,7.7000304032937990E+001,-1.0794671727263838E-001,-2.0902846889076865E-001
7.8005,-5.4405068215077510E-003,3.8474772269353728E+001,7.6946694832099169E+001,-1.0732154297407193E-001,-2.0782570592313987E-001
7.8105,-5.4438132421022979E-003,3.8448125819276932E+001,7.6893394759129961E+001,-1.0670030991626278E-001,-2.0663043358618727E-001
7.8205,-5.4470789691874752E-003,3.8421632924837944E+001,7.6840401885649840E+001,-1.0608298956936879E-001,-2.0544259497433559E-001
7.8305,-5.4503045068266930E-003,3.8395292628608793E+001,7.6787714297769796E+001,-1.0546955354313137E-001,-2.0426213391693027E-001
7.8405,-5.4534903613615085E-003,3.8369103980342601E+001,7.6735330095900480E+001,-1.0485997355846144E-001,-2.0308899499269994E-001
7.8505,-5.4566370409653425E-003,3.8343066036930921E+001,7.6683247394568113E+001,-1.0425422143376917E-001,-2.0192312353009512E-001
7.8605,-5.4597450548413834E-003,3.8317177862349524E+001,7.6631464322238173E+001,-1.0365226908316505E-001,-2.0076446559628136E-001
7.8705,-5.4628149121884488E-003,3.8291438527594920E+001,7.6579979021148048E+001,-1.0305408852373044E-001,-1.9961296797756145E-001
7.8805,-5.4658471210421878E-003,3.8265847110613549E+001,7.6528789647147633E+001,-1.0245965188931594E-001,-1.9846857815367747E-001
7.8905,-5.4688421870797178E-003,3.8240402696225523E+001,7.6477894369547670E+001,-1.0186893144854481E-001,-1.9733124426825754E-001
7.9005,-5.4718006124570857E-003,3.8215104376044778E+001,7.6427291370975482E+001,-1.0128189962507206E-001,-1.9620091509732263E-001
7.9105,-5.4747228947341145E-003,3.8189951248397428E+001,7.6376978847237282E+001,-1.0069852901847320E-001,-1.9507754001743360E-001
7.9205,-5.4776095259213833E-003,3.8164942418239484E+001,7.6326955007185916E+001,-1.0011879242445454E-001,-1.9396106897473697E-001
7.9305,-5.4804609916731181E-003,3.8140076997075063E+001,7.6277218072593797E+001,-9.9542662853441599E-002,-1.9285145245583990E-001
7.9405,-5.4832777706363776E-003,3.8115354102876317E+001,7.6227766278029932E+001,-9.8970113546871685E-002,-1.9174864146116521E-001
7.9505,-5.4860603339576914E-003,3.8090772860005231E+001,7.6178597870740575E+001,-9.8401117990777109E-002,-1.9065258748118297E-001
7.9605,-5.4888091449400529E-003,3.8066332399138261E+001,7.6129711110532341E+001,-9.7835649926470869E-002,-1.8956324247568179E-001
7.9705,-5.4915246588381561E-003,3.8042031857193685E+001,7.6081104269657999E+001,-9.7273683358330976E-002,-1.8848055885610104E-001
7.9805,-5.4942073227755624E-003,3.8017870377261964E+001,7.6032775632703860E+001,-9.6715192558815444E-002,-1.8740448947077015E-001
7.9905,-5.4968575757663686E-003,3.7993847108539093E+001,7.5984723496478750E+001,-9.6160152070935312E-002,-1.8633498759283273E-001
8,-5.4994758488211533E-003,3.7969961206262788E+001,7.5936946169903990E+001,-9.5608536708492120E-002,-1.8527200691054635E-001
