"time","TAmb","TDif","TRes","_block_jacobian_check","_block_jacobian_check_tol","_block_solver_experimental_mode","_block_solver_profiling","_cs_experimental_mode","_cs_rel_tol","_cs_solver","_cs_step_size","_enforce_bounds","_events_default_tol","_events_tol_factor","_iteration_variable_scaling","_le_sparse_jacobian_threshold","_log_level","_nle_active_bounds_mode","_nle_brent_ignore_error","_nle_jacobian_calculation_mode","_nle_jacobian_finite_difference_delta","_nle_jacobian_update_mode","_nle_solver_check_jac_cond","_nle_solver_default_tol","_nle_solver_exit_criterion","_nle_solver_max_iter","_nle_solver_max_iter_no_jacobian","_nle_solver_max_residual_scaling_factor","_nle_solver_min_residual_scaling_factor","_nle_solver_min_tol","_nle_solver_regularization_tolerance","_nle_solver_step_limit_factor","_nle_solver_tol_factor","_nle_solver_use_last_integrator_step","_nle_solver_use_nominals_as_fallback","_rescale_after_singular_jac","_rescale_each_step","_residual_equation_scaling","_runtime_log_to_file","_time_events_default_tol","_use_Brent_in_1d","_use_jacobian_equilibration","_use_newton_for_brent","constantVoltage.V","constantVoltage.i","constantVoltage.n.i","constantVoltage.n.v","constantVoltage.p.i","constantVoltage.p.v","constantVoltage.v","fixedTemperature.T","fixedTemperature.port.Q_flow","fixedTemperature.port.T","ground.p.i","ground.p.v","heatCapacitor.C","heatCapacitor.T","der(heatCapacitor.T)","heatCapacitor.der_T","heatCapacitor.port.Q_flow","heatCapacitor.port.T","heatingResistor.LossPower","heatingResistor.R","heatingResistor.R_ref","heatingResistor.T","heatingResistor.T_heatPort","heatingResistor.T_ref","heatingResistor.alpha","heatingResistor.heatPort.Q_flow","heatingResistor.heatPort.T","heatingResistor.i","heatingResistor.n.i","heatingResistor.n.v","heatingResistor.p.i","heatingResistor.p.v","heatingResistor.useHeatPort","heatingResistor.v","idealSwitch.Goff","idealSwitch.LossPower","idealSwitch.Ron","idealSwitch.T","idealSwitch.T_heatPort","idealSwitch.control","idealSwitch.i","idealSwitch.n.i","idealSwitch.n.v","idealSwitch.off","idealSwitch.p.i","idealSwitch.p.v","idealSwitch.s","idealSwitch.unitCurrent","idealSwitch.unitVoltage","idealSwitch.useHeatPort","idealSwitch.v","logicalNot.u","logicalNot.y","onOffController.bandwidth","onOffController.pre_y_start","onOffController.reference","onOffController.u","onOffController.y","ramp.duration","ramp.height","ramp.offset","ramp.startTime","ramp.y","temperatureSensor.T","temperatureSensor.port.Q_flow","temperatureSensor.port.T","thermalConductor.G","thermalConductor.Q_flow","thermalConductor.dT","thermalConductor.port_a.Q_flow","thermalConductor.port_a.T","thermalConductor.port_b.Q_flow","thermalConductor.port_b.T"
2.561,2.9314999999999998E+002,2.0000000000000000E+000,3.0095369571789541E+002,0,9.9999999999999995E-007,0,0,0,9.9999999999999995E-007,0,1.0000000000000000E-003,1,1.0000000000000000E-010,1.0000000000000000E-004,1,-1,3,0,0,0,1.4901161193847660E-008,2,0,1.0000000000000000E-010,3,100,10,1.0000000000000000E+010,1.0000000000000000E-010,9.9999999999999998E-013,-1.0000000000000000E+000,1.0000000000000000E+001,1.0000000000000000E-004,1,1,1,0,1,0,2.2204460492503131E-014,1,0,1,1.0000000000000000E+001,-9.7030504793943317E-001,9.7030504793943317E-001,0.0000000000000000E+000,-9.7030504793943317E-001,1.0000000000000000E+001,1.0000000000000000E+001,2.9314999999999998E+002,7.8036957178954369E-001,2.9314999999999998E+002,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,3.0095369571789541E+002,8.9226714926859287E+000,8.9226714926859287E+000,8.9226714926859287E+000,3.0095369571789541E+002,9.7030410644754728E+000,1.0306027283054725E+001,1.0000000000000000E+001,2.9314999999999998E+002,3.0095369571789541E+002,2.9314999999999998E+002,3.9215686274509803E-003,-9.7030410644754728E+000,3.0095369571789541E+002,9.7030504793943317E-001,-9.7030504793943317E-001,0.0000000000000000E+000,9.7030504793943317E-001,9.9999902969495214E+000,1,9.9999902969495214E+000,1.0000000000000001E-005,9.4149188598440965E-006,1.0000000000000001E-005,2.9314999999999998E+002,2.9314999999999998E+002,0,9.7030504793943317E-001,-9.7030504793943317E-001,9.9999902969495214E+000,0,9.7030504793943317E-001,1.0000000000000000E+001,9.7030504793943317E-001,1.0000000000000000E+000,1.0000000000000000E+000,0,9.7030504786488336E-006,1,0,2.0000000000000000E+000,0,2.7337499999999743E+001,2.7803695717895437E+001,1,6.0000000000000000E+000,2.5000000000000000E+001,2.5000000000000000E+001,2.0000000000000000E+000,2.7337499999999743E+001,2.7803695717895437E+001,0.0000000000000000E+000,3.0095369571789541E+002,1.0000000000000001E-001,7.8036957178954369E-001,7.8036957178954367E+000,7.8036957178954369E-001,3.0095369571789541E+002,-7.8036957178954369E-001,2.9314999999999998E+002
2.581,2.9314999999999998E+002,2.0000000000000000E+000,3.0113191724236623E+002,0,9.9999999999999995E-007,0,0,0,9.9999999999999995E-007,0,1.0000000000000000E-003,1,1.0000000000000000E-010,1.0000000000000000E-004,1,-1,3,0,0,0,1.4901161193847660E-008,2,0,1.0000000000000000E-010,3,100,10,1.0000000000000000E+010,1.0000000000000000E-010,9.9999999999999998E-013,-1.0000000000000000E+000,1.0000000000000000E+001,1.0000000000000000E-004,1,1,1,0,1,0,2.2204460492503131E-014,1,0,1,1.0000000000000000E+001,-9.6964747771947901E-001,9.6964747771947901E-001,0.0000000000000000E+000,-9.6964747771947901E-001,1.0000000000000000E+001,1.0000000000000000E+001,2.9314999999999998E+002,7.9819172423662510E-001,2.9314999999999998E+002,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,3.0113191724236623E+002,8.8982736507958542E+000,8.8982736507958542E+000,8.8982736507958542E+000,3.0113191724236623E+002,9.6964653750324796E+000,1.0313016362445735E+001,1.0000000000000000E+001,2.9314999999999998E+002,3.0113191724236623E+002,2.9314999999999998E+002,3.9215686274509803E-003,-9.6964653750324796E+000,3.0113191724236623E+002,9.6964747771947901E-001,-9.6964747771947901E-001,0.0000000000000000E+000,9.6964747771947901E-001,9.9999903035252231E+000,1,9.9999903035252231E+000,1.0000000000000001E-005,9.4021623101799524E-006,1.0000000000000001E-005,2.9314999999999998E+002,2.9314999999999998E+002,0,9.6964747771947901E-001,-9.6964747771947901E-001,9.9999903035252231E+000,0,9.6964747771947901E-001,1.0000000000000000E+001,9.6964747771947901E-001,1.0000000000000000E+000,1.0000000000000000E+000,0,9.6964747768879533E-006,1,0,2.0000000000000000E+000,0,2.7420833333333068E+001,2.7981917242366251E+001,1,6.0000000000000000E+000,2.5000000000000000E+001,2.5000000000000000E+001,2.0000000000000000E+000,2.7420833333333068E+001,2.7981917242366251E+001,0.0000000000000000E+000,3.0113191724236623E+002,1.0000000000000001E-001,7.9819172423662510E-001,7.9819172423662508E+000,7.9819172423662510E-001,3.0113191724236623E+002,-7.9819172423662510E-001,2.9314999999999998E+002
2.601,2.9314999999999998E+002,2.0000000000000000E+000,3.0130965152842066E+002,0,9.9999999999999995E-007,0,0,0,9.9999999999999995E-007,0,1.0000000000000000E-003,1,1.0000000000000000E-010,1.0000000000000000E-004,1,-1,3,0,0,0,1.4901161193847660E-008,2,0,1.0000000000000000E-010,3,100,10,1.0000000000000000E+010,1.0000000000000000E-010,9.9999999999999998E-013,-1.0000000000000000E+000,1.0000000000000000E+001,1.0000000000000000E-004,1,1,1,0,1,0,2.2204460492503131E-014,1,0,1,1.0000000000000000E+001,-9.6899259223768031E-001,9.6899259223768031E-001,0.0000000000000000E+000,-9.6899259223768031E-001,1.0000000000000000E+001,1.0000000000000000E+001,2.9314999999999998E+002,8.1596515284206816E-001,2.9314999999999998E+002,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,3.0130965152842066E+002,8.8739513800682985E+000,8.8739513800682985E+000,8.8739513800682985E+000,3.0130965152842066E+002,9.6899165329103667E+000,1.0319986334447870E+001,1.0000000000000000E+001,2.9314999999999998E+002,3.0130965152842066E+002,2.9314999999999998E+002,3.9215686274509803E-003,-9.6899165329103667E+000,3.0130965152842066E+002,9.6899259223768031E-001,-9.6899259223768031E-001,0.0000000000000000E+000,9.6899259223768031E-001,9.9999903100740788E+000,1,9.9999903100740788E+000,1.0000000000000001E-005,9.3894664369824196E-006,1.0000000000000001E-005,2.9314999999999998E+002,2.9314999999999998E+002,0,9.6899259223768031E-001,-9.6899259223768031E-001,9.9999903100740788E+000,0,9.6899259223768031E-001,1.0000000000000000E+001,9.6899259223768031E-001,1.0000000000000000E+000,1.0000000000000000E+000,0,9.6899259212079869E-006,1,0,2.0000000000000000E+000,0,2.7504166666666389E+001,2.8159651528420682E+001,1,6.0000000000000000E+000,2.5000000000000000E+001,2.5000000000000000E+001,2.0000000000000000E+000,2.7504166666666389E+001,2.8159651528420682E+001,0.0000000000000000E+000,3.0130965152842066E+002,1.0000000000000001E-001,8.1596515284206816E-001,8.1596515284206816E+000,8.1596515284206816E-001,3.0130965152842066E+002,-8.1596515284206816E-001,2.9314999999999998E+002
2.621,2.9314999999999998E+002,2.0000000000000000E+000,3.0148690008465695E+002,0,9.9999999999999995E-007,0,0,0,9.9999999999999995E-007,0,1.0000000000000000E-003,1,1.0000000000000000E-010,1.0000000000000000E-004,1,-1,3,0,0,0,1.4901161193847660E-008,2,0,1.0000000000000000E-010,3,100,10,1.0000000000000000E+010,1.0000000000000000E-010,9.9999999999999998E-013,-1.0000000000000000E+000,1.0000000000000000E+001,1.0000000000000000E-004,1,1,1,0,1,0,2.2204460492503131E-014,1,0,1,1.0000000000000000E+001,-9.6834037687550478E-001,9.6834037687550478E-001,0.0000000000000000E+000,-9.6834037687550478E-001,1.0000000000000000E+001,1.0000000000000000E+001,2.9314999999999998E+002,8.3369000846569752E-001,2.9314999999999998E+002,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,3.0148690008465695E+002,8.8497043834584961E+000,8.8497043834584961E+000,8.8497043834584961E+000,3.0148690008465695E+002,9.6833943919241943E+000,1.0326937258221843E+001,1.0000000000000000E+001,2.9314999999999998E+002,3.0148690008465695E+002,2.9314999999999998E+002,3.9215686274509803E-003,-9.6833943919241943E+000,3.0148690008465695E+002,9.6834037687550478E-001,-9.6834037687550478E-001,0.0000000000000000E+000,9.6834037687550478E-001,9.9999903165962323E+000,1,9.9999903165962323E+000,1.0000000000000001E-005,9.3768308538755709E-006,1.0000000000000001E-005,2.9314999999999998E+002,2.9314999999999998E+002,0,9.6834037687550478E-001,-9.6834037687550478E-001,9.9999903165962323E+000,0,9.6834037687550478E-001,1.0000000000000000E+001,9.6834037687550478E-001,1.0000000000000000E+000,1.0000000000000000E+000,0,9.6834037677240303E-006,1,0,2.0000000000000000E+000,0,2.7587499999999714E+001,2.8336900084656975E+001,1,6.0000000000000000E+000,2.5000000000000000E+001,2.5000000000000000E+001,2.0000000000000000E+000,2.7587499999999714E+001,2.8336900084656975E+001,0.0000000000000000E+000,3.0148690008465695E+002,1.0000000000000001E-001,8.3369000846569752E-001,8.3369000846569747E+000,8.3369000846569752E-001,3.0148690008465695E+002,-8.3369000846569752E-001,2.9314999999999998E+002
2.641,2.9314999999999998E+002,2.0000000000000000E+000,3.0166366441374873E+002,0,9.9999999999999995E-007,0,0,0,9.9999999999999995E-007,0,1.0000000000000000E-003,1,1.0000000000000000E-010,1.0000000000000000E-004,1,-1,3,0,0,0,1.4901161193847660E-008,2,0,1.0000000000000000E-010,3,100,10,1.0000000000000000E+010,1.0000000000000000E-010,9.9999999999999998E-013,-1.0000000000000000E+000,1.0000000000000000E+001,1.0000000000000000E-004,1,1,1,0,1,0,2.2204460492503131E-014,1,0,1,1.0000000000000000E+001,-9.6769081712005933E-001,9.6769081712005933E-001,0.0000000000000000E+000,-9.6769081712005933E-001,1.0000000000000000E+001,1.0000000000000000E+001,2.9314999999999998E+002,8.5136644137487572E-001,2.9314999999999998E+002,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,3.0166366441374873E+002,8.8255323655705435E+000,8.8255323655705435E+000,8.8255323655705435E+000,3.0166366441374873E+002,9.6768988069454185E+000,1.0333869192696030E+001,1.0000000000000000E+001,2.9314999999999998E+002,3.0166366441374873E+002,2.9314999999999998E+002,3.9215686274509803E-003,-9.6768988069454185E+000,3.0166366441374873E+002,9.6769081712005933E-001,-9.6769081712005933E-001,0.0000000000000000E+000,9.6769081712005933E-001,9.9999903230918292E+000,1,9.9999903230918292E+000,1.0000000000000001E-005,9.3642551749728661E-006,1.0000000000000001E-005,2.9314999999999998E+002,2.9314999999999998E+002,0,9.6769081712005933E-001,-9.6769081712005933E-001,9.9999903230918292E+000,0,9.6769081712005933E-001,1.0000000000000000E+001,9.6769081712005933E-001,1.0000000000000000E+000,1.0000000000000000E+000,0,9.6769081707748228E-006,1,0,2.0000000000000000E+000,0,2.7670833333333039E+001,2.8513664413748756E+001,1,6.0000000000000000E+000,2.5000000000000000E+001,2.5000000000000000E+001,2.0000000000000000E+000,2.7670833333333039E+001,2.8513664413748756E+001,0.0000000000000000E+000,3.0166366441374873E+002,1.0000000000000001E-001,8.5136644137487572E-001,8.5136644137487565E+000,8.5136644137487572E-001,3.0166366441374873E+002,-8.5136644137487572E-001,2.9314999999999998E+002
2.661,2.9314999999999998E+002,2.0000000000000000E+000,3.0183994601247690E+002,0,9.9999999999999995E-007,0,0,0,9.9999999999999995E-007,0,1.0000000000000000E-003,1,1.0000000000000000E-010,1.0000000000000000E-004,1,-1,3,0,0,0,1.4901161193847660E-008,2,0,1.0000000000000000E-010,3,100,10,1.0000000000000000E+010,1.0000000000000000E-010,9.9999999999999998E-013,-1.0000000000000000E+000,1.0000000000000000E+001,1.0000000000000000E-004,1,1,1,0,1,0,2.2204460492503131E-014,1,0,1,1.0000000000000000E+001,-9.6704389856312600E-001,9.6704389856312600E-001,0.0000000000000000E+000,-9.6704389856312600E-001,1.0000000000000000E+001,1.0000000000000000E+001,2.9314999999999998E+002,8.6899460124769234E-001,2.9314999999999998E+002,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,3.0183994601247690E+002,8.8014350326445516E+000,8.8014350326445516E+000,8.8014350326445516E+000,3.0183994601247690E+002,9.6704296338922440E+000,1.0340782196567721E+001,1.0000000000000000E+001,2.9314999999999998E+002,3.0183994601247690E+002,2.9314999999999998E+002,3.9215686274509803E-003,-9.6704296338922440E+000,3.0183994601247690E+002,9.6704389856312600E-001,-9.6704389856312600E-001,0.0000000000000000E+000,9.6704389856312600E-001,9.9999903295610153E+000,1,9.9999903295610153E+000,1.0000000000000001E-005,9.3517390165802589E-006,1.0000000000000001E-005,2.9314999999999998E+002,2.9314999999999998E+002,0,9.6704389856312600E-001,-9.6704389856312600E-001,9.9999903295610153E+000,0,9.6704389856312600E-001,1.0000000000000000E+001,9.6704389856312600E-001,1.0000000000000000E+000,1.0000000000000000E+000,0,9.6704389846991035E-006,1,0,2.0000000000000000E+000,0,2.7754166666666364E+001,2.8689946012476923E+001,1,6.0000000000000000E+000,2.5000000000000000E+001,2.5000000000000000E+001,2.0000000000000000E+000,2.7754166666666364E+001,2.8689946012476923E+001,0.0000000000000000E+000,3.0183994601247690E+002,1.0000000000000001E-001,8.6899460124769234E-001,8.6899460124769234E+000,8.6899460124769234E-001,3.0183994601247690E+002,-8.6899460124769234E-001,2.9314999999999998E+002
2.681,2.9314999999999998E+002,2.0000000000000000E+000,3.0195777019402237E+002,0,9.9999999999999995E-007,0,0,0,9.9999999999999995E-007,0,1.0000000000000000E-003,1,1.0000000000000000E-010,1.0000000000000000E-004,1,-1,3,0,0,0,1.4901161193847660E-008,2,0,1.0000000000000000E-010,3,100,10,1.0000000000000000E+010,1.0000000000000000E-010,9.9999999999999998E-013,-1.0000000000000000E+000,1.0000000000000000E+001,1.0000000000000000E-004,1,1,1,0,1,0,2.2204460492503131E-014,1,0,1,1.0000000000000000E+001,-9.9989655667410157E-005,9.9989655667410157E-005,0.0000000000000000E+000,-9.9989655667410157E-005,1.0000000000000000E+001,1.0000000000000000E+001,2.9314999999999998E+002,8.8077701940223962E-001,2.9314999999999998E+002,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,3.0195777019402237E+002,-8.8077691596961427E-001,-8.8077691596961427E-001,-8.8077691596961427E-001,3.0195777019402237E+002,1.0343262537670971E-007,1.0345402752706761E+001,1.0000000000000000E+001,2.9314999999999998E+002,3.0195777019402237E+002,2.9314999999999998E+002,3.9215686274509803E-003,-1.0343262537670971E-007,3.0195777019402237E+002,9.9989655667410157E-005,-9.9989655667410157E-005,0.0000000000000000E+000,9.9989655667410157E-005,1.0344332589838263E-003,1,1.0344332589838263E-003,1.0000000000000001E-005,9.9979312404872497E-004,1.0000000000000001E-005,2.9314999999999998E+002,2.9314999999999998E+002,1,9.9989655667410157E-005,-9.9989655667410157E-005,1.0344332589838263E-003,1,9.9989655667410157E-005,1.0000000000000000E+001,9.9989655667410151E+000,1.0000000000000000E+000,1.0000000000000000E+000,0,9.9989655667410169E+000,0,1,2.0000000000000000E+000,0,2.7837499999999686E+001,2.8807770194022396E+001,0,6.0000000000000000E+000,2.5000000000000000E+001,2.5000000000000000E+001,2.0000000000000000E+000,2.7837499999999686E+001,2.8807770194022396E+001,0.0000000000000000E+000,3.0195777019402237E+002,1.0000000000000001E-001,8.8077701940223962E-001,8.8077701940223960E+000,8.8077701940223962E-001,3.0195777019402237E+002,-8.8077701940223962E-001,2.9314999999999998E+002
2.701,2.9314999999999998E+002,2.0000000000000000E+000,3.0194017138042778E+002,0,9.9999999999999995E-007,0,0,0,9.9999999999999995E-007,0,1.0000000000000000E-003,1,1.0000000000000000E-010,1.0000000000000000E-004,1,-1,3,0,0,0,1.4901161193847660E-008,2,0,1.0000000000000000E-010,3,100,10,1.0000000000000000E+010,1.0000000000000000E-010,9.9999999999999998E-013,-1.0000000000000000E+000,1.0000000000000000E+001,1.0000000000000000E-004,1,1,1,0,1,0,2.2204460492503131E-014,1,0,1,1.0000000000000000E+001,-9.9989656357416952E-005,9.9989656357416952E-005,0.0000000000000000E+000,-9.9989656357416952E-005,1.0000000000000000E+001,1.0000000000000000E+001,2.9314999999999998E+002,8.7901713804278081E-001,2.9314999999999998E+002,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,3.0194017138042778E+002,-8.7901703461705405E-001,-8.7901703461705405E-001,-8.7901703461705405E-001,3.0194017138042778E+002,1.0342572673637258E-007,1.0344712603154031E+001,1.0000000000000000E+001,2.9314999999999998E+002,3.0194017138042778E+002,2.9314999999999998E+002,3.9215686274509803E-003,-1.0342572673637258E-007,3.0194017138042778E+002,9.9989656357416952E-005,-9.9989656357416952E-005,0.0000000000000000E+000,9.9989656357416952E-005,1.0343642583056118E-003,1,1.0343642583056118E-003,1.0000000000000001E-005,9.9979313784743303E-004,1.0000000000000001E-005,2.9314999999999998E+002,2.9314999999999998E+002,1,9.9989656357416952E-005,-9.9989656357416952E-005,1.0343642583056118E-003,1,9.9989656357416952E-005,1.0000000000000000E+001,9.9989656357416941E+000,1.0000000000000000E+000,1.0000000000000000E+000,0,9.9989656357416941E+000,0,1,2.0000000000000000E+000,0,2.7920833333333011E+001,2.8790171380427807E+001,0,6.0000000000000000E+000,2.5000000000000000E+001,2.5000000000000000E+001,2.0000000000000000E+000,2.7920833333333011E+001,2.8790171380427807E+001,0.0000000000000000E+000,3.0194017138042778E+002,1.0000000000000001E-001,8.7901713804278081E-001,8.7901713804278074E+000,8.7901713804278081E-001,3.0194017138042778E+002,-8.7901713804278081E-001,2.9314999999999998E+002
2.721,2.9314999999999998E+002,2.0000000000000000E+000,3.0192260773104249E+002,0,9.9999999999999995E-007,0,0,0,9.9999999999999995E-007,0,1.0000000000000000E-003,1,1.0000000000000000E-010,1.0000000000000000E-004,1,-1,3,0,0,0,1.4901161193847660E-008,2,0,1.0000000000000000E-010,3,100,10,1.0000000000000000E+010,1.0000000000000000E-010,9.9999999999999998E-013,-1.0000000000000000E+000,1.0000000000000000E+001,1.0000000000000000E-004,1,1,1,0,1,0,2.2204460492503131E-014,1,0,1,1.0000000000000000E+001,-9.9989657046045034E-005,9.9989657046045034E-005,0.0000000000000000E+000,-9.9989657046045034E-005,1.0000000000000000E+001,1.0000000000000000E+001,2.9314999999999998E+002,8.7726077310425132E-001,2.9314999999999998E+002,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,3.0192260773104249E+002,-8.7726066968540939E-001,-8.7726066968540939E-001,-8.7726066968540939E-001,3.0192260773104249E+002,1.0341884188002659E-007,1.0344023832589901E+001,1.0000000000000000E+001,2.9314999999999998E+002,3.0192260773104249E+002,2.9314999999999998E+002,3.9215686274509803E-003,-1.0341884188002659E-007,3.0192260773104249E+002,9.9989657046045034E-005,-9.9989657046045034E-005,0.0000000000000000E+000,9.9989657046045034E-005,1.0342953954967805E-003,1,1.0342953954967805E-003,1.0000000000000001E-005,9.9979315161857025E-004,1.0000000000000001E-005,2.9314999999999998E+002,2.9314999999999998E+002,1,9.9989657046045034E-005,-9.9989657046045034E-005,1.0342953954967805E-003,1,9.9989657046045034E-005,1.0000000000000000E+001,9.9989657046045028E+000,1.0000000000000000E+000,1.0000000000000000E+000,0,9.9989657046045028E+000,0,1,2.0000000000000000E+000,0,2.8004166666666336E+001,2.8772607731042513E+001,0,6.0000000000000000E+000,2.5000000000000000E+001,2.5000000000000000E+001,2.0000000000000000E+000,2.8004166666666336E+001,2.8772607731042513E+001,0.0000000000000000E+000,3.0192260773104249E+002,1.0000000000000001E-001,8.7726077310425132E-001,8.7726077310425126E+000,8.7726077310425132E-001,3.0192260773104249E+002,-8.7726077310425132E-001,2.9314999999999998E+002
2.741,2.9314999999999998E+002,2.0000000000000000E+000,3.0190507917560490E+002,0,9.9999999999999995E-007,0,0,0,9.9999999999999995E-007,0,1.0000000000000000E-003,1,1.0000000000000000E-010,1.0000000000000000E-004,1,-1,3,0,0,0,1.4901161193847660E-008,2,0,1.0000000000000000E-010,3,100,10,1.0000000000000000E+010,1.0000000000000000E-010,9.9999999999999998E-013,-1.0000000000000000E+000,1.0000000000000000E+001,1.0000000000000000E-004,1,1,1,0,1,0,2.2204460492503131E-014,1,0,1,1.0000000000000000E+001,-9.9989657733297197E-005,9.9989657733297197E-005,0.0000000000000000E+000,-9.9989657733297197E-005,1.0000000000000000E+001,1.0000000000000000E+001,2.9314999999999998E+002,8.7550791756049196E-001,2.9314999999999998E+002,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,3.0190507917560490E+002,-8.7550781414852119E-001,-8.7550781414852119E-001,-8.7550781414852119E-001,3.0190507917560490E+002,1.0341197078013081E-007,1.0343336438259016E+001,1.0000000000000000E+001,2.9314999999999998E+002,3.0190507917560490E+002,2.9314999999999998E+002,3.9215686274509803E-003,-1.0341197078013081E-007,3.0190507917560490E+002,9.9989657733297197E-005,-9.9989657733297197E-005,0.0000000000000000E+000,9.9989657733297197E-005,1.0342266702818602E-003,1,1.0342266702818602E-003,1.0000000000000001E-005,9.9979316536219194E-004,1.0000000000000001E-005,2.9314999999999998E+002,2.9314999999999998E+002,1,9.9989657733297197E-005,-9.9989657733297197E-005,1.0342266702818602E-003,1,9.9989657733297197E-005,1.0000000000000000E+001,9.9989657733297186E+000,1.0000000000000000E+000,1.0000000000000000E+000,0,9.9989657733297186E+000,0,1,2.0000000000000000E+000,0,2.8087499999999661E+001,2.8755079175604919E+001,0,6.0000000000000000E+000,2.5000000000000000E+001,2.5000000000000000E+001,2.0000000000000000E+000,2.8087499999999661E+001,2.8755079175604919E+001,0.0000000000000000E+000,3.0190507917560490E+002,1.0000000000000001E-001,8.7550791756049196E-001,8.7550791756049193E+000,8.7550791756049196E-001,3.0190507917560490E+002,-8.7550791756049196E-001,2.9314999999999998E+002
2.761,2.9314999999999998E+002,2.0000000000000000E+000,3.0188758564399365E+002,0,9.9999999999999995E-007,0,0,0,9.9999999999999995E-007,0,1.0000000000000000E-003,1,1.0000000000000000E-010,1.0000000000000000E-004,1,-1,3,0,0,0,1.4901161193847660E-008,2,0,1.0000000000000000E-010,3,100,10,1.0000000000000000E+010,1.0000000000000000E-010,9.9999999999999998E-013,-1.0000000000000000E+000,1.0000000000000000E+001,1.0000000000000000E-004,1,1,1,0,1,0,2.2204460492503131E-014,1,0,1,1.0000000000000000E+001,-9.9989658419176135E-005,9.9989658419176135E-005,0.0000000000000000E+000,-9.9989658419176135E-005,1.0000000000000000E+001,1.0000000000000000E+001,2.9314999999999998E+002,8.7375856439936683E-001,2.9314999999999998E+002,0.0000000000000000E+000,0.0000000000000000E+000,1.0000000000000000E+000,3.0188758564399365E+002,-8.7375846099425347E-001,-8.7375846099425347E-001,-8.7375846099425347E-001,3.0188758564399365E+002,1.0340511340919904E-007,1.0342650417411516E+001,1.0000000000000000E+001,2.9314999999999998E+002,3.0188758564399365E+002,2.9314999999999998E+002,3.9215686274509803E-003,-1.0340511340919904E-007,3.0188758564399365E+002,9.9989658419176135E-005,-9.9989658419176135E-005,0.0000000000000000E+000,9.9989658419176135E-005,1.0341580823859269E-003,1,1.0341580823859269E-003,1.0000000000000001E-005,9.9979317907835231E-004,1.0000000000000001E-005,2.9314999999999998E+002,2.9314999999999998E+002,1,9.9989658419176135E-005,-9.9989658419176135E-005,1.0341580823859269E-003,1,9.9989658419176135E-005,1.0000000000000000E+001,9.9989658419176131E+000,1.0000000000000000E+000,1.0000000000000000E+000,0,9.9989658419176148E+000,0,1,2.0000000000000000E+000,0,2.8170833333332986E+001,2.8737585643993668E+001,0,6.0000000000000000E+000,2.5000000000000000E+001,2.5000000000000000E+001,2.0000000000000000E+000,2.8170833333332986E+001,2.8737585643993668E+001,0.0000000000000000E+000,3.0188758564399365E+002,1.0000000000000001E-001,8.7375856439936683E-001,8.7375856439936683E+000,8.7375856439936683E-001,3.0188758564399365E+002,-8.7375856439936683E-001,2.9314999999999998E+002
