"time","outBool3","outBool13","outByte3","outByte13","outWord3","outWord13","outDWord3","outDWord13","outSInt3","outInt3","outDint3","outReal3","outTime31","outTime32","outDate3","outTimeOfDay3","outDateAndTime31","outDateAndTime32","outChar3","outArrayBool31","outArrayBool32","outArrayBool33","outArrayBool34","outArrayBool35","outArrayBool36","outArrayBool37","outArrayBool38","outArrayBool39","outArrayBool310","outArrayByte31","outArrayByte32","outArrayByte33","outArrayByte34","outArrayByte35","outArrayByte36","outArrayByte37","outArrayByte38","outArrayByte39","outArrayByte310","outArrayWord31","outArrayWord32","outArrayWord33","outArrayWord34","outArrayWord35","outArrayWord36","outArrayWord37","outArrayWord38","outArrayWord39","outArrayWord310","outArrayDWord31","outArrayDWord32","outArrayDWord33","outArrayDWord34","outArrayDWord35","outArrayDWord36","outArrayDWord37","outArrayDWord38","outArrayDWord39","outArrayDWord310","outArraySInt31","outArraySInt32","outArraySInt33","outArraySInt34","outArraySInt35","outArraySInt36","outArraySInt37","outArraySInt38","outArraySInt39","outArraySInt310","outArrayInt31","outArrayInt32","outArrayInt33","outArrayInt34","outArrayInt35","outArrayInt36","outArrayInt37","outArrayInt38","outArrayInt39","outArrayInt310","outArrayDInt31","outArrayDInt32","outArrayDInt33","outArrayDInt34","outArrayDInt35","outArrayDInt36","outArrayDInt37","outArrayDInt38","outArrayDInt39","outArrayDInt310","outArrayReal31","outArrayReal32","outArrayReal33","outArrayReal34","outArrayReal35","outArrayReal36","outArrayReal37","outArrayReal38","outArrayReal39","outArrayReal310","outEnum3","outBool2","outBool12","outByte2","outByte12","outWord2","outWord12","outDWord2","outDWord12","outSInt2","outInt2","outDint2","outReal2","outTime21","outTime22","outDate2","outTimeOfDay2","outDateAndTime21","outDateAndTime22","outChar2","outArrayBool21","outArrayBool22","outArrayBool23","outArrayBool24","outArrayBool25","outArrayBool26","outArrayBool27","outArrayBool28","outArrayBool29","outArrayBool210","outArrayByte21","outArrayByte22","outArrayByte23","outArrayByte24","outArrayByte25","outArrayByte26","outArrayByte27","outArrayByte28","outArrayByte29","outArrayByte210","outArrayWord21","outArrayWord22","outArrayWord23","outArrayWord24","outArrayWord25","outArrayWord26","outArrayWord27","outArrayWord28","outArrayWord29","outArrayWord210","outArrayDWord21","outArrayDWord22","outArrayDWord23","outArrayDWord24","outArrayDWord25","outArrayDWord26","outArrayDWord27","outArrayDWord28","outArrayDWord29","outArrayDWord210","outArraySInt21","outArraySInt22","outArraySInt23","outArraySInt24","outArraySInt25","outArraySInt26","outArraySInt27","outArraySInt28","outArraySInt29","outArraySInt210","outArrayInt21","outArrayInt22","outArrayInt23","outArrayInt24","outArrayInt25","outArrayInt26","outArrayInt27","outArrayInt28","outArrayInt29","outArrayInt210","outArrayDInt21","outArrayDInt22","outArrayDInt23","outArrayDInt24","outArrayDInt25","outArrayDInt26","outArrayDInt27","outArrayDInt28","outArrayDInt29","outArrayDInt210","outArrayReal21","outArrayReal22","outArrayReal23","outArrayReal24","outArrayReal25","outArrayReal26","outArrayReal27","outArrayReal28","outArrayReal29","outArrayReal210","outEnum2","outBool32","outBool132","outByte32","outByte132","outWord32","outWord132","outDWord32","outSInt32","outInt32","outDint32","outEnum","outArrayReal1","outArrayReal2","outArrayReal3","outArrayReal4","outArrayReal5","outArrayReal6","outArrayReal7","outArrayReal8","outArrayReal9","outArrayReal10","outArrayDInt1","outArrayDInt2","outArrayDInt3","outArrayDInt4","outArrayDInt5","outArrayDInt6","outArrayDInt7","outArrayDInt8","outArrayDInt9","outArrayDInt10","outArrayInt1","outArrayInt2","outArrayInt3","outArrayInt4","outArrayInt5","outArrayInt6","outArrayInt7","outArrayInt8","outArrayInt9","outArrayInt10","outArraySInt1","outArraySInt2","outArraySInt3","outArraySInt4","outArraySInt5","outArraySInt6","outArraySInt7","outArraySInt8","outArraySInt9","outArraySInt10","outArrayDWord1","outArrayDWord2","outArrayDWord3","outArrayDWord4","outArrayDWord5","outArrayDWord6","outArrayDWord7","outArrayDWord8","outArrayDWord9","outArrayDWord10","outArrayWord1","outArrayWord2","outArrayWord3","outArrayWord4","outArrayWord5","outArrayWord6","outArrayWord7","outArrayWord8","outArrayWord9","outArrayWord10","outArrayByte1","outArrayByte2","outArrayByte3","outArrayByte4","outArrayByte5","outArrayByte6","outArrayByte7","outArrayByte8","outArrayByte9","outArrayByte10","outArrayBool1","outArrayBool2","outArrayBool3","outArrayBool4","outArrayBool5","outArrayBool6","outArrayBool7","outArrayBool8","outArrayBool9","outArrayBool10","outChar","outDateAndTime1","outDateAndTime2","outTimeOfDay","outDate","outTime1","outTime2","outReal1","outDint1","outInt1","outSInt1","outDWord33","outWord22","outByte22","outBool22"
3.4800000000001646E+001,1,1,183,183,695,695,695,695,183,695,695,6.9500000000000000E+002,0,69500,0,24116500,0,24116500,183,1,0,0,0,0,0,0,0,0,0,183,0,0,0,0,0,0,0,0,0,695,0,0,0,0,0,0,0,0,0,695,0,0,0,0,0,0,0,0,0,183,0,0,0,0,0,0,0,0,0,695,0,0,0,0,0,0,0,0,0,695,0,0,0,0,0,0,0,0,0,6.9500000000000000E+002,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1,0,0,184,184,696,696,696,696,184,696,696,6.9600000000000000E+002,0,69600,7305,24186000,0,24186000,184,0,0,0,0,0,0,0,0,0,0,184,0,0,0,0,0,0,0,0,0,696,0,0,0,0,0,0,0,0,0,696,0,0,0,0,0,0,0,0,0,184,0,0,0,0,0,0,0,0,0,696,0,0,0,0,0,0,0,0,0,696,0,0,0,0,0,0,0,0,0,6.9600000000000000E+002,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1,0,0,0,0,0,0,0,0,0,0,1,6.9700000000000000E+002,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,697,0,0,0,0,0,0,0,0,0,697,0,0,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0,0,0,697,0,0,0,0,0,0,0,0,0,697,0,0,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,185,0,24255600,24255600,7305,0,69700,0.0000000000000000E+000,0,0,0,0,0,0,0
3.4920000000001622E+001,0,0,186,186,698,698,698,698,186,698,698,6.9800000000000000E+002,0,69800,0,24325300,0,24325300,186,0,0,0,0,0,0,0,0,0,0,186,0,0,0,0,0,0,0,0,0,698,0,0,0,0,0,0,0,0,0,698,0,0,0,0,0,0,0,0,0,186,0,0,0,0,0,0,0,0,0,698,0,0,0,0,0,0,0,0,0,698,0,0,0,0,0,0,0,0,0,6.9800000000000000E+002,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1,1,1,187,187,699,699,699,699,187,699,699,6.9900000000000000E+002,0,69900,7305,24395100,0,24395100,187,1,0,0,0,0,0,0,0,0,0,187,0,0,0,0,0,0,0,0,0,699,0,0,0,0,0,0,0,0,0,699,0,0,0,0,0,0,0,0,0,187,0,0,0,0,0,0,0,0,0,699,0,0,0,0,0,0,0,0,0,699,0,0,0,0,0,0,0,0,0,6.9900000000000000E+002,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1,0,0,0,0,0,0,0,0,0,0,1,7.0000000000000000E+002,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,700,0,0,0,0,0,0,0,0,0,700,0,0,0,0,0,0,0,0,0,188,0,0,0,0,0,0,0,0,0,700,0,0,0,0,0,0,0,0,0,700,0,0,0,0,0,0,0,0,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,0,24465000,24465000,7305,0,70000,0.0000000000000000E+000,0,0,0,0,0,0,0
3.5040000000001598E+001,0,0,188,188,700,700,700,700,188,700,700,7.0000000000000000E+002,0,70000,0,24465000,0,24465000,188,0,0,0,0,0,0,0,0,0,0,188,0,0,0,0,0,0,0,0,0,700,0,0,0,0,0,0,0,0,0,700,0,0,0,0,0,0,0,0,0,188,0,0,0,0,0,0,0,0,0,700,0,0,0,0,0,0,0,0,0,700,0,0,0,0,0,0,0,0,0,7.0000000000000000E+002,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1,1,1,189,189,701,701,701,701,189,701,701,7.0100000000000000E+002,0,70100,7305,24535000,0,24535000,189,1,0,0,0,0,0,0,0,0,0,189,0,0,0,0,0,0,0,0,0,701,0,0,0,0,0,0,0,0,0,701,0,0,0,0,0,0,0,0,0,189,0,0,0,0,0,0,0,0,0,701,0,0,0,0,0,0,0,0,0,701,0,0,0,0,0,0,0,0,0,7.0100000000000000E+002,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1,0,0,0,0,0,0,0,0,0,0,1,7.0200000000000000E+002,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,702,0,0,0,0,0,0,0,0,0,702,0,0,0,0,0,0,0,0,0,190,0,0,0,0,0,0,0,0,0,702,0,0,0,0,0,0,0,0,0,702,0,0,0,0,0,0,0,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,24605100,24605100,7305,0,70200,0.0000000000000000E+000,0,0,0,0,0,0,0
3.5160000000001574E+001,1,1,191,191,703,703,703,703,191,703,703,7.0300000000000000E+002,0,70300,0,24675300,0,24675300,191,1,0,0,0,0,0,0,0,0,0,191,0,0,0,0,0,0,0,0,0,703,0,0,0,0,0,0,0,0,0,703,0,0,0,0,0,0,0,0,0,191,0,0,0,0,0,0,0,0,0,703,0,0,0,0,0,0,0,0,0,703,0,0,0,0,0,0,0,0,0,7.0300000000000000E+002,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1,0,0,192,192,704,704,704,704,192,704,704,7.0400000000000000E+002,0,70400,7305,24745600,0,24745600,192,0,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,704,0,0,0,0,0,0,0,0,0,704,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,704,0,0,0,0,0,0,0,0,0,704,0,0,0,0,0,0,0,0,0,7.0400000000000000E+002,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1,0,0,0,0,0,0,0,0,0,0,1,7.0500000000000000E+002,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,705,0,0,0,0,0,0,0,0,0,705,0,0,0,0,0,0,0,0,0,193,0,0,0,0,0,0,0,0,0,705,0,0,0,0,0,0,0,0,0,705,0,0,0,0,0,0,0,0,0,193,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,193,0,24816000,24816000,7305,0,70500,0.0000000000000000E+000,0,0,0,0,0,0,0
3.5280000000001550E+001,1,1,193,193,705,705,705,705,193,705,705,7.0500000000000000E+002,0,70500,0,24816000,0,24816000,193,1,0,0,0,0,0,0,0,0,0,193,0,0,0,0,0,0,0,0,0,705,0,0,0,0,0,0,0,0,0,705,0,0,0,0,0,0,0,0,0,193,0,0,0,0,0,0,0,0,0,705,0,0,0,0,0,0,0,0,0,705,0,0,0,0,0,0,0,0,0,7.0500000000000000E+002,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1,0,0,194,194,706,706,706,706,194,706,706,7.0600000000000000E+002,0,70600,7305,24886500,0,24886500,194,0,0,0,0,0,0,0,0,0,0,194,0,0,0,0,0,0,0,0,0,706,0,0,0,0,0,0,0,0,0,706,0,0,0,0,0,0,0,0,0,194,0,0,0,0,0,0,0,0,0,706,0,0,0,0,0,0,0,0,0,706,0,0,0,0,0,0,0,0,0,7.0600000000000000E+002,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1,0,0,0,0,0,0,0,0,0,0,1,7.0700000000000000E+002,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,707,0,0,0,0,0,0,0,0,0,707,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,0,0,0,0,707,0,0,0,0,0,0,0,0,0,707,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,195,0,24957100,24957100,7305,0,70700,0.0000000000000000E+000,0,0,0,0,0,0,0
3.5400000000001526E+001,1,1,195,195,707,707,707,707,195,707,707,7.0700000000000000E+002,0,70700,0,24957100,0,24957100,195,1,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,0,0,0,0,707,0,0,0,0,0,0,0,0,0,707,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,0,0,0,0,707,0,0,0,0,0,0,0,0,0,707,0,0,0,0,0,0,0,0,0,7.0700000000000000E+002,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1,0,0,196,196,708,708,708,708,196,708,708,7.0800000000000000E+002,0,70800,7305,25027800,0,25027800,196,0,0,0,0,0,0,0,0,0,0,196,0,0,0,0,0,0,0,0,0,708,0,0,0,0,0,0,0,0,0,708,0,0,0,0,0,0,0,0,0,196,0,0,0,0,0,0,0,0,0,708,0,0,0,0,0,0,0,0,0,708,0,0,0,0,0,0,0,0,0,7.0800000000000000E+002,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1,0,0,0,0,0,0,0,0,0,0,1,7.0900000000000000E+002,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,709,0,0,0,0,0,0,0,0,0,709,0,0,0,0,0,0,0,0,0,197,0,0,0,0,0,0,0,0,0,709,0,0,0,0,0,0,0,0,0,709,0,0,0,0,0,0,0,0,0,197,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,197,0,25098600,25098600,7305,0,70900,0.0000000000000000E+000,0,0,0,0,0,0,0
3.5520000000001502E+001,0,0,198,198,710,710,710,710,198,710,710,7.1000000000000000E+002,0,71000,0,25169500,0,25169500,198,0,0,0,0,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0,0,710,0,0,0,0,0,0,0,0,0,710,0,0,0,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0,0,710,0,0,0,0,0,0,0,0,0,710,0,0,0,0,0,0,0,0,0,7.1000000000000000E+002,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1,1,1,199,199,711,711,711,711,199,711,711,7.1100000000000000E+002,0,71100,7305,25240500,0,25240500,199,1,0,0,0,0,0,0,0,0,0,199,0,0,0,0,0,0,0,0,0,711,0,0,0,0,0,0,0,0,0,711,0,0,0,0,0,0,0,0,0,199,0,0,0,0,0,0,0,0,0,711,0,0,0,0,0,0,0,0,0,711,0,0,0,0,0,0,0,0,0,7.1100000000000000E+002,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1,0,0,0,0,0,0,0,0,0,0,1,7.1200000000000000E+002,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,712,0,0,0,0,0,0,0,0,0,712,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,712,0,0,0,0,0,0,0,0,0,712,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,25311600,25311600,7305,0,71200,0.0000000000000000E+000,0,0,0,0,0,0,0
3.5640000000001478E+001,0,0,200,200,712,712,712,712,200,712,712,7.1200000000000000E+002,0,71200,0,25311600,0,25311600,200,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,712,0,0,0,0,0,0,0,0,0,712,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,712,0,0,0,0,0,0,0,0,0,712,0,0,0,0,0,0,0,0,0,7.1200000000000000E+002,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1,1,1,201,201,713,713,713,713,201,713,713,7.1300000000000000E+002,0,71300,7305,25382800,0,25382800,201,1,0,0,0,0,0,0,0,0,0,201,0,0,0,0,0,0,0,0,0,713,0,0,0,0,0,0,0,0,0,713,0,0,0,0,0,0,0,0,0,201,0,0,0,0,0,0,0,0,0,713,0,0,0,0,0,0,0,0,0,713,0,0,0,0,0,0,0,0,0,7.1300000000000000E+002,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1,0,0,0,0,0,0,0,0,0,0,1,7.1400000000000000E+002,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,714,0,0,0,0,0,0,0,0,0,714,0,0,0,0,0,0,0,0,0,202,0,0,0,0,0,0,0,0,0,714,0,0,0,0,0,0,0,0,0,714,0,0,0,0,0,0,0,0,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,0,25454100,25454100,7305,0,71400,0.0000000000000000E+000,0,0,0,0,0,0,0
3.5760000000001455E+001,1,1,203,203,715,715,715,715,203,715,715,7.1500000000000000E+002,0,71500,0,25525500,0,25525500,203,1,0,0,0,0,0,0,0,0,0,203,0,0,0,0,0,0,0,0,0,715,0,0,0,0,0,0,0,0,0,715,0,0,0,0,0,0,0,0,0,203,0,0,0,0,0,0,0,0,0,715,0,0,0,0,0,0,0,0,0,715,0,0,0,0,0,0,0,0,0,7.1500000000000000E+002,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1,0,0,204,204,716,716,716,716,204,716,716,7.1600000000000000E+002,0,71600,7305,25597000,0,25597000,204,0,0,0,0,0,0,0,0,0,0,204,0,0,0,0,0,0,0,0,0,716,0,0,0,0,0,0,0,0,0,716,0,0,0,0,0,0,0,0,0,204,0,0,0,0,0,0,0,0,0,716,0,0,0,0,0,0,0,0,0,716,0,0,0,0,0,0,0,0,0,7.1600000000000000E+002,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1,0,0,0,0,0,0,0,0,0,0,1,7.1700000000000000E+002,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,717,0,0,0,0,0,0,0,0,0,717,0,0,0,0,0,0,0,0,0,205,0,0,0,0,0,0,0,0,0,717,0,0,0,0,0,0,0,0,0,717,0,0,0,0,0,0,0,0,0,205,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,205,0,25668600,25668600,7305,0,71700,0.0000000000000000E+000,0,0,0,0,0,0,0
3.5880000000001431E+001,1,1,205,205,717,717,717,717,205,717,717,7.1700000000000000E+002,0,71700,0,25668600,0,25668600,205,1,0,0,0,0,0,0,0,0,0,205,0,0,0,0,0,0,0,0,0,717,0,0,0,0,0,0,0,0,0,717,0,0,0,0,0,0,0,0,0,205,0,0,0,0,0,0,0,0,0,717,0,0,0,0,0,0,0,0,0,717,0,0,0,0,0,0,0,0,0,7.1700000000000000E+002,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1,0,0,206,206,718,718,718,718,206,718,718,7.1800000000000000E+002,0,71800,7305,25740300,0,25740300,206,0,0,0,0,0,0,0,0,0,0,206,0,0,0,0,0,0,0,0,0,718,0,0,0,0,0,0,0,0,0,718,0,0,0,0,0,0,0,0,0,206,0,0,0,0,0,0,0,0,0,718,0,0,0,0,0,0,0,0,0,718,0,0,0,0,0,0,0,0,0,7.1800000000000000E+002,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1,0,0,0,0,0,0,0,0,0,0,1,7.1900000000000000E+002,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,719,0,0,0,0,0,0,0,0,0,719,0,0,0,0,0,0,0,0,0,207,0,0,0,0,0,0,0,0,0,719,0,0,0,0,0,0,0,0,0,719,0,0,0,0,0,0,0,0,0,207,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,207,0,25812100,25812100,7305,0,71900,0.0000000000000000E+000,0,0,0,0,0,0,0
3.6000000000001407E+001,1,1,207,207,719,719,719,719,207,719,719,7.1900000000000000E+002,0,71900,0,25812100,0,25812100,207,1,0,0,0,0,0,0,0,0,0,207,0,0,0,0,0,0,0,0,0,719,0,0,0,0,0,0,0,0,0,719,0,0,0,0,0,0,0,0,0,207,0,0,0,0,0,0,0,0,0,719,0,0,0,0,0,0,0,0,0,719,0,0,0,0,0,0,0,0,0,7.1900000000000000E+002,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1,0,0,208,208,720,720,720,720,208,720,720,7.2000000000000000E+002,0,72000,7305,25884000,0,25884000,208,0,0,0,0,0,0,0,0,0,0,208,0,0,0,0,0,0,0,0,0,720,0,0,0,0,0,0,0,0,0,720,0,0,0,0,0,0,0,0,0,208,0,0,0,0,0,0,0,0,0,720,0,0,0,0,0,0,0,0,0,720,0,0,0,0,0,0,0,0,0,7.2000000000000000E+002,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1,0,0,0,0,0,0,0,0,0,0,1,7.2100000000000000E+002,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,721,0,0,0,0,0,0,0,0,0,721,0,0,0,0,0,0,0,0,0,209,0,0,0,0,0,0,0,0,0,721,0,0,0,0,0,0,0,0,0,721,0,0,0,0,0,0,0,0,0,209,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,209,0,25956000,25956000,7305,0,72100,0.0000000000000000E+000,0,0,0,0,0,0,0
