"time","room.RAT","room.energy","wall.Tisurf","wall.Tosurf","der(room.RAT)","der(room.energy)","der(wall.Tisurf)","der(wall.Tosurf)","OAT","RAT","fanspeed","room.DT","room.EWT","room.Qin","room.Qout","room.SAT","room.fs","room.mdota","room.mdotw","room.vo","valveopen","wall.C","wall.R","room.Awall","room.LWT","room.RATinit","room.cAir","room.cWater","room.eps","room.hAir","room.mdotat","room.mdotwt","room.rohAir","room.vAir","wall.TisurfInit","wall.TosurfInit","wall.aWall","wall.cWall","wall.hi","wall.ho","wall.lWall","wall.lambda_Wall","wall.rhoWall","room.Tisurf","room.fanspeed","room.valveopen","wall.OAT","wall.RAT","wall.lambdaOut"
0.9505,1.6000000998758519E+001,4.6171486954971236E-001,1.5999153221469875E+001,9.9890230674048279E+000,7.7227596229103591E-007,4.8575997978512764E-001,-8.9149673408499318E-004,-1.1541002669016429E-002,0.0000000000000000E+000,1.6000000998758519E+001,0.0000000000000000E+000,2.8229343051047640E-001,2.8381727343096685E+001,4.8575997978512764E-001,2.0346654927465124E-001,2.5600000599255115E+001,1.0000000000000000E-004,5.0000000000000002E-005,1.0000000000000001E-005,1.0000000000000000E-004,0.0000000000000000E+000,1.6067263679999998E+006,4.1946308724832215E-003,6.0000000000000000E+001,4.0000000000000000E+001,1.6000000000000000E+001,1.0120000000000000E+003,4.1810000000000000E+003,4.0000000000000002E-001,4.0000000000000000E+000,5.0000000000000000E-001,1.0000000000000001E-001,1.2040000000000000E+000,3.0000000000000000E+002,1.6000000000000000E+001,1.0000000000000000E+001,6.0000000000000000E+001,1.3607100000000000E+003,8.3300000000000001E+000,3.3329999999999998E+001,2.9999999999999999E-002,1.1920000000000000E-001,1.3120000000000000E+003,1.5999153221469875E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.6000000998758519E+001,1.1920000000000000E-001
0.951,1.6000000999144657E+001,4.6195774953960489E-001,1.5999152775721509E+001,9.9890172969034943E+000,7.7198304242174213E-007,4.8575997977731222E-001,-8.9149738537391420E-004,-1.1540994696738180E-002,0.0000000000000000E+000,1.6000000999144657E+001,0.0000000000000000E+000,2.8218635822180604E-001,2.8381727343283607E+001,4.8575997977731222E-001,2.0357362155550618E-001,2.5600000599486794E+001,1.0000000000000000E-004,5.0000000000000002E-005,1.0000000000000001E-005,1.0000000000000000E-004,0.0000000000000000E+000,1.6067263679999998E+006,4.1946308724832215E-003,6.0000000000000000E+001,4.0000000000000000E+001,1.6000000000000000E+001,1.0120000000000000E+003,4.1810000000000000E+003,4.0000000000000002E-001,4.0000000000000000E+000,5.0000000000000000E-001,1.0000000000000001E-001,1.2040000000000000E+000,3.0000000000000000E+002,1.6000000000000000E+001,1.0000000000000000E+001,6.0000000000000000E+001,1.3607100000000000E+003,8.3300000000000001E+000,3.3329999999999998E+001,2.9999999999999999E-002,1.1920000000000000E-001,1.3120000000000000E+003,1.5999152775721509E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.6000000999144657E+001,1.1920000000000000E-001
0.9515,1.6000000999530648E+001,4.6220062952949353E-001,1.5999152329972816E+001,9.9890115264061468E+000,7.7169012243349327E-007,4.8575997976949981E-001,-8.9149803666213883E-004,-1.1540986724465529E-002,0.0000000000000000E+000,1.6000000999530648E+001,0.0000000000000000E+000,2.8207928588965347E-001,2.8381727343470462E+001,4.8575997976949981E-001,2.0368069387984633E-001,2.5600000599718392E+001,1.0000000000000000E-004,5.0000000000000002E-005,1.0000000000000001E-005,1.0000000000000000E-004,0.0000000000000000E+000,1.6067263679999998E+006,4.1946308724832215E-003,6.0000000000000000E+001,4.0000000000000000E+001,1.6000000000000000E+001,1.0120000000000000E+003,4.1810000000000000E+003,4.0000000000000002E-001,4.0000000000000000E+000,5.0000000000000000E-001,1.0000000000000001E-001,1.2040000000000000E+000,3.0000000000000000E+002,1.6000000000000000E+001,1.0000000000000000E+001,6.0000000000000000E+001,1.3607100000000000E+003,8.3300000000000001E+000,3.3329999999999998E+001,2.9999999999999999E-002,1.1920000000000000E-001,1.3120000000000000E+003,1.5999152329972816E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.6000000999530648E+001,1.1920000000000000E-001
0.952,1.6000000999916494E+001,4.6244350951937824E-001,1.5999151884223798E+001,9.9890057559127854E+000,7.7139720232745505E-007,4.8575997976169022E-001,-8.9149868794966805E-004,-1.1540978752198484E-002,0.0000000000000000E+000,1.6000000999916494E+001,0.0000000000000000E+000,2.8197221351444485E-001,2.8381727343657250E+001,4.8575997976169022E-001,2.0378776624724537E-001,2.5600000599949897E+001,1.0000000000000000E-004,5.0000000000000002E-005,1.0000000000000001E-005,1.0000000000000000E-004,0.0000000000000000E+000,1.6067263679999998E+006,4.1946308724832215E-003,6.0000000000000000E+001,4.0000000000000000E+001,1.6000000000000000E+001,1.0120000000000000E+003,4.1810000000000000E+003,4.0000000000000002E-001,4.0000000000000000E+000,5.0000000000000000E-001,1.0000000000000001E-001,1.2040000000000000E+000,3.0000000000000000E+002,1.6000000000000000E+001,1.0000000000000000E+001,6.0000000000000000E+001,1.3607100000000000E+003,8.3300000000000001E+000,3.3329999999999998E+001,2.9999999999999999E-002,1.1920000000000000E-001,1.3120000000000000E+003,1.5999151884223798E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.6000000999916494E+001,1.1920000000000000E-001
0.9525,1.6000001000302195E+001,4.6268638950925906E-001,1.5999151438474454E+001,9.9889999854234102E+000,7.7110428210362790E-007,4.8575997975388363E-001,-8.9149933923650187E-004,-1.1540970779937040E-002,0.0000000000000000E+000,1.6000001000302195E+001,0.0000000000000000E+000,2.8186514109618033E-001,2.8381727343843966E+001,4.8575997975388363E-001,2.0389483865770330E-001,2.5600000600181321E+001,1.0000000000000000E-004,5.0000000000000002E-005,1.0000000000000001E-005,1.0000000000000000E-004,0.0000000000000000E+000,1.6067263679999998E+006,4.1946308724832215E-003,6.0000000000000000E+001,4.0000000000000000E+001,1.6000000000000000E+001,1.0120000000000000E+003,4.1810000000000000E+003,4.0000000000000002E-001,4.0000000000000000E+000,5.0000000000000000E-001,1.0000000000000001E-001,1.2040000000000000E+000,3.0000000000000000E+002,1.6000000000000000E+001,1.0000000000000000E+001,6.0000000000000000E+001,1.3607100000000000E+003,8.3300000000000001E+000,3.3329999999999998E+001,2.9999999999999999E-002,1.1920000000000000E-001,1.3120000000000000E+003,1.5999151438474454E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.6000001000302195E+001,1.1920000000000000E-001
0.953,1.6000001000687746E+001,4.6292926949913599E-001,1.5999150992724784E+001,9.9889942149380193E+000,7.7081136176317819E-007,4.8575997974608004E-001,-8.9149999052264060E-004,-1.1540962807681193E-002,0.0000000000000000E+000,1.6000001000687746E+001,0.0000000000000000E+000,2.8175806863528624E-001,2.8381727344030612E+001,4.8575997974608004E-001,2.0400191111079380E-001,2.5600000600412649E+001,1.0000000000000000E-004,5.0000000000000002E-005,1.0000000000000001E-005,1.0000000000000000E-004,0.0000000000000000E+000,1.6067263679999998E+006,4.1946308724832215E-003,6.0000000000000000E+001,4.0000000000000000E+001,1.6000000000000000E+001,1.0120000000000000E+003,4.1810000000000000E+003,4.0000000000000002E-001,4.0000000000000000E+000,5.0000000000000000E-001,1.0000000000000001E-001,1.2040000000000000E+000,3.0000000000000000E+002,1.6000000000000000E+001,1.0000000000000000E+001,6.0000000000000000E+001,1.3607100000000000E+003,8.3300000000000001E+000,3.3329999999999998E+001,2.9999999999999999E-002,1.1920000000000000E-001,1.3120000000000000E+003,1.5999150992724784E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.6000001000687746E+001,1.1920000000000000E-001
0.9535,1.6000001001073151E+001,4.6317214948900898E-001,1.5999150546974789E+001,9.9889884444566146E+000,7.7051844130493965E-007,4.8575997973827950E-001,-8.9150064180808382E-004,-1.1540954835430949E-002,0.0000000000000000E+000,1.6000001001073151E+001,0.0000000000000000E+000,2.8165099613133632E-001,2.8381727344217182E+001,4.8575997973827950E-001,2.0410898360694318E-001,2.5600000600643892E+001,1.0000000000000000E-004,5.0000000000000002E-005,1.0000000000000001E-005,1.0000000000000000E-004,0.0000000000000000E+000,1.6067263679999998E+006,4.1946308724832215E-003,6.0000000000000000E+001,4.0000000000000000E+001,1.6000000000000000E+001,1.0120000000000000E+003,4.1810000000000000E+003,4.0000000000000002E-001,4.0000000000000000E+000,5.0000000000000000E-001,1.0000000000000001E-001,1.2040000000000000E+000,3.0000000000000000E+002,1.6000000000000000E+001,1.0000000000000000E+001,6.0000000000000000E+001,1.3607100000000000E+003,8.3300000000000001E+000,3.3329999999999998E+001,2.9999999999999999E-002,1.1920000000000000E-001,1.3120000000000000E+003,1.5999150546974789E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.6000001001073151E+001,1.1920000000000000E-001
0.954,1.6000001001458411E+001,4.6341502947887808E-001,1.5999150101224469E+001,9.9889826739791960E+000,7.7022552072891207E-007,4.8575997973048185E-001,-8.9150129309283164E-004,-1.1540946863186305E-002,0.0000000000000000E+000,1.6000001001458411E+001,0.0000000000000000E+000,2.8154392358433039E-001,2.8381727344403682E+001,4.8575997973048185E-001,2.0421605614615146E-001,2.5600000600875052E+001,1.0000000000000000E-004,5.0000000000000002E-005,1.0000000000000001E-005,1.0000000000000000E-004,0.0000000000000000E+000,1.6067263679999998E+006,4.1946308724832215E-003,6.0000000000000000E+001,4.0000000000000000E+001,1.6000000000000000E+001,1.0120000000000000E+003,4.1810000000000000E+003,4.0000000000000002E-001,4.0000000000000000E+000,5.0000000000000000E-001,1.0000000000000001E-001,1.2040000000000000E+000,3.0000000000000000E+002,1.6000000000000000E+001,1.0000000000000000E+001,6.0000000000000000E+001,1.3607100000000000E+003,8.3300000000000001E+000,3.3329999999999998E+001,2.9999999999999999E-002,1.1920000000000000E-001,1.3120000000000000E+003,1.5999150101224469E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.6000001001458411E+001,1.1920000000000000E-001
0.9545,1.6000001001843525E+001,4.6365790946874330E-001,1.5999149655473822E+001,9.9889769035057636E+000,7.6993260003392888E-007,4.8575997972268709E-001,-8.9150194437688306E-004,-1.1540938890947261E-002,0.0000000000000000E+000,1.6000001001843525E+001,0.0000000000000000E+000,2.8143685099384214E-001,2.8381727344590118E+001,4.8575997972268709E-001,2.0432312872884495E-001,2.5600000601106117E+001,1.0000000000000000E-004,5.0000000000000002E-005,1.0000000000000001E-005,1.0000000000000000E-004,0.0000000000000000E+000,1.6067263679999998E+006,4.1946308724832215E-003,6.0000000000000000E+001,4.0000000000000000E+001,1.6000000000000000E+001,1.0120000000000000E+003,4.1810000000000000E+003,4.0000000000000002E-001,4.0000000000000000E+000,5.0000000000000000E-001,1.0000000000000001E-001,1.2040000000000000E+000,3.0000000000000000E+002,1.6000000000000000E+001,1.0000000000000000E+001,6.0000000000000000E+001,1.3607100000000000E+003,8.3300000000000001E+000,3.3329999999999998E+001,2.9999999999999999E-002,1.1920000000000000E-001,1.3120000000000000E+003,1.5999149655473822E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.6000001001843525E+001,1.1920000000000000E-001
0.955,1.6000001002228490E+001,4.6390078945860463E-001,1.5999149209722850E+001,9.9889711330363173E+000,7.6963967922348991E-007,4.8575997971489548E-001,-8.9150259566024028E-004,-1.1540930918713820E-002,0.0000000000000000E+000,1.6000001002228490E+001,0.0000000000000000E+000,2.8132977836115081E-001,2.8381727344776476E+001,4.8575997971489548E-001,2.0443020135374468E-001,2.5600000601337097E+001,1.0000000000000000E-004,5.0000000000000002E-005,1.0000000000000001E-005,1.0000000000000000E-004,0.0000000000000000E+000,1.6067263679999998E+006,4.1946308724832215E-003,6.0000000000000000E+001,4.0000000000000000E+001,1.6000000000000000E+001,1.0120000000000000E+003,4.1810000000000000E+003,4.0000000000000002E-001,4.0000000000000000E+000,5.0000000000000000E-001,1.0000000000000001E-001,1.2040000000000000E+000,3.0000000000000000E+002,1.6000000000000000E+001,1.0000000000000000E+001,6.0000000000000000E+001,1.3607100000000000E+003,8.3300000000000001E+000,3.3329999999999998E+001,2.9999999999999999E-002,1.1920000000000000E-001,1.3120000000000000E+003,1.5999149209722850E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.6000001002228490E+001,1.1920000000000000E-001
0.9555,1.6000001002613310E+001,4.6414366944846208E-001,1.5999148763971553E+001,9.9889653625708572E+000,7.6934675829526137E-007,4.8575997970710666E-001,-8.9150324694290176E-004,-1.1540922946485978E-002,0.0000000000000000E+000,1.6000001002613310E+001,0.0000000000000000E+000,2.8122270568540336E-001,2.8381727344962769E+001,4.8575997970710666E-001,2.0453727402170330E-001,2.5600000601567988E+001,1.0000000000000000E-004,5.0000000000000002E-005,1.0000000000000001E-005,1.0000000000000000E-004,0.0000000000000000E+000,1.6067263679999998E+006,4.1946308724832215E-003,6.0000000000000000E+001,4.0000000000000000E+001,1.6000000000000000E+001,1.0120000000000000E+003,4.1810000000000000E+003,4.0000000000000002E-001,4.0000000000000000E+000,5.0000000000000000E-001,1.0000000000000001E-001,1.2040000000000000E+000,3.0000000000000000E+002,1.6000000000000000E+001,1.0000000000000000E+001,6.0000000000000000E+001,1.3607100000000000E+003,8.3300000000000001E+000,3.3329999999999998E+001,2.9999999999999999E-002,1.1920000000000000E-001,1.3120000000000000E+003,1.5999148763971553E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.6000001002613310E+001,1.1920000000000000E-001
0.956,1.6000001002997983E+001,4.6438654943831559E-001,1.5999148318219929E+001,9.9889595921093832E+000,7.6905383724807786E-007,4.8575997969932089E-001,-8.9150389822486708E-004,-1.1540914974263742E-002,0.0000000000000000E+000,1.6000001002997983E+001,0.0000000000000000E+000,2.8111563296617376E-001,2.8381727345148985E+001,4.8575997969932089E-001,2.0464434673314713E-001,2.5600000601798794E+001,1.0000000000000000E-004,5.0000000000000002E-005,1.0000000000000001E-005,1.0000000000000000E-004,0.0000000000000000E+000,1.6067263679999998E+006,4.1946308724832215E-003,6.0000000000000000E+001,4.0000000000000000E+001,1.6000000000000000E+001,1.0120000000000000E+003,4.1810000000000000E+003,4.0000000000000002E-001,4.0000000000000000E+000,5.0000000000000000E-001,1.0000000000000001E-001,1.2040000000000000E+000,3.0000000000000000E+002,1.6000000000000000E+001,1.0000000000000000E+001,6.0000000000000000E+001,1.3607100000000000E+003,8.3300000000000001E+000,3.3329999999999998E+001,2.9999999999999999E-002,1.1920000000000000E-001,1.3120000000000000E+003,1.5999148318219929E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.6000001002997983E+001,1.1920000000000000E-001
0.9565,1.6000001003382511E+001,4.6462942942816521E-001,1.5999147872467979E+001,9.9889538216518954E+000,7.6876091608310499E-007,4.8575997969153795E-001,-8.9150454950613677E-004,-1.1540907002047102E-002,0.0000000000000000E+000,1.6000001003382511E+001,0.0000000000000000E+000,2.8100856020388809E-001,2.8381727345335133E+001,4.8575997969153795E-001,2.0475141948764986E-001,2.5600000602029507E+001,1.0000000000000000E-004,5.0000000000000002E-005,1.0000000000000001E-005,1.0000000000000000E-004,0.0000000000000000E+000,1.6067263679999998E+006,4.1946308724832215E-003,6.0000000000000000E+001,4.0000000000000000E+001,1.6000000000000000E+001,1.0120000000000000E+003,4.1810000000000000E+003,4.0000000000000002E-001,4.0000000000000000E+000,5.0000000000000000E-001,1.0000000000000001E-001,1.2040000000000000E+000,3.0000000000000000E+002,1.6000000000000000E+001,1.0000000000000000E+001,6.0000000000000000E+001,1.3607100000000000E+003,8.3300000000000001E+000,3.3329999999999998E+001,2.9999999999999999E-002,1.1920000000000000E-001,1.3120000000000000E+003,1.5999147872467979E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.6000001003382511E+001,1.1920000000000000E-001
0.957,1.6000001003766890E+001,4.6487230941801094E-001,1.5999147426715705E+001,9.9889480511983937E+000,7.6846799480267624E-007,4.8575997968375817E-001,-8.9150520078671225E-004,-1.1540899029836063E-002,0.0000000000000000E+000,1.6000001003766890E+001,0.0000000000000000E+000,2.8090148739939935E-001,2.8381727345521210E+001,4.8575997968375817E-001,2.0485849228435882E-001,2.5600000602260135E+001,1.0000000000000000E-004,5.0000000000000002E-005,1.0000000000000001E-005,1.0000000000000000E-004,0.0000000000000000E+000,1.6067263679999998E+006,4.1946308724832215E-003,6.0000000000000000E+001,4.0000000000000000E+001,1.6000000000000000E+001,1.0120000000000000E+003,4.1810000000000000E+003,4.0000000000000002E-001,4.0000000000000000E+000,5.0000000000000000E-001,1.0000000000000001E-001,1.2040000000000000E+000,3.0000000000000000E+002,1.6000000000000000E+001,1.0000000000000000E+001,6.0000000000000000E+001,1.3607100000000000E+003,8.3300000000000001E+000,3.3329999999999998E+001,2.9999999999999999E-002,1.1920000000000000E-001,1.3120000000000000E+003,1.5999147426715705E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.6000001003766890E+001,1.1920000000000000E-001
0.9575,1.6000001004151123E+001,4.6511518940785279E-001,1.5999146980963104E+001,9.9889422807488781E+000,7.6817507340329219E-007,4.8575997967598133E-001,-8.9150585206659134E-004,-1.1540891057630627E-002,0.0000000000000000E+000,1.6000001004151123E+001,0.0000000000000000E+000,2.8079441455142834E-001,2.8381727345707215E+001,4.8575997967598133E-001,2.0496556512455300E-001,2.5600000602490677E+001,1.0000000000000000E-004,5.0000000000000002E-005,1.0000000000000001E-005,1.0000000000000000E-004,0.0000000000000000E+000,1.6067263679999998E+006,4.1946308724832215E-003,6.0000000000000000E+001,4.0000000000000000E+001,1.6000000000000000E+001,1.0120000000000000E+003,4.1810000000000000E+003,4.0000000000000002E-001,4.0000000000000000E+000,5.0000000000000000E-001,1.0000000000000001E-001,1.2040000000000000E+000,3.0000000000000000E+002,1.6000000000000000E+001,1.0000000000000000E+001,6.0000000000000000E+001,1.3607100000000000E+003,8.3300000000000001E+000,3.3329999999999998E+001,2.9999999999999999E-002,1.1920000000000000E-001,1.3120000000000000E+003,1.5999146980963104E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.6000001004151123E+001,1.1920000000000000E-001
0.958,1.6000001004535211E+001,4.6535806939769075E-001,1.5999146535210178E+001,9.9889365103033487E+000,7.6788215188611890E-007,4.8575997966820739E-001,-8.9150650334577503E-004,-1.1540883085430793E-002,0.0000000000000000E+000,1.6000001004535211E+001,0.0000000000000000E+000,2.8068734166040132E-001,2.8381727345893150E+001,4.8575997966820739E-001,2.0507263800780606E-001,2.5600000602721128E+001,1.0000000000000000E-004,5.0000000000000002E-005,1.0000000000000001E-005,1.0000000000000000E-004,0.0000000000000000E+000,1.6067263679999998E+006,4.1946308724832215E-003,6.0000000000000000E+001,4.0000000000000000E+001,1.6000000000000000E+001,1.0120000000000000E+003,4.1810000000000000E+003,4.0000000000000002E-001,4.0000000000000000E+000,5.0000000000000000E-001,1.0000000000000001E-001,1.2040000000000000E+000,3.0000000000000000E+002,1.6000000000000000E+001,1.0000000000000000E+001,6.0000000000000000E+001,1.3607100000000000E+003,8.3300000000000001E+000,3.3329999999999998E+001,2.9999999999999999E-002,1.1920000000000000E-001,1.3120000000000000E+003,1.5999146535210178E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.6000001004535211E+001,1.1920000000000000E-001
0.9585,1.6000001004919152E+001,4.6560094938752483E-001,1.5999146089456927E+001,9.9889307398618055E+000,7.6758923025115678E-007,4.8575997966043644E-001,-8.9150715462426320E-004,-1.1540875113236556E-002,0.0000000000000000E+000,1.6000001004919152E+001,0.0000000000000000E+000,2.8058026872631842E-001,2.8381727346079014E+001,4.8575997966043644E-001,2.0517971093411802E-001,2.5600000602951493E+001,1.0000000000000000E-004,5.0000000000000002E-005,1.0000000000000001E-005,1.0000000000000000E-004,0.0000000000000000E+000,1.6067263679999998E+006,4.1946308724832215E-003,6.0000000000000000E+001,4.0000000000000000E+001,1.6000000000000000E+001,1.0120000000000000E+003,4.1810000000000000E+003,4.0000000000000002E-001,4.0000000000000000E+000,5.0000000000000000E-001,1.0000000000000001E-001,1.2040000000000000E+000,3.0000000000000000E+002,1.6000000000000000E+001,1.0000000000000000E+001,6.0000000000000000E+001,1.3607100000000000E+003,8.3300000000000001E+000,3.3329999999999998E+001,2.9999999999999999E-002,1.1920000000000000E-001,1.3120000000000000E+003,1.5999146089456927E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.6000001004919152E+001,1.1920000000000000E-001
0.959,1.6000001005302948E+001,4.6584382937735502E-001,1.5999145643703349E+001,9.9889249694242483E+000,7.6729630849723915E-007,4.8575997965266837E-001,-8.9150780590205498E-004,-1.1540867141047923E-002,0.0000000000000000E+000,1.6000001005302948E+001,0.0000000000000000E+000,2.8047319574875318E-001,2.8381727346264807E+001,4.8575997965266837E-001,2.0528678390391519E-001,2.5600000603181769E+001,1.0000000000000000E-004,5.0000000000000002E-005,1.0000000000000001E-005,1.0000000000000000E-004,0.0000000000000000E+000,1.6067263679999998E+006,4.1946308724832215E-003,6.0000000000000000E+001,4.0000000000000000E+001,1.6000000000000000E+001,1.0120000000000000E+003,4.1810000000000000E+003,4.0000000000000002E-001,4.0000000000000000E+000,5.0000000000000000E-001,1.0000000000000001E-001,1.2040000000000000E+000,3.0000000000000000E+002,1.6000000000000000E+001,1.0000000000000000E+001,6.0000000000000000E+001,1.3607100000000000E+003,8.3300000000000001E+000,3.3329999999999998E+001,2.9999999999999999E-002,1.1920000000000000E-001,1.3120000000000000E+003,1.5999145643703349E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.6000001005302948E+001,1.1920000000000000E-001
0.9595,1.6000001005686595E+001,4.6608670936718133E-001,1.5999145197949446E+001,9.9889191989906774E+000,7.6700338662786532E-007,4.8575997964490336E-001,-8.9150845717915245E-004,-1.1540859168864891E-002,0.0000000000000000E+000,1.6000001005686595E+001,0.0000000000000000E+000,2.8036612272898476E-001,2.8381727346450528E+001,4.8575997964490336E-001,2.0539385691591860E-001,2.5600000603411960E+001,1.0000000000000000E-004,5.0000000000000002E-005,1.0000000000000001E-005,1.0000000000000000E-004,0.0000000000000000E+000,1.6067263679999998E+006,4.1946308724832215E-003,6.0000000000000000E+001,4.0000000000000000E+001,1.6000000000000000E+001,1.0120000000000000E+003,4.1810000000000000E+003,4.0000000000000002E-001,4.0000000000000000E+000,5.0000000000000000E-001,1.0000000000000001E-001,1.2040000000000000E+000,3.0000000000000000E+002,1.6000000000000000E+001,1.0000000000000000E+001,6.0000000000000000E+001,1.3607100000000000E+003,8.3300000000000001E+000,3.3329999999999998E+001,2.9999999999999999E-002,1.1920000000000000E-001,1.3120000000000000E+003,1.5999145197949446E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.6000001005686595E+001,1.1920000000000000E-001
0.96,1.6000001006070097E+001,4.6632958935700375E-001,1.5999144752195217E+001,9.9889134285610925E+000,7.6671046464070255E-007,4.8575997963714129E-001,-8.9150910845555440E-004,-1.1540851196687461E-002,0.0000000000000000E+000,1.6000001006070097E+001,0.0000000000000000E+000,2.8025904966616039E-001,2.8381727346636179E+001,4.8575997963714129E-001,2.0550092997098091E-001,2.5600000603642062E+001,1.0000000000000000E-004,5.0000000000000002E-005,1.0000000000000001E-005,1.0000000000000000E-004,0.0000000000000000E+000,1.6067263679999998E+006,4.1946308724832215E-003,6.0000000000000000E+001,4.0000000000000000E+001,1.6000000000000000E+001,1.0120000000000000E+003,4.1810000000000000E+003,4.0000000000000002E-001,4.0000000000000000E+000,5.0000000000000000E-001,1.0000000000000001E-001,1.2040000000000000E+000,3.0000000000000000E+002,1.6000000000000000E+001,1.0000000000000000E+001,6.0000000000000000E+001,1.3607100000000000E+003,8.3300000000000001E+000,3.3329999999999998E+001,2.9999999999999999E-002,1.1920000000000000E-001,1.3120000000000000E+003,1.5999144752195217E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.6000001006070097E+001,1.1920000000000000E-001
0.9605,1.6000001006453452E+001,4.6657246934682228E-001,1.5999144306440662E+001,9.9889076581354939E+000,7.6641754253458439E-007,4.8575997962938217E-001,-8.9150975973125996E-004,-1.1540843224515632E-002,0.0000000000000000E+000,1.6000001006453452E+001,0.0000000000000000E+000,2.8015197655985374E-001,2.8381727346821762E+001,4.8575997962938217E-001,2.0560800306952842E-001,2.5600000603872072E+001,1.0000000000000000E-004,5.0000000000000002E-005,1.0000000000000001E-005,1.0000000000000000E-004,0.0000000000000000E+000,1.6067263679999998E+006,4.1946308724832215E-003,6.0000000000000000E+001,4.0000000000000000E+001,1.6000000000000000E+001,1.0120000000000000E+003,4.1810000000000000E+003,4.0000000000000002E-001,4.0000000000000000E+000,5.0000000000000000E-001,1.0000000000000001E-001,1.2040000000000000E+000,3.0000000000000000E+002,1.6000000000000000E+001,1.0000000000000000E+001,6.0000000000000000E+001,1.3607100000000000E+003,8.3300000000000001E+000,3.3329999999999998E+001,2.9999999999999999E-002,1.1920000000000000E-001,1.3120000000000000E+003,1.5999144306440662E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.6000001006453452E+001,1.1920000000000000E-001
0.961,1.6000001006836662E+001,4.6681534933663693E-001,1.5999143860685782E+001,9.9889018877138813E+000,7.6612462031067708E-007,4.8575997962162598E-001,-8.9151041100627012E-004,-1.1540835252349403E-002,0.0000000000000000E+000,1.6000001006836662E+001,0.0000000000000000E+000,2.8004490341049115E-001,2.8381727347007271E+001,4.8575997962162598E-001,2.0571507621113483E-001,2.5600000604101997E+001,1.0000000000000000E-004,5.0000000000000002E-005,1.0000000000000001E-005,1.0000000000000000E-004,0.0000000000000000E+000,1.6067263679999998E+006,4.1946308724832215E-003,6.0000000000000000E+001,4.0000000000000000E+001,1.6000000000000000E+001,1.0120000000000000E+003,4.1810000000000000E+003,4.0000000000000002E-001,4.0000000000000000E+000,5.0000000000000000E-001,1.0000000000000001E-001,1.2040000000000000E+000,3.0000000000000000E+002,1.6000000000000000E+001,1.0000000000000000E+001,6.0000000000000000E+001,1.3607100000000000E+003,8.3300000000000001E+000,3.3329999999999998E+001,2.9999999999999999E-002,1.1920000000000000E-001,1.3120000000000000E+003,1.5999143860685782E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.0000000000000000E+000,1.6000001006836662E+001,1.1920000000000000E-001
