"time","J1_w","J2_w","J3_w","J4_w"
0.708,4.4413857822412259E+000,3.1064256109223156E+000,3.0799999999999783E+000,0.0000000000000000E+000
0.711,4.4141401665312285E+000,3.1021626913935512E+000,3.1031415553629467E+000,0.0000000000000000E+000
0.714,4.3843094570468386E+000,3.1115579943179212E+000,3.1125368582873167E+000,0.0000000000000000E+000
0.717,4.3519919135856000E+000,3.1209091487215082E+000,3.1218880126909037E+000,0.0000000000000000E+000
0.72,4.3173086517353827E+000,3.1302160217037089E+000,3.1311948856731044E+000,0.0000000000000000E+000
0.723,4.2804025701993433E+000,3.1394784809932577E+000,3.1404573449626532E+000,0.0000000000000000E+000
0.726,4.2414370847612588E+000,3.1486963949501052E+000,3.1496752589195007E+000,0.0000000000000000E+000
0.729,4.2005946801286118E+000,3.1578696325672904E+000,3.1588484965366859E+000,0.0000000000000000E+000
0.732,4.1580752925073368E+000,3.1669980634728017E+000,3.1679769274421972E+000,0.0000000000000000E+000
0.735,4.1140945372645819E+000,3.1760815579314303E+000,3.1770604219008258E+000,0.0000000000000000E+000
0.738,4.0688817974108327E+000,3.1851199868466131E+000,3.1860988508160086E+000,0.0000000000000000E+000
0.741,4.0226781898681443E+000,3.1941132217622688E+000,3.1950920857316643E+000,0.0000000000000000E+000
0.744,3.9757344275759929E+000,3.2030611348646225E+000,3.2040399988340180E+000,0.0000000000000000E+000
0.747,3.9283085964108082E+000,3.2119635989840232E+000,3.2129424629534187E+000,0.0000000000000000E+000
0.75,3.8806638666513837E+000,3.2208204875967499E+000,3.2217993515661454E+000,0.0000000000000000E+000
0.753,3.8330661593033226E+000,3.2296316748268108E+000,3.2306105387962063E+000,0.0000000000000000E+000
0.756,3.7857817879963545E+000,3.2383970354477314E+000,3.2393758994171269E+000,0.0000000000000000E+000
0.759,3.7390750973851863E+000,3.2471164448843357E+000,3.2480953088537312E+000,0.0000000000000000E+000
0.762,3.6932061190155654E+000,3.2557897792145143E+000,3.2567686431839098E+000,0.0000000000000000E+000
0.765,3.6484282654622349E+000,3.2644169151709881E+000,3.2653957791403836E+000,0.0000000000000000E+000
0.768,3.6049860832057306E+000,3.2729977301430595E+000,3.2739765941124550E+000,0.0000000000000000E+000
0.771,3.5631130841936267E+000,3.2815321021783537E+000,3.2825109661477492E+000,0.0000000000000000E+000
0.774,3.5230296753334089E+000,3.2900199099845535E+000,3.2909987739539490E+000,0.0000000000000000E+000
0.777,3.4849412042949064E+000,3.2984610329311219E+000,3.2994398969005174E+000,0.0000000000000000E+000
0.78,3.4490361389678630E+000,3.3068553510510172E+000,3.3078342150204127E+000,0.0000000000000000E+000
